no,stage,x,y,z,tbxta,sox2,wnt8a,depdc7a
1,18ss,106.734,143.035,36.3528,3.2986,73,4.23363,4.47054
1,18ss,97.4239,124.11,37.3247,3.61903,47,3.02174,5.32746
1,18ss,106.292,136.648,37.2991,5.2691,51,3.44937,6.11476
1,18ss,113.925,140.219,37.3518,4.90353,42,3.8063,4.9718
1,18ss,106.594,128.187,37.7744,7.88076,42,3.17269,5.32088
1,18ss,113.821,129.644,37.8529,5.95923,42,3.12307,4.91189
1,18ss,100.392,136.662,38.8559,4.83469,51,3.59683,4.46849
1,18ss,114.276,123.189,39.7295,4.99378,43,3.27635,4.59183
1,18ss,142.487,132.1,33.3151,9.00802,49,5.11437,8.04916
1,18ss,121.229,136.491,33.6195,4.8721,39,3.20215,6.05075
1,18ss,129.476,135.654,34.6668,6.47319,40,3.7721,5.07961
1,18ss,123.817,143.916,33.9229,2.75939,44,3.36522,4.71299
1,18ss,137.35,123.936,34.8654,7.07192,48,4.40879,6.03102
1,18ss,142.536,142.776,35.0116,3.34145,47,3.25554,4.86581
1,18ss,143.039,125.093,36.0767,9.09046,49,4.9154,7.57778
1,18ss,138.506,137.296,35.8007,9.20232,47,4.56754,5.55225
1,18ss,122.872,133.334,36.1295,4.15114,41,3.43575,5.56591
1,18ss,121.323,142.778,36.3935,3.8601,60,3.93386,5.34985
1,18ss,119.94,122.32,37.7983,4.58378,42,3.24205,5.16441
1,18ss,131.336,121.455,37.6293,6.03056,45,3.68671,5.67831
1,18ss,132.638,138.258,37.9906,6.73322,44,3.51572,5.12402
1,18ss,132.801,131.013,38.2234,7.84534,44,3.62275,6.38161
1,18ss,138.795,133.203,39.125,8.92666,49,4.48128,6.18484
1,18ss,126.642,122.664,39.1069,5.87599,42,3.98162,4.98304
1,18ss,121.373,139.83,39.3805,5.36782,75,4.0855,6.51014
1,18ss,153.234,123.767,37.0555,4.66429,75,4.02143,5.28858
1,18ss,146.659,130.884,37.2868,9.09919,79,4.70767,6.82712
1,18ss,152.325,132.374,37.5852,4.71558,67,3.90394,5.75036
1,18ss,149.927,140.139,38.1894,3.67127,80,3.23432,4.88946
1,18ss,86.2322,162.56,37.692,3.74785,130,6.76131,8.4937
1,18ss,85.2741,152.941,38.8268,4.28771,236,6.91171,8.14518
1,18ss,82.6454,146.707,38.7612,5.38817,200,8.1404,6.19074
1,18ss,90.212,145.721,40.2674,5.7616,168,5.94039,7.27565
1,18ss,80.0366,155.164,40.1505,5.96846,255,9.50727,7.41106
1,18ss,86.0899,157.445,40.1579,6.49249,202,11.2054,10.6049
1,18ss,99.4031,143.787,36.7211,2.74928,128,4.9141,4.56455
1,18ss,113.167,150.636,36.7863,4.537,165,4.49795,6.99844
1,18ss,97.4515,153.001,37.7171,4.54964,128,5.25478,6.16843
1,18ss,96.5425,156.603,37.243,4.0068,147,5.00268,6.48053
1,18ss,106,149.042,38.1401,3.21254,82,5.29677,5.21409
1,18ss,104.413,155.634,39.6087,4.46432,168,4.73537,5.66983
1,18ss,111.338,167.562,40.0131,2.62205,59,3.88214,4.60593
1,18ss,104.872,160.941,39.6501,4.32698,110,5.20993,6.18705
1,18ss,132.407,147.029,35.3314,3.38174,45,3.36765,4.93563
1,18ss,139.658,152.389,36.4916,2.22829,50,2.94848,4.81017
1,18ss,122.217,150.516,37.2745,4.37514,119,6.14621,5.62044
1,18ss,125.405,148.644,37.7688,5.34968,92,5.32583,6.29957
1,18ss,122.556,155.169,37.999,4.69364,134,3.95061,6.57082
1,18ss,121.638,161.48,37.6663,2.6799,57,3.66621,4.81883
1,18ss,131.607,152.6,38.9169,2.92979,44,3.28796,4.60576
1,18ss,80.239,169.278,38.5003,2.80132,52,4.36675,5.31543
1,18ss,95.0799,167.956,38.3771,3.27963,58,4.72261,8.26969
1,18ss,89.3501,62.7639,41.1688,2.67858,57,4.10136,5.10977
1,18ss,83.5975,62.6661,43.9127,2.5166,95,3.82358,4.86843
1,18ss,78.6302,49.7883,44.9051,2.32347,57,3.61719,4.89669
1,18ss,124.051,67.2408,30.6737,2.9967,85,4.31733,7.28124
1,18ss,115.889,88.996,32.2206,5.49543,46,4.43531,6.89567
1,18ss,110.007,74.476,32.4683,3.09935,45,4.04065,5.65782
1,18ss,117.819,79.404,32.6048,8.51921,68,7.89031,6.14321
1,18ss,111.866,90.413,33.5371,6.20433,47,4.23833,7.757
1,18ss,95.9621,70.3365,34.0531,2.95281,66,4.6043,5.58558
1,18ss,102.42,75.498,34.0927,2.50525,56,3.77068,5.40966
1,18ss,105.417,82.2143,34.5276,4.15099,53,4.35905,6.80217
1,18ss,111.613,84.4035,34.8516,4.05583,52,4.36797,6.43444
1,18ss,104.674,92.2062,33.5589,5.07168,58,3.84879,7.06012
1,18ss,139.584,80.4946,29.6489,5.02466,77,5.29587,7.50284
1,18ss,132.949,75.0407,30.8293,5.42794,59,5.49124,5.81778
1,18ss,135.059,87.7555,31.2083,4.82205,64,6.39066,8.66285
1,18ss,127.288,71.7657,31.6145,4.75386,63,4.8934,6.29347
1,18ss,120.789,85.8281,32.0931,8.03421,65,4.74436,6.28959
1,18ss,128.695,85.6386,32.3413,10.9996,63,5.78234,6.2275
1,18ss,141.314,90.4828,32.0471,8.57099,83,5.18865,8.42529
1,18ss,131.13,94.739,32.4898,6.292,52,5.82839,6.17168
1,18ss,119.322,70.1129,33.0498,3.42175,62,4.49989,5.72742
1,18ss,122.525,76.3047,33.4247,4.63622,49,4.12237,7.13019
1,18ss,149.526,88.9475,28.5627,2.86695,49,4.30252,5.60644
1,18ss,144.642,76.9253,28.9348,3.33691,54,3.92526,7.48144
1,18ss,144.582,76.8447,33.5122,4.15543,57,4.32075,5.94374
1,18ss,118.444,97.9817,33.636,5.52219,50,4.17428,6.08198
1,18ss,115.665,103.097,33.8126,5.0339,53,4.07747,5.54112
1,18ss,111.794,112.563,33.5846,5.29405,44,3.70614,5.94107
1,18ss,117.239,115.994,34.0134,8.19434,49,3.93771,5.86759
1,18ss,141.41,98.3294,31.2263,8.18382,63,4.7131,6.08609
1,18ss,140.74,115.077,31.3388,7.04966,52,5.43074,7.01116
1,18ss,126.932,96.8999,31.6732,5.27153,77,4.78253,9.37366
1,18ss,140.21,105.81,32.6254,8.01653,57,5.3369,6.08197
1,18ss,129.682,103.48,32.458,7.97539,54,4.75783,6.83419
1,18ss,124.398,106.444,32.1899,5.60432,54,3.85927,5.9931
1,18ss,129.95,112.065,33.3691,8.25907,48,4.70311,7.98674
1,18ss,135.3,113.401,33.4258,7.61636,52,5.78237,6.96579
1,18ss,134.955,104.488,33.0713,10.9041,61,6.00012,7.39669
1,18ss,122.305,114.283,33.7012,5.10613,51,3.751,5.14705
1,18ss,119.286,106.727,33.9497,5.76766,50,3.81019,5.56813
1,18ss,126.767,117.629,34.1632,5.44542,44,3.67612,5.83019
1,18ss,148.086,95.6235,29.9881,5.94353,65,4.51782,6.65182
1,18ss,147.342,102.473,30.5318,6.12316,160,5.77989,6.94039
1,18ss,156.807,115.66,30.433,2.83519,55,3.6837,4.89491
1,18ss,149.258,109.287,30.6267,4.33503,61,4.37788,7.24056
1,18ss,152.176,115.537,31.1778,4.4229,98,4.24234,6.86275
1,18ss,157.263,99.6883,32.2388,3.24054,110,3.72274,5.30395
1,18ss,143.854,111.794,32.6468,10.9092,56,5.01987,6.87915
1,18ss,116.559,120.62,33.7894,4.17169,47,3.95201,5.0136
1,18ss,141.952,137.627,31.8883,5.6895,44,3.62805,5.89984
1,18ss,135.802,133.964,32.7183,8.64454,49,3.8782,7.26819
1,18ss,126.229,124.622,32.8775,4.59068,50,3.50962,6.67429
1,18ss,133.535,126.556,33.1396,5.21182,40,3.55342,5.7684
1,18ss,127.617,129.916,33.3416,4.84364,50,3.34893,5.54941
1,18ss,134.87,139.87,33.5733,3.9364,40,3.52251,4.60219
1,18ss,151.256,126.056,30.7983,3.15137,55,3.50569,5.42331
1,18ss,146.073,128.222,32.5431,8.29064,48,4.43041,6.89429
1,18ss,147.518,136.044,32.3927,3.69053,56,3.93875,5.60972
1,18ss,93.6785,62.8028,33.2267,2.88451,44,3.6404,7.60912
1,18ss,89.5288,62.1699,34.5183,2.76662,58,3.95652,6.93722
1,18ss,81.8466,65.7563,34.5762,2.98339,58,4.79607,5.31392
1,18ss,88.5557,68.0091,36.3153,3.18734,57,4.79659,5.70262
1,18ss,80.2914,64.2051,39.8647,2.73509,49,4.32876,5.14688
1,18ss,112.24,67.9719,34.9612,3.52528,249,4.80093,5.62808
1,18ss,102.8,68.3843,34.6303,2.80829,61,4.37414,5.72475
1,18ss,101.097,56.8743,37.5881,2.69117,92,3.88651,6.38772
1,18ss,107.485,63.6914,36.9956,2.89465,58,4.28943,5.60301
1,18ss,94.6583,62.4417,38.2368,2.70824,135,4.136,6.00854
1,18ss,100.663,62.048,38.6678,2.64973,60,4.00398,4.93501
1,18ss,131.907,69.2561,36.1606,3.42259,55,5.33518,5.32444
1,18ss,126.062,66.3863,37.5179,3.0823,85,4.50175,5.46142
1,18ss,118.43,64.9818,38.6194,2.85393,56,4.37607,5.53801
1,18ss,142.19,67.2587,37.2267,2.54233,50,3.58582,5.42844
1,18ss,89.3305,75.4333,34.9244,6.43462,137,4.31972,5.69615
1,18ss,84.4293,74.5319,34.7986,3.70876,48,4.30138,6.35036
1,18ss,94.4001,74.4816,35.6819,7.91643,65,4.25823,6.02737
1,18ss,89.0026,82.6974,35.3717,3.56639,65,4.13691,6.26163
1,18ss,80.1715,71.8267,36.2822,4.24617,56,4.35798,6.24658
1,18ss,83.8188,87.3502,35.6517,4.1427,58,4.00177,5.72918
1,18ss,80.8249,81.2978,36.9844,4.47963,56,4.10839,6.18014
1,18ss,88.0159,92.7493,38.363,3.44322,60,3.75408,5.92904
1,18ss,84.1789,71.0696,39.3195,3.88046,96,4.11139,5.77847
1,18ss,92.1264,72.9809,40.452,4.65371,47,4.10595,5.69774
1,18ss,78.569,91.2207,39.1056,2.98735,52,3.73968,5.27561
1,18ss,98.5533,90.514,34.544,8.32608,53,4.46554,6.11067
1,18ss,113.932,75.0389,35.6585,4.09373,43,4.45249,5.52897
1,18ss,99.7875,84.2113,36.265,5.72592,59,4.54309,7.15444
1,18ss,109.202,77.6609,36.6046,3.72814,56,3.77884,5.64473
1,18ss,98.9439,77.9087,36.5515,4.34285,71,4.03185,6.24941
1,18ss,94.8213,84.7545,37.7899,4.30527,58,4.42567,6.62575
1,18ss,108.364,92.7916,36.9539,4.76278,55,4.05948,6.23845
1,18ss,104.927,86.8918,37.4616,7.18596,46,4.57392,6.33833
1,18ss,118.472,86.8514,37.7815,9.73151,50,5.04457,6.4163
1,18ss,94.6971,92.3848,38.1686,5.01039,58,4.29748,5.74198
1,18ss,118.067,78.0131,39.297,6.78287,52,4.91344,6.26614
1,18ss,100.056,71.7058,39.0117,3.21259,78,3.94571,7.11058
1,18ss,114.22,89.5816,39.0854,4.84645,46,4.56579,6.32488
1,18ss,139.013,82.6656,34.0098,6.50427,53,6.0147,7.78683
1,18ss,134.459,83.0658,33.9473,8.06829,58,5.85186,7.86704
1,18ss,130.701,78.6997,36.2501,9.11409,57,5.33658,6.11744
1,18ss,137.049,73.4669,34.5125,4.3379,52,5.02583,5.49613
1,18ss,137.151,95.1447,34.5524,7.67944,103,4.7134,7.29436
1,18ss,121.316,92.2588,35.8165,7.53247,58,4.79267,6.77225
1,18ss,123.432,81.3892,37.4499,5.98101,63,4.4445,5.6809
1,18ss,125.907,89.9615,35.8966,5.62719,57,4.57504,5.80597
1,18ss,143.123,79.064,37.744,7.88733,66,5.30707,7.90882
1,18ss,130.664,84.6837,38.8638,9.4922,59,4.89712,6.38432
1,18ss,143.236,71.6281,38.5162,3.46076,47,4.38619,5.72889
1,18ss,122.137,70.4956,40.131,5.25432,50,4.20929,6.17774
1,18ss,132.479,73.2928,38.8431,7.64035,55,11.7969,6.58063
1,18ss,138.069,77.2458,39.1257,7.70134,54,6.6796,7.03669
1,18ss,136.944,87.681,39.1361,7.23283,49,7.03075,6.36028
1,18ss,128.33,77.2285,39.7083,9.79166,43,5.13512,6.11078
1,18ss,150.163,84.4505,33.5828,5.2528,58,5.24561,6.37482
1,18ss,143.833,85.9677,35.0675,13.8652,54,8.92072,8.22529
1,18ss,151.83,90.5777,36.6188,6.47278,53,5.39066,6.01291
1,18ss,146.018,93.9705,36.1025,19.7808,59,6.17188,8.57128
1,18ss,147.879,87.1955,37.5148,9.94349,55,6.59515,8.82124
1,18ss,149.74,75.4746,38.6274,5.86357,137,4.48323,6.78684
2,18ss,107.938,153.871,204.878,3.35227,122,3.39894,6.77993
2,18ss,103.611,146.227,204.301,4.01171,45,3.40137,6.26429
2,18ss,104.617,148.648,211.316,4.40538,63,5.18704,8.69551
2,18ss,102.683,144.122,213.668,4.99024,66,3.74494,6.96811
2,18ss,106.91,156.299,212.886,5.65768,87,4.03773,7.46227
2,18ss,101.493,154.687,214.28,3.8702,207,3.80194,8.12912
2,18ss,108.155,151.289,216.91,4.64577,91,3.86074,8.76145
2,18ss,111.99,148.29,204.747,4.52243,81,3.3118,7.60164
2,18ss,114.251,154.171,206.898,3.67102,106,4.02891,7.20893
2,18ss,122.258,147.376,208.615,6.13025,47,3.45337,7.4095
2,18ss,119.057,156.362,208.765,6.50261,233,4.13504,7.217
2,18ss,114.242,156.503,213.342,8.35626,69,4.00354,7.71599
2,18ss,118.405,151.718,215.246,3.5861,52,4.35925,7.05183
2,18ss,123.291,151.229,219.337,4.49605,188,4.13119,9.78405
2,18ss,113.842,151.229,218.713,4.25614,62,4.92659,7.40013
2,18ss,118.729,155.755,220.255,2.67546,63,4.33054,7.36134
2,18ss,118.135,145.852,221.671,3.86069,55,3.76389,8.22305
2,18ss,127.972,155.72,207.475,6.55652,105,5.17908,6.87327
2,18ss,130.991,145.69,210.434,7.30052,48,4.41815,7.66084
2,18ss,134.246,155.792,211.472,4.65156,139,3.52708,7.8286
2,18ss,123.563,155.304,211.848,3.93527,77,4.09866,7.65478
2,18ss,129.04,154.16,215.58,7.56286,52,4.0439,8.77704
2,18ss,134.212,149.218,217.102,5.73414,51,3.95561,8.30661
2,18ss,128.814,149.55,220.318,5.49196,52,4.81119,6.95597
2,18ss,137.165,152.427,206.665,5.5302,106,4.02638,6.72086
2,18ss,143.217,152.973,207.303,6.12193,82,3.74048,7.44233
2,18ss,149.447,150.594,206.659,4.73512,55,3.64871,7.54795
2,18ss,139.182,145.784,209.373,5.52085,43,3.25847,6.58494
2,18ss,147.619,149.299,209.647,5.51284,96,3.48942,6.49334
2,18ss,140.846,150.457,213.633,6.91672,91,3.45626,6.94354
2,18ss,141.504,150.406,220.592,2.8789,46,3.44221,6.50206
2,18ss,154.848,147.508,206.309,8.12256,51,3.86105,7.31018
2,18ss,153.273,155.135,208.366,1.92493,86,3.21375,5.32664
2,18ss,151.525,147.049,212.019,8.40303,39,5.34758,6.79532
2,18ss,158.124,149.548,210.773,2.966,52,2.99703,6.1148
2,18ss,150.747,147.007,220.815,2.89687,76,3.35201,7.10633
2,18ss,102.644,157.239,207.524,3.64928,187,3.75118,7.37904
2,18ss,108.605,159.986,208.673,6.39016,157,4.35414,7.08613
2,18ss,104.95,165.169,210.777,2.49049,180,4.82298,6.91242
2,18ss,111.647,163.22,204.8,2.90699,217,4.72203,6.52292
2,18ss,120.621,162.876,206.831,2.05487,130,3.70671,6.01136
2,18ss,122.296,163.043,212.752,2.10159,64,3.50275,6.81847
2,18ss,122.267,168.793,214.285,1.90819,57,3.30727,6.15154
2,18ss,114.722,162.148,213.621,2.36373,61,3.83971,6.13529
2,18ss,111.532,157.198,217.733,4.92255,56,3.79888,6.56265
2,18ss,131.266,163.015,203.73,3.61941,189,4.65415,6.51757
2,18ss,129.111,166.017,209.412,2.19606,181,3.90704,7.34128
2,18ss,135.1,162.906,210.091,2.03856,170,3.79328,6.8223
2,18ss,133.525,157.35,218.149,2.38263,50,3.53285,6.70733
2,18ss,123.248,158.821,218.07,2.28153,58,4.53021,6.78047
2,18ss,130.05,161.4,221.77,1.90711,58,3.48086,6.53363
2,18ss,143.638,160.787,206.345,2.41543,140,4.22788,6.51089
2,18ss,140.973,165.691,211.296,1.75206,45,3.15045,6.64096
2,18ss,145.034,157.17,212.499,1.99317,95,3.18292,6.70058
2,18ss,142.741,156.983,219.755,1.79635,60,3.08407,7.29341
2,18ss,160.108,159.045,207.399,1.55714,57,2.49767,6.43023
2,18ss,99.4253,171.513,205.545,2.7428,216,5.07468,7.5613
2,18ss,110.843,177.619,204.264,1.74745,213,3.42732,6.53529
2,18ss,117.258,170.134,207.34,1.99569,238,3.69067,7.80243
2,18ss,119.987,171.118,213.558,1.78375,55,3.33416,7.21644
2,18ss,101.124,60.7563,229.133,1.09239,28,1.79293,4.51449
2,18ss,104.656,68.5646,229.313,1.52883,43,2.16569,4.62817
2,18ss,105.457,62.202,230.773,0.984108,38,1.49889,4.57101
2,18ss,110.232,65.4716,225.016,1.81058,40,1.98276,4.93124
2,18ss,116.996,66.1667,224.846,1.61009,47,2.22251,4.76125
2,18ss,122.997,67.0043,223.443,1.8502,45,2.3846,4.80394
2,18ss,130.581,65.5456,227.51,1.6497,44,2.06811,5.45112
2,18ss,104.634,74.6826,224.755,5.26835,38,4.03642,5.91475
2,18ss,99.2087,72.2295,227.46,2.0638,40,2.23125,4.83694
2,18ss,103.833,77.315,230.432,3.17893,43,3.2744,4.86999
2,18ss,108.436,71.508,229.447,1.9676,46,2.66262,5.2015
2,18ss,111.123,77.9337,223.528,5.34665,36,4.3946,8.03416
2,18ss,120.003,74.5872,224.57,5.27091,37,4.14043,7.20978
2,18ss,110.409,80.5566,228.073,6.63101,47,4.73858,9.65133
2,18ss,113.667,71.6158,229.549,1.91986,53,2.76322,5.13872
2,18ss,119.48,74.735,232.722,2.75933,46,2.91515,5.30956
2,18ss,114.533,77.4762,232.555,3.44201,50,3.32527,5.99763
2,18ss,120.592,69.5698,235.708,1.77218,47,2.46038,5.52386
2,18ss,130.778,69.413,223.548,2.36654,40,2.42056,5.16764
2,18ss,127.613,77.2728,226.757,6.12208,46,3.28597,6.59276
2,18ss,124.348,71.961,228.525,2.90445,147,2.80724,5.22198
2,18ss,131.985,73.8496,229.193,3.11026,52,2.96221,5.70385
2,18ss,127.057,79.0193,233.333,3.24792,48,3.47165,6.25788
2,18ss,131.992,80.8344,239.247,2.15129,63,3.44825,6.38009
2,18ss,135.804,80.0598,226.246,8.81719,50,4.37762,6.58931
2,18ss,140.376,71.9113,226.728,3.73719,51,3.10985,6.70782
2,18ss,144.559,80.0131,228.445,10.3604,95,3.96708,9.01749
2,18ss,136.68,78.4972,234.201,3.76401,52,3.28505,6.25134
2,18ss,146.392,75.8446,234.352,2.36135,42,2.92182,6.74582
2,18ss,158.124,70.0871,223.588,3.08055,60,3.1938,6.16194
2,18ss,150.859,81.2691,225.771,13.2092,59,3.80317,8.906
2,18ss,157.674,78.9936,226.317,6.78254,46,3.11872,6.47615
2,18ss,150.235,74.2232,227.405,4.15287,47,3.01409,6.09655
2,18ss,104.331,84.0042,225.637,3.03909,54,2.75364,6.00213
2,18ss,104.883,90.3004,227.899,3.50821,48,3.1211,6.53628
2,18ss,109.826,84.6461,229.527,3.85536,54,3.76449,7.21291
2,18ss,110.712,89.1086,224.806,5.05868,42,4.01693,6.738
2,18ss,122.955,81.428,227.208,6.73987,49,4.46114,7.44634
2,18ss,116.299,82.828,228.634,6.55421,53,5.037,7.02494
2,18ss,123.008,88.8476,230.249,7.07117,59,5.14864,8.32226
2,18ss,118.045,91.3028,230.154,5.27244,86,4.2418,7.77913
2,18ss,112.719,89.301,230.871,4.16401,61,4.09584,7.5488
2,18ss,131.565,86.2458,225.682,9.67202,46,4.78285,9.27313
2,18ss,127.955,92.8651,228.74,6.6269,135,4.62723,7.92294
2,18ss,130.686,85.1951,232.339,4.96516,112,4.18014,7.97183
2,18ss,123.61,83.581,234.576,3.67534,128,3.75676,5.77395
2,18ss,136.096,86.2407,238.109,3.55238,64,3.54034,6.36306
2,18ss,144.707,87.593,223.195,14.9531,76,4.87634,9.93957
2,18ss,140.394,92.1233,223.764,11.6603,47,5.03336,10.0575
2,18ss,146.29,88.7583,230.534,7.79128,51,4.35483,9.24427
2,18ss,137.574,88.0372,232.139,10.9253,81,4.13933,7.43021
2,18ss,145.673,86.4344,236.047,3.03283,52,3.58566,6.45427
2,18ss,142.012,85.6299,240.403,2.38081,59,3.26033,7.29031
2,18ss,158.411,84.5167,224.247,21.8255,42,4.37185,7.25213
2,18ss,155.429,88.3761,227.954,12.6043,41,8.36997,8.34649
2,18ss,152.804,93.0898,230.121,11.6213,43,4.06965,8.88603
2,18ss,152.854,82.2465,232.106,5.40545,48,3.61051,6.26381
2,18ss,155.857,91.6263,236.978,3.16707,79,2.97222,6.84256
2,18ss,171.041,91.3557,223.436,5.55613,51,3.11367,6.44331
2,18ss,165.693,82.082,231.217,1.74495,41,2.3211,7.50642
2,18ss,164.814,89.3974,230.77,3.93334,49,3.20989,6.37501
2,18ss,176.1,92.5363,225.306,2.1164,38,2.38087,5.4907
2,18ss,106.469,98.4782,223.451,5.99886,54,3.74055,6.78058
2,18ss,105.843,104.68,224.516,3.93401,119,3.33152,6.92336
2,18ss,100.822,95.3058,224.484,3.09339,73,2.88722,5.98239
2,18ss,116.185,97.6904,225.514,6.32624,55,3.94338,7.96691
2,18ss,113.094,94.3522,227.219,4.62727,55,5.52554,9.89152
2,18ss,110.674,100.324,226.542,5.3363,51,4.40491,6.82701
2,18ss,122.087,98.0851,228.891,5.23122,54,3.68705,7.62249
2,18ss,116.01,100.673,229.83,3.57173,71,3.376,10.0335
2,18ss,113.638,95.1033,230.481,6.96642,53,4.63566,13.424
2,18ss,126.348,103.973,227.095,5.87664,49,4.56252,7.95166
2,18ss,131.563,99.7497,227.13,8.39432,68,4.59696,8.8698
2,18ss,128.898,98.6477,233.561,7.94724,71,4.62408,8.55775
2,18ss,129.49,105.386,233.402,5.9723,60,4.34855,7.1878
2,18ss,133.578,93.6815,235.343,21.3403,241,23.9489,10.28
2,18ss,145.432,97.3402,226.556,12.1551,51,5.25427,11.6998
2,18ss,141.919,104.992,226.215,12.3835,48,3.77016,10.4215
2,18ss,136.43,94.8105,228.388,18.54,103,7.42649,8.9056
2,18ss,137.588,101.552,232.354,12.2574,159,4.16675,9.55673
2,18ss,144.834,97.1654,233.351,9.54104,67,4.69513,10.0654
2,18ss,144.983,104.746,235.065,6.81112,181,4.49869,8.82019
2,18ss,137.407,99.5686,237.812,12.1352,110,5.06647,9.38109
2,18ss,143.138,96.3605,239.087,4.54861,59,3.791,6.88486
2,18ss,144.936,102.774,240.151,2.81075,82,3.79878,8.77862
2,18ss,162.215,105.157,224.79,13.5526,41,5.14858,13.3584
2,18ss,152.69,99.8762,226.424,14.4711,51,5.29319,9.86966
2,18ss,159.306,98.5154,227.771,14.7943,120,4.04921,12.5545
2,18ss,157.268,104.575,230.097,8.54696,51,6.3772,10.3031
2,18ss,150.562,104.847,230.621,14.0732,58,5.52979,10.3924
2,18ss,155.989,101.055,235.732,4.77309,72,3.69798,7.99418
2,18ss,174.311,104.038,223.54,5.3519,49,2.94485,6.48278
2,18ss,163.792,95.0214,226.224,9.67201,44,4.63287,8.39088
2,18ss,166.561,102.911,228.995,4.72355,44,3.23655,7.28951
2,18ss,121.942,108.47,224.138,5.86144,44,4.43735,8.73918
2,18ss,111.663,117.408,223.987,4.2179,134,3.55802,7.32441
2,18ss,122.221,115.224,226.055,7.59237,57,4.34511,8.58513
2,18ss,110.701,110.595,226.468,4.638,62,3.65887,6.51803
2,18ss,116.292,113.303,227.655,5.14136,61,4.46692,7.40596
2,18ss,117.646,106.631,229.187,7.52765,52,3.92751,8.60813
2,18ss,131.082,115.784,227.455,6.91622,56,4.25497,8.79936
2,18ss,124.876,109.146,230.232,5.61746,66,4.4183,7.95098
2,18ss,131.041,112.771,232.644,4.63184,69,4.00924,7.95856
2,18ss,134.145,107.285,233.235,5.04177,60,3.76319,8.30168
2,18ss,138.861,112.127,226.294,8.11273,48,5.84635,10.1673
2,18ss,147.63,111.702,230.044,7.99337,184,4.38934,9.25763
2,18ss,143.921,116.707,231.75,7.48653,78,4.77203,8.47206
2,18ss,136.885,114.164,232.958,6.32145,61,4.43576,7.9937
2,18ss,140.443,108.101,234.031,6.07665,174,4.55643,9.33053
2,18ss,147.004,113.184,237.196,3.84211,54,3.60814,7.64986
2,18ss,156.32,116.406,226.394,11.0054,66,5.08845,8.04288
2,18ss,159.525,110.441,227.328,14.9026,48,4.44603,11.5837
2,18ss,153.732,110.373,227.952,8.48336,45,5.31977,9.02888
2,18ss,162.105,116.199,229.08,5.72633,45,4.45542,7.20919
2,18ss,153.151,116.464,235.013,4.49022,53,4.1047,6.95463
2,18ss,161.518,114.013,236.104,1.9657,56,2.93442,6.66664
2,18ss,153.122,107.23,236.569,4.37307,55,4.08597,7.47561
2,18ss,163.441,109.008,230.774,5.07732,56,3.43679,8.3647
2,18ss,176.143,113.333,223.931,3.46871,61,2.7266,5.60892
2,18ss,110.711,125.716,223.67,8.25012,54,4.07952,8.69856
2,18ss,116.708,127.459,225.177,6.96739,53,4.46905,8.00159
2,18ss,119.499,123.315,225.244,4.52798,74,4.47386,8.44341
2,18ss,130.702,129.633,224.357,7.17599,54,3.80246,8.0437
2,18ss,132.422,122.453,225.458,6.4567,59,3.73388,8.19981
2,18ss,125.059,130.767,227.387,5.68318,61,3.85124,8.53345
2,18ss,126.277,122.903,228.194,6.49082,59,4.58851,8.48991
2,18ss,131.881,127.786,230.05,5.75841,120,3.64431,9.84963
2,18ss,131.656,120.621,231.549,5.31792,109,3.91771,10.3447
2,18ss,149.297,126.149,224.95,11.1373,43,3.98133,8.48494
2,18ss,144.201,129.695,228.448,7.67212,65,4.10153,8.19849
2,18ss,143.633,124.19,229.597,6.54637,241,5.07979,8.2318
2,18ss,138.105,127.734,229.779,6.90695,169,4.02264,8.8504
2,18ss,137.452,120.065,230.821,4.90818,124,4.012,8.00269
2,18ss,143.707,121.398,235.232,4.2457,57,4.11608,7.48503
2,18ss,161.556,125.932,225.044,7.93432,68,3.83375,7.70202
2,18ss,155.141,129.532,228.232,3.73142,54,3.27094,7.46351
2,18ss,150.294,119.411,228.766,8.36246,110,4.54533,7.98727
2,18ss,152.713,123.391,231.881,5.97515,48,3.78342,7.54707
2,18ss,153.236,128.626,236.018,2.05105,56,3.31052,8.19009
2,18ss,125.965,138.826,225.386,6.21888,106,4.01636,7.44336
2,18ss,131.732,134.887,227.762,5.31849,122,4.09735,7.87437
2,18ss,134.532,141.103,229.285,3.24017,103,3.82774,7.99281
2,18ss,143.27,136.59,225.024,5.60642,51,4.648,8.54784
2,18ss,146.021,143.855,226.781,2.83213,53,3.67877,6.95958
2,18ss,138.614,134.26,228.483,7.89961,74,4.60565,9.5072
2,18ss,145.913,134.788,231.436,2.98491,54,3.92919,6.84845
2,18ss,143.174,140.405,232.006,2.19464,57,3.49617,7.07709
2,18ss,149.796,133.358,223.909,10.2577,112,5.2079,8.26752
2,18ss,152.376,135.808,227.804,3.12096,100,3.25709,6.59234
2,18ss,132.286,144.715,224.01,3.82737,65,3.95301,7.98612
2,18ss,135.441,150.783,224.922,2.63869,65,3.49493,6.62566
2,18ss,129,152.613,223.413,4.20365,72,3.8702,7.19641
2,18ss,138.901,145.975,226.93,3.51764,63,3.76039,6.96582
2,18ss,103.5,84.2307,203.9,7.7111,46,6.02725,5.46323
2,18ss,103.479,92.0401,205.601,8.65725,99,5.60801,4.96419
2,18ss,109.449,87.456,207.273,6.5639,39,4.47623,5.96591
2,18ss,101.118,86.1838,210.827,4.09548,53,4.04356,5.47764
