no,stage,x,y,z,tbxta,sox2,hes6,cdh6
1,18ss,163.044,110.288,-70.3164,8.44462,33,20.0127,3.04557
1,18ss,147.517,112.856,-70.296,13.1879,29,26.669,2.71162
1,18ss,166.79,101.572,-70.1779,13.027,78,18.5324,4.95902
1,18ss,154.147,116.707,-71.2648,10.6069,37,19.4254,2.90365
1,18ss,92.3905,126.536,-73.0345,5.55098,30,17.8465,1.43124
1,18ss,85.0959,136.401,-75.3103,4.91358,23,9.29823,1.44311
1,18ss,95.9209,137.909,-74.6223,3.75382,22,14.2809,1.39672
1,18ss,113.912,142.719,-74.3686,3.85274,29,3.04658,1.26521
1,18ss,106.599,135.028,-73.355,5.34169,27,13.607,1.3875
1,18ss,112.332,126.853,-73.1859,7.00028,30,18.3573,1.72467
1,18ss,97.4369,130.724,-72.2183,5.03003,47,14.9721,1.39823
1,18ss,117.931,139.71,-72.4981,4.42843,28,7.2673,1.59539
1,18ss,135.72,137.299,-73.4741,3.85906,27,3.25243,1.5777
1,18ss,133.477,132.162,-73.5039,5.53158,28,14.7351,1.62011
1,18ss,122.515,135.323,-72.2233,5.45635,26,13.5782,1.64531
1,18ss,126.18,126.456,-70.1715,8.75666,35,19.0892,2.0114
1,18ss,147.372,127.391,-69.1051,9.42049,34,15.9326,4.21018
1,18ss,97.16,56.0783,-66.359,4.55839,33,2.62974,1.22506
1,18ss,86.0666,65.1346,-65.901,5.054,34,7.16404,1.27072
1,18ss,103.065,61.2449,-69.8665,4.61469,36,5.99114,1.45271
1,18ss,120.208,55.8511,-69.6623,5.75561,32,7.6402,1.82906
1,18ss,106.93,71.0073,-68.4643,7.69965,30,22.5927,2.21395
1,18ss,103.347,72.2124,-68.2352,6.93716,42,22.4984,1.63203
1,18ss,119.92,60.6027,-66.7458,9.52954,47,21.9076,2.25901
1,18ss,133.985,61.4734,-69.1718,11.4613,46,25.821,6.95584
1,18ss,136.518,54.6394,-68.5881,8.78386,131,9.76072,2.48044
1,18ss,126.362,55.9306,-68.2156,6.98721,52,9.2757,2.31414
1,18ss,129.726,67.7645,-67.4824,12.3436,31,23.0821,2.395
1,18ss,138.451,58.2604,-66.5082,19.519,165,23.2841,7.67791
1,18ss,132.764,65.871,-66.3548,11.665,59,29.1903,3.37119
1,18ss,126.486,63.7435,-65.5837,17.0234,39,29.2949,6.29994
1,18ss,155.607,73.0041,-67.8685,22.4013,182,30.1988,6.62059
1,18ss,156.094,61.4772,-70.2124,26.4475,57,24.9336,6.75134
1,18ss,160.055,59.9562,-68.8116,30.0733,71,17.0497,8.9937
1,18ss,151.453,67.8764,-68.8884,15.4336,37,26.954,4.77164
1,18ss,151.047,61.1337,-70.1352,21.2953,74,26.0705,6.11922
1,18ss,167.565,54.469,-67.3513,4.45695,36,2.14148,1.49598
1,18ss,165.673,70.404,-67.9898,18.9487,53,24.2785,6.38722
1,18ss,173.958,73.6522,-73.9128,11.6968,40,14.5694,4.2947
1,18ss,181.181,66.1435,-66.657,5.00331,27,3.53961,1.46165
1,18ss,186.671,73.5349,-65.6563,6.91475,29,3.81966,2.10208
1,18ss,88.1419,70.2516,-78.3927,5.1539,30,10.3575,1.08977
1,18ss,107.261,71.7929,-82.4722,4.77268,35,11.2523,1.13292
1,18ss,116.293,51.125,-80.7001,3.39568,26,1.36829,0.933592
1,18ss,118.861,70.1191,-79.7703,6.19776,27,22.1494,1.69953
1,18ss,113.662,64.0647,-80.3331,4.98616,31,13.697,1.19171
1,18ss,109.355,52.8003,-79.3913,3.34591,29,1.32301,0.883957
1,18ss,101.417,64.6848,-78.179,3.64367,22,4.58311,1.00601
1,18ss,116.45,55.3014,-76.6938,3.73284,30,3.50384,1.09581
1,18ss,139.238,72.4474,-81.4853,7.95724,31,17.4073,1.9002
1,18ss,122.841,67.2084,-81.1321,5.39213,37,15.3226,1.22719
1,18ss,146.585,68.2186,-80.2885,7.94118,26,27.5804,1.70752
1,18ss,128.797,53.7909,-78.3818,3.80464,23,2.44683,1.09335
1,18ss,145.479,54.9294,-76.7583,4.35632,25,4.13804,1.43188
1,18ss,141.694,63.0549,-80.9902,9.15811,33,20.6183,3.12976
1,18ss,131.292,72.8435,-80.9734,6.85747,34,17.7445,1.53331
1,18ss,141.879,51.6625,-75.4306,3.87985,28,2.22856,1.07739
1,18ss,130.839,62.1973,-76.2379,6.91732,45,21.3487,2.24155
1,18ss,123.704,60.0665,-74.5416,7.58185,34,19.7858,1.79438
1,18ss,171.065,64.8445,-79.4078,6.15643,24,6.77076,3.03072
1,18ss,152.194,69.6268,-78.1207,11.1293,38,29.6446,2.99061
1,18ss,161.634,66.923,-80.4805,6.64173,31,12.5257,1.88336
1,18ss,167.176,67.2897,-74.5609,16.7226,88,20.5205,11.0789
1,18ss,172.713,65.7993,-78.7348,6.18499,27,6.22688,2.74485
1,18ss,86.4273,75.8525,-78.2285,4.58941,31,14.06,1.11428
1,18ss,88.1965,83.9617,-80.0265,4.46093,27,13.3117,1.11942
1,18ss,90.4739,96.2539,-77.7439,4.16512,24,14.7974,1.28154
1,18ss,115.549,90.4378,-81.8619,8.63687,27,14.4255,1.85454
1,18ss,102.98,92.0337,-81.8198,4.54472,28,15.6168,1.18292
1,18ss,118.171,76.9363,-79.8987,5.95269,32,17.0516,1.64479
1,18ss,118.6,92.6716,-78.3108,9.36922,41,16.6917,2.22532
1,18ss,103.291,86.1504,-77.8512,6.26171,30,15.4139,1.57246
1,18ss,121.561,84.3843,-76.5387,7.86871,34,18.4888,1.84085
1,18ss,110.672,79.2706,-74.8258,7.85532,28,20.6138,2.03835
1,18ss,121.775,90.6969,-76.5222,7.98772,32,22.0617,1.90738
1,18ss,138.112,82.5618,-78.5461,10.2747,26,17.8892,2.58575
1,18ss,130.369,83.0483,-76.3247,11.1683,26,21.8747,2.42821
1,18ss,169.732,93.7003,-76.4709,8.56727,31,17.5392,2.01855
1,18ss,157.881,75.4487,-76.913,15.9971,32,25.7848,3.67425
1,18ss,167.764,85.766,-77.5443,16.3348,129,20.3649,5.75897
1,18ss,163.788,95.4375,-75.817,12.6785,67,28.1384,3.16255
1,18ss,148.918,93.7007,-77.4259,10.9204,37,24.8934,3.45473
1,18ss,148.549,83.3766,-77.3027,12.8155,30,24.0845,3.2593
1,18ss,161.405,83.1178,-75.3012,20.4451,35,28.4454,4.56548
1,18ss,176.479,81.4754,-77.8499,6.71952,35,8.73862,1.97782
1,18ss,89.3719,116.924,-81.5722,4.44727,34,15.4868,1.14292
1,18ss,85.0956,108.017,-78.8041,4.5094,26,16.4309,1.15401
1,18ss,91.7761,102.549,-77.7556,4.28252,31,17.873,1.20162
1,18ss,90.4309,112.215,-76.1331,4.89438,33,20.9937,1.31377
1,18ss,113.001,103.005,-79.0704,6.18787,44,20.4794,1.38594
1,18ss,119.892,112.22,-80.1927,6.46799,27,16.6074,1.77365
1,18ss,99.9127,114.967,-79.2982,5.20386,25,17.8011,1.35512
1,18ss,109.053,113.454,-79.1972,8.36113,28,13.3516,1.94013
1,18ss,113.262,114.385,-78.625,9.01219,26,17.0378,1.99443
1,18ss,97.294,104.693,-76.4565,5.36855,30,18.8309,1.34583
1,18ss,118.039,119.08,-75.8015,9.86653,29,16.4934,1.93933
1,18ss,103.818,122.279,-77.2921,6.3824,28,16.1913,1.54346
1,18ss,119.321,122.072,-73.8463,10.2281,37,18.3254,2.24538
1,18ss,115.638,106.983,-75.6122,8.14704,30,21.3339,1.91656
1,18ss,143.288,110.938,-78.8372,7.76472,27,22.5837,1.86916
1,18ss,134.909,115.619,-78.8352,9.093,27,16.5942,2.1256
1,18ss,140.769,105.529,-77.5421,8.61348,29,24.9809,1.90515
1,18ss,143.991,116.16,-78.0539,7.39855,23,21.3718,1.71058
1,18ss,135.078,99.8574,-78.1336,8.6094,30,19.0225,2.06333
1,18ss,142.637,121.957,-77.9528,6.23781,26,14.0957,1.57855
1,18ss,133.348,105.733,-77.8762,7.9365,28,24.4122,1.83354
1,18ss,122.075,98.7902,-75.4135,8.58233,33,17.9103,2.01129
1,18ss,128.984,102.643,-76.8368,9.07428,33,26.8736,2.00318
1,18ss,147.008,105.894,-78.8336,10.4999,25,18.4406,2.62664
1,18ss,153.571,101.345,-78.2682,13.5201,36,29.7244,2.85556
1,18ss,160.941,103.397,-77.1472,10.1493,34,19.8102,2.76665
1,18ss,164.599,106.577,-76.8496,6.62067,28,12.8118,1.93789
1,18ss,153.372,121.167,-76.5076,6.58456,31,16.5572,2.16892
1,18ss,147.173,99.1015,-77.6903,12.1172,26,27.3072,3.52076
1,18ss,158.819,114.186,-73.9773,8.27972,32,18.8097,2.06702
1,18ss,151.131,115.528,-73.0182,8.87661,27,25.2326,2.2989
1,18ss,147.162,122.265,-75.1069,6.59695,29,15.7683,1.91768
1,18ss,90.2633,123.615,-78.0373,4.96881,58,16.0795,1.38775
1,18ss,91.9129,136.469,-77.2383,3.9643,36,10.877,1.26527
1,18ss,120.478,136.426,-78.7319,5.12429,21,9.65278,1.30965
1,18ss,103.092,147.612,-76.8047,3.58496,26,2.19141,1.25709
1,18ss,109.492,138.422,-76.4302,5.00441,28,11.603,1.3718
1,18ss,120.973,130.956,-76,6.44141,25,17.7601,1.769
1,18ss,113.444,134.182,-74.8862,5.12555,27,13.8145,1.45193
1,18ss,102.607,129.604,-76.3528,5.44394,33,16.7088,1.31237
1,18ss,123.054,132.308,-79.8989,5.55699,29,11.771,1.33714
1,18ss,124.8,123.502,-78.1927,6.41992,31,21.4787,1.6199
1,18ss,128.58,131.413,-77.3466,5.60929,37,12.4375,1.45317
1,18ss,133.927,134.351,-76.3929,4.33448,21,6.68702,1.48495
1,18ss,135.789,126.532,-75.2708,5.81901,35,16.7794,1.61133
1,18ss,132.551,124.062,-76.3674,7.4798,30,19.0383,1.88907
1,18ss,144.811,129.351,-74.8241,4.84463,26,7.87658,1.80331
1,18ss,95.218,64.9796,-69.7964,4.10333,25,5.9147,1.32084
1,18ss,89.8782,71.2218,-72.6934,5.67293,31,16.1483,1.36279
1,18ss,107.098,67.0938,-75.464,5.33713,30,16.7784,1.37868
1,18ss,114.982,69.1215,-72.0347,8.74698,30,29.3162,2.14019
1,18ss,116.756,61.182,-71.6848,9.03979,33,19.2939,1.80784
1,18ss,110.384,61.082,-71.4848,5.73825,35,15.8736,1.54097
1,18ss,140.353,60.223,-74.1652,14.6845,56,26.876,3.94042
1,18ss,122.996,65.9279,-73.694,7.42446,30,27.4806,1.88609
1,18ss,143.765,67.2835,-75.1171,10.0714,36,29.4144,2.89771
1,18ss,124.597,73.9215,-75.0982,7.02574,33,21.6585,1.55118
1,18ss,132.366,70.4025,-72.8082,11.7942,29,22.5558,2.49611
1,18ss,129.17,59.7303,-70.116,10.2869,113,21.2079,3.17643
1,18ss,136.631,68.9513,-70.44,10.0116,30,28.7465,3.6195
1,18ss,147.382,59.5869,-72.7393,13.3854,40,23.6402,3.494
1,18ss,86.3879,107.335,-89.1145,3.40118,25,11.0354,0.958044
1,18ss,85.3766,114.456,-89.2925,3.87714,17,12.2677,1.14076
1,18ss,92.0923,103.197,-85.6106,3.60549,26,12.3167,0.948666
1,18ss,90.3732,111.641,-84.9142,4.1699,34,13.6541,0.980581
1,18ss,87.821,120.721,-87.4037,3.93341,18,11.0552,1.15538
1,18ss,91.6249,119.33,-86.3602,4.06743,19,15.5638,1.02814
1,18ss,97.7955,101.507,-88.426,2.61463,20,9.64138,1.01146
1,18ss,104.505,102.266,-86.0574,4.22167,28,13.5309,1.06023
1,18ss,99.7888,106.166,-85.8496,4.19241,34,16.1438,0.973623
1,18ss,102.58,112.26,-86.8083,5.97222,13,13.5913,1.39683
1,18ss,113.183,100.643,-84.5696,5.26799,28,16.424,1.15453
1,18ss,110.071,107.291,-85.2689,4.79445,26,12.5756,1.16789
1,18ss,115.385,110.822,-85.7598,6.5,10,23,2.03846
1,18ss,91.8543,127.526,-83.7066,3.88084,36,13.1868,0.94164
1,18ss,85.1966,135.536,-85.1357,2.94154,19,9.37196,1.01811
1,18ss,93.5129,66.7783,-81.7242,3.10015,26,2.69014,0.739622
1,18ss,120.474,56.3816,-83.4468,3.24208,24,4.05465,0.906414
1,18ss,111.225,58.2822,-81.5984,3.10669,24,2.91336,0.89797
1,18ss,108.336,59.217,-81.8114,3.4667,30,2.32114,0.874787
1,18ss,116.052,73.9788,-84.728,4.86228,27,12.6058,1.25314
1,18ss,110.855,53.5346,-83.4509,3.40999,31,1.26587,0.714185
1,18ss,97.4851,72.2657,-80.3676,4.6136,24,13.7312,1.02465
1,18ss,138.793,66.1933,-83.692,6.62678,32,15.6512,1.96615
1,18ss,126.202,63.8088,-81.5384,4.66329,25,12.3534,1.31807
1,18ss,129.824,64.5225,-81.4731,5.21163,35,15.2325,1.88662
1,18ss,169.661,65.1366,-82.3147,4.72442,26,5.02012,1.80662
1,18ss,155.689,57.1027,-82.646,4.54595,23,4.21631,1.34634
1,18ss,161.373,68.0017,-83.0588,6.13418,29,7.67027,1.54287
1,18ss,151.797,62.6503,-81.4281,9.21729,33,23.3113,2.84162
1,18ss,90.2202,74.0589,-84.8062,4.77311,18,9.73589,1.12605
1,18ss,89.1337,92.4762,-83.7116,3.53242,19,12.056,1.12377
1,18ss,95.3984,78.5453,-82.0994,3.93624,27,12.8261,0.992475
1,18ss,95.458,85.9213,-80.3622,4.39595,26,14.4409,1.13037
1,18ss,106.643,87.0857,-84.7469,5.02015,26,11.9205,1.22988
1,18ss,119.561,88.5071,-83.5745,6.23678,28,14.6917,1.48359
1,18ss,104.569,82.1217,-81.7594,5.1465,24,18.9973,1.31711
1,18ss,98.5442,93.1087,-81.2161,4.18154,25,15.8329,1.15765
1,18ss,112.67,80.9276,-80.9491,5.97077,30,15.2919,1.53924
1,18ss,109.68,93.9097,-80.8659,5.92889,27,15.2616,1.47372
1,18ss,145.677,86.1649,-81.1208,12.3036,61,23.8636,3.28606
1,18ss,139.637,90.7984,-84.2031,7.29505,26,20.9321,1.84859
1,18ss,122.674,81.6092,-83.4233,4.50933,29,12.219,1.09308
1,18ss,130.907,96.9938,-81.2911,6.95313,28,20.3492,1.43368
1,18ss,132.535,87.3616,-80.4241,8.54519,28,21.1464,2.00495
1,18ss,126.762,87.2998,-82.6423,5.40541,26,17.3395,1.26319
1,18ss,146.207,78.5152,-82.5098,9.96947,16,16.6242,3.69368
1,18ss,127.344,93.7176,-79.8837,6.86295,25,18.1601,1.54905
1,18ss,138.104,89.6141,-80.0332,7.30526,33,24.0178,1.88476
1,18ss,149.856,82.93,-84.1451,9.91902,27,20.5705,2.39327
1,18ss,156.352,78.9559,-80.5577,11.5832,43,23.9097,3.4881
1,18ss,161.795,74.087,-80.2001,11.0586,38,19.6213,3.07014
1,18ss,152.768,87.038,-82.1626,11.6358,31,22.3279,2.85558
1,18ss,157.541,86.1394,-80.0888,15.0041,43,21.9001,4.30445
1,18ss,149.008,93.3992,-81.9681,13.2151,30,22.0727,2.76628
1,18ss,155.348,93.4838,-79.627,9.61641,31,27.8294,2.28923
1,18ss,167.201,80.036,-79.4458,11.5567,38,21.5719,3.0893
1,18ss,161.315,89.2718,-78.5754,14.8341,65,24.0931,3.71516
1,18ss,172.798,75.3419,-81.5905,7.66377,23,9.78789,2.58816
1,18ss,94.9797,117.954,-83.3825,4.92759,32,15.8035,1.27721
1,18ss,87.2807,103.812,-83.4089,3.74029,23,13.3419,1.02995
1,18ss,85.6416,120.593,-82.4502,3.88956,27,14.3536,1.12445
1,18ss,90.4554,106.585,-80.789,4.29675,27,15.5161,1.20013
1,18ss,118.946,105.555,-82.9188,5.47969,26,16.955,1.29506
1,18ss,101.784,120.83,-82.0003,6.45571,27,14.5799,1.58215
1,18ss,107.027,123.386,-83.1138,5.72611,31,14.8499,1.24756
1,18ss,103.116,111.878,-83.2192,6.23951,30,15.4407,1.29043
1,18ss,115.27,115.338,-83.2413,6.51429,36,17.467,1.61371
1,18ss,106.648,117.608,-80.9331,5.69359,32,16.1668,1.29209
1,18ss,112.07,121.966,-79.9488,5.77418,22,17.0151,1.37705
1,18ss,99.7096,100.053,-79.0243,5.03424,33,18.0145,1.30637
1,18ss,123.423,101.58,-84.8566,5.67051,27,13.4262,1.40162
1,18ss,130.066,103.677,-83.2754,6.31293,26,26.3992,1.4529
1,18ss,144.097,96.5134,-82.3607,7.97529,29,21.5802,2.28167
1,18ss,127.524,109.757,-81.0428,7.89574,34,18.4986,1.7092
1,18ss,139.102,98.4555,-81.023,8.83294,34,18.0053,3.49486
1,18ss,126.054,116.344,-81.4444,6.15195,30,19.9654,1.55908
1,18ss,133.517,111.114,-79.5361,9.13936,32,20.8736,2.12107
1,18ss,127.799,120.861,-80.4064,7.739,25,18.7134,1.76871
1,18ss,95.872,136.466,-83.4212,3.50662,30,13.5466,0.939949
1,18ss,87.4204,130.201,-82.1857,3.36647,27,11.3659,1.03761
1,18ss,105.54,130.97,-82.4001,5.22814,25,12.7778,1.25137
1,18ss,97.1903,126.147,-80.8746,4.90328,43,14.3413,1.08167
1,18ss,106.861,134.651,-81.765,4.15581,36,11.5716,1.16505
1,18ss,118.18,125.953,-81.2081,5.2659,21,17.1256,1.3234
1,18ss,100.813,139.5,-79.6079,3.48401,30,17.2031,1.12154
1,18ss,116.036,128.02,-80.7761,5.72491,24,17.9525,1.63286
1,18ss,109.653,128.152,-79.8355,4.80836,30,18.0731,1.23253
1,18ss,105.616,137.916,-80.5504,4.54072,24,13.9753,1.15059
1,18ss,108.078,144.189,-80.7645,3.86986,15,4.21233,2.10274
1,18ss,115.026,136.534,-79.8451,5.73306,28,10.3083,1.48172
1,18ss,101.018,144.015,-79.7262,3.36202,26,7.32306,1.1977
1,18ss,105.523,70.454,-92.1939,1.47436,14,2.97436,0.980769
1,18ss,115.718,64.7416,-90.9624,3.02544,20,4.00363,0.837654
1,18ss,86.0563,82.9598,-93.7201,2.09764,17,3.83165,1.00673
1,18ss,96.238,83.2008,-91.9851,2.68587,17,7.21544,0.784558
1,18ss,93.5595,91.2101,-88.9759,2.95154,23,7.28669,0.905802
1,18ss,101.771,77.1999,-91.4284,3.29478,16,5.65711,0.967247
1,18ss,109.683,74.4358,-92.0949,0,2,2,2
1,18ss,114.074,79.5386,-89.9719,3.43774,21,8.17093,0.956616
1,18ss,108.307,63.8968,-86.9831,3.19707,20,3.38672,0.909604
1,18ss,115.386,67.23,-87.7055,4.51453,32,8.2435,1.07645
1,18ss,135.786,54.3534,-87.3366,3.28199,20,1.95358,0.796878
1,18ss,135.624,59.939,-86.7661,4.56554,17,6.5162,1.68778
1,18ss,131.484,53.3187,-86.4354,2.87982,22,1.59266,0.781784
1,18ss,146.585,64.5534,-86.9148,5.75994,19,15.1129,1.58559
1,18ss,125.498,65.3332,-85.6032,3.86325,24,7.03351,0.941731
1,18ss,141.524,55.7172,-84.8298,4.89048,16,2.6,0.909524
1,18ss,149.226,60.0181,-87.8588,3.89063,23,7.63616,0.936384
1,18ss,148.948,73.1148,-84.7771,7.88395,28,20.8132,1.95753
1,18ss,93.633,88.6684,-86.9658,3.46076,26,10.1473,1.01614
1,18ss,120.366,73.5002,-89.866,3.54792,20,10.3676,0.894073
1,18ss,105.188,89.6812,-89.2102,4.89455,14,7.58909,0.672727
1,18ss,101.779,85.9461,-87.0992,3.34344,23,11.7182,0.822617
1,18ss,103.073,76.6525,-87.5797,3.57604,27,8.88232,0.987413
1,18ss,114.852,92.5482,-86.876,5.79781,23,9.59114,1.33383
1,18ss,103.349,92.3432,-86.5912,3.86626,18,10.9869,1.32255
1,18ss,96.8774,83.0338,-86.1846,3.47061,22,8.78333,0.851974
1,18ss,133.565,73.3178,-88.4624,5.66909,26,10.4558,1.32466
1,18ss,121.355,86.7211,-87.3072,4.3776,20,8.19688,1.12055
1,18ss,135.805,79.9044,-85.7017,6.98155,29,13.5561,1.63599
1,18ss,122.451,96.1895,-86.6542,4.58564,19,13.9761,2.48435
1,18ss,141.467,77.2249,-85.003,6.52894,34,14.347,1.88762
1,18ss,129.29,77.5688,-85.7822,4.55007,35,8.20992,1.06644
1,18ss,127.768,94.3113,-85.4513,6.41652,33,14.9578,1.39785
1,18ss,138.715,85.752,-84.3667,8.53222,35,15.4622,2.15439
1,18ss,134.015,88.4837,-85.444,5.12047,21,12.8571,1.38421
2,18ss,102.794,102.141,55.7789,3.43935,49,5.05109,1.3626
2,18ss,98.4759,96.5001,56.0566,5.25384,50,15.4446,1.47942
2,18ss,111.83,100.187,54.0037,2.82171,46,5.90969,1.47757
2,18ss,109.575,88.8375,54.5475,8.30834,44,13.6479,1.95529
2,18ss,104.252,94.1803,54.921,4.32071,49,14.3817,1.4455
2,18ss,105.291,89.3809,55.9927,5.40705,47,14.5471,1.51442
2,18ss,113.105,91.6057,56.2957,5.84755,90,8.18968,1.96306
2,18ss,122.468,87.0797,56.1503,4.70754,51,6.05359,1.8754
2,18ss,82.8769,116.515,52.4282,2.32958,98,2.90613,1.72745
2,18ss,84.8777,107.336,53.5854,2.66008,48,5.71662,1.43735
2,18ss,114.997,102.857,54.7231,3.01364,55,3.12285,1.7076
2,18ss,126.223,85.2458,58.7443,3.4316,52,3.67236,2.00357
2,18ss,58.0174,70.6515,48.9787,5.90969,56,20.2447,1.53007
2,18ss,62.1352,69.8996,51.5879,5.44564,47,19.775,1.39901
2,18ss,57.223,77.7899,51.5835,4.61465,39,18.2237,1.2707
2,18ss,68.5014,82.8019,50.3624,11.6575,51,18.7521,2.24002
2,18ss,73.3787,79.3945,50.3603,11.1125,66,13.7477,2.24105
2,18ss,83.8916,66.5755,51.4789,7.42199,49,20.549,1.65471
2,18ss,68.0444,70.5243,50.5714,7.64115,53,21.1366,1.58106
2,18ss,72.9556,69.1351,51.0419,6.73264,47,19.383,1.69431
2,18ss,71.7165,86.0656,50.8478,8.07407,52,17.9692,1.74076
2,18ss,70.3178,76.3402,52.715,5.60924,43,16.5214,1.31938
2,18ss,77.0451,70.904,53.1402,6.09889,48,15.1214,1.38108
2,18ss,79.1064,80.7216,52.5857,7.38098,46,15.4477,1.68146
2,18ss,78.5546,75.8004,52.6781,6.31767,45,17.2116,1.39834
2,18ss,91.1756,68.6162,50.5675,7.1154,55,18.3808,1.72214
2,18ss,99.1164,83.4458,51.0425,5.38106,52,30.0238,1.60059
2,18ss,100.415,70.2595,49.9729,6.24941,43,29.775,1.64874
2,18ss,101.609,75.3382,51.6587,5.66174,62,26.5031,1.64216
2,18ss,92.6228,76.0868,51.9205,6.86242,63,25.1161,2.10264
2,18ss,114.273,83.5868,50.2152,15.9674,240,25.8764,9.73059
2,18ss,119.272,77.8687,50.1721,10.4047,76,25.74,2.83152
2,18ss,113.01,71.8032,52.1255,10.9908,56,29.8468,2.7736
2,18ss,119.191,69.716,51.6393,9.96524,83,28.2612,3.23807
2,18ss,136.76,76.7948,50.4925,4.07601,70,4.41271,1.93121
2,18ss,136.713,66.5196,50.5816,4.08545,50,4.0298,1.92978
2,18ss,126.908,76.2877,50.9295,8.16919,53,18.2372,2.4915
2,18ss,131.671,77.8372,51.9731,5.43521,64,8.11353,2.21299
2,18ss,123.027,67.1736,54.9366,7.02468,54,17.5243,2.55431
2,18ss,141.919,66.6857,52.516,3.47806,54,2.976,1.53626
2,18ss,60.8728,100.192,52.2369,3.36587,73,12.3582,1.29209
2,18ss,64.8942,87.593,52.4295,5.06934,58,16.1374,1.21647
2,18ss,71.4479,97.771,51.9767,4.52773,43,14.245,1.49864
2,18ss,66.0938,100.798,50.6129,3.41805,114,12.3593,1.59858
2,18ss,84.3233,90.8508,52.8777,5.29241,42,20.0766,1.36136
2,18ss,73.8927,90.4797,52.9935,4.52598,44,19.9963,1.17547
2,18ss,68.5933,92.2178,53.0546,4.25247,37,14.2029,1.18627
2,18ss,92.4576,88.842,50.4206,6.10827,52,20.7898,1.72367
2,18ss,99.516,100.087,50.2775,5.99965,118,16.228,1.91848
2,18ss,104.433,86.6469,49.9125,5.40559,100,23.882,1.64202
2,18ss,109.445,98.6577,51.2743,4.31742,95,13.1256,1.78262
2,18ss,110.552,92.7422,50.8046,7.69663,54,21.2315,1.99646
2,18ss,113.863,88.1323,52.0804,7.76777,148,20.3256,3.21982
2,18ss,119.494,83.5765,52.4123,8.78764,109,20.2221,2.7862
2,18ss,120.312,93.4736,53.5268,3.84976,51,7.60821,1.64892
2,18ss,129.243,86.9644,51.207,5.38601,45,7.67784,2.29338
2,18ss,132.73,95.0535,52.4247,3.12667,48,2.96019,1.53096
2,18ss,57.6522,109.165,52.1793,2.30591,70,3.05105,4.42416
2,18ss,60.113,113.895,52.5252,2.09033,130,2.47881,5.2945
2,18ss,57.6642,118.31,52.0477,2.30058,212,2.56214,6.08584
2,18ss,64.1309,117.422,52.2474,2.41176,129,3.46208,8.24968
2,18ss,74.9277,118.467,51.6879,2.23958,89,2.92988,2.20718
2,18ss,76.1786,105.074,52.781,2.85773,54,13.8622,1.55122
2,18ss,70.099,105.052,52.8959,3.44438,50,10.6204,1.34468
2,18ss,71.2523,112.188,53.1615,2.02311,44,4.80171,1.32726
2,18ss,86.2475,105.005,50.044,3.53299,127,12.4986,2.75879
2,18ss,91.8258,103.591,50.2301,4.14133,121,12.6556,3.09562
2,18ss,95.9032,119.52,48.7962,2.47618,75,2.11768,1.31363
2,18ss,92.5874,107.804,52.3633,3.01011,53,4.56163,1.7204
2,18ss,112.691,105.869,52.7376,3.11434,52,2.92513,1.52399
2,18ss,61.402,125.075,53.7021,2.03763,83,1.80553,1.68053
2,18ss,65.8169,124.941,51.1833,2.35812,116,2.44584,2.35542
2,18ss,72.7476,130.774,52.0863,2.11721,42,1.44414,0.858278
2,18ss,70.3103,133.18,52.5772,1.92831,29,1.44705,0.98379
2,18ss,84.473,45.3973,53.9723,5.04727,46,18.3836,1.78258
2,18ss,96.8442,38.4231,53.8962,4.47919,66,3.85898,1.5353
2,18ss,95.6802,44.905,55.3001,10.0824,47,17.2496,2.48492
2,18ss,108.324,38.4727,54.8128,4.05991,60,3.63453,1.58672
2,18ss,109.46,46.2785,55.5808,5.06516,59,9.16442,1.68952
2,18ss,125.382,46.0357,53.7361,3.90809,50,3.38053,1.68595
2,18ss,83.3655,53.1388,53.6892,5.9118,44,21.8153,1.56174
2,18ss,101.179,50.5724,53.8839,6.41841,57,25.6015,1.74934
2,18ss,101.304,61.1977,52.7374,6.22575,59,20.8907,1.81431
2,18ss,98.0161,57.7683,55.2444,5.42379,54,20.4515,1.93722
2,18ss,113.144,55.9918,53.8131,10.5806,47,27.3902,2.22967
2,18ss,118.86,62.0219,55.3374,7.53603,64,23.8276,2.3178
2,18ss,119.478,53.8011,55.956,5.31014,54,10.1779,2.03351
2,18ss,107.376,63.7744,56.266,7.41162,49,28.4962,2.09722
2,18ss,107.106,53.8339,56.3925,8.93464,48,24.7746,2.25321
2,18ss,127.77,65.4096,56.7603,5.0315,87,6.36379,1.87854
2,18ss,84.4313,76.1205,54.1853,5.98792,70,19.8309,1.21705
2,18ss,91.8615,81.4779,53.8076,6.39252,64,23.7162,1.89818
2,18ss,89.0389,72.9806,54.4145,6.34044,48,22.5309,1.68736
2,18ss,99.4807,68.5086,55.3603,6.6043,45,21.9706,1.58316
2,18ss,94.0105,67.9684,55.2581,7.48567,42,28.0881,2.29226
2,18ss,98.8944,76.5788,55.0932,5.32681,64,25.2386,1.54139
2,18ss,96.4694,80.7043,55.5797,5.27997,52,22.1288,1.39232
2,18ss,101.249,82.59,55.8646,5.40025,55,19.7403,1.46979
2,18ss,104.691,67.2019,54.2624,5.65669,58,29.1782,1.61022
2,18ss,107.195,73.889,54.3763,6.45759,114,26.7994,1.68445
2,18ss,106.271,82.6251,54.1672,5.68137,68,18.1518,1.84738
2,18ss,118.308,74.2791,55.9491,7.56516,56,19.9477,1.85171
