no,stage,x,y,z,tbxta,sox2,thbs2,id3
1,18ss,143.453,111.173,-38.7347,4.49993,7.90605,2.19679,6.48699
1,18ss,130.801,97.7158,-37.7679,11.7024,4.17961,2.46282,3.90053
1,18ss,129.611,104.393,-36.0206,16.2086,4.40366,2.12779,3.01692
1,18ss,160.375,119.673,-41.8284,5.10223,5.58389,2.69506,5.12536
1,18ss,156.892,102.238,-41.2083,5.94586,4.41753,5.43945,7.6402
1,18ss,147.756,103.524,-40.7872,7.74232,4.81426,2.91912,7.75692
1,18ss,154.695,108.875,-39.6776,6.46322,4.97279,2.81519,6.30801
1,18ss,168.95,117.128,-39.5565,5.84906,5.9786,2.16882,6.28722
1,18ss,158.268,113.987,-40.7993,5.99087,4.50168,3.28681,5.86685
1,18ss,165.392,100.325,-38.6589,3.30543,3.88393,2.92426,5.0065
1,18ss,169.591,111.257,-36.713,5.87746,4.10443,3.11263,5.15194
1,18ss,152.669,98.1031,-36.1194,8.3898,5.53386,2.96102,9.13454
1,18ss,152.508,112.709,-36.1847,8.09698,6.30942,2.47411,7.40286
1,18ss,174.542,108.141,-42.4367,4.67633,4.29262,3.28325,7.12419
1,18ss,172.207,99.1252,-41.0381,4.15915,3.29825,2.29574,3.22807
1,18ss,177.278,112.041,-37.231,7.71522,5.33824,2.57501,3.03873
1,18ss,174.577,106.01,-37.8072,5.75788,5.14649,4.88098,4.61089
1,18ss,184.45,103.758,-34.6488,5.05051,4.35675,2.03788,4.82794
1,18ss,106.209,135.192,-43.252,0.875796,5.4586,2.07749,1.66985
1,18ss,100.58,138.11,-46.17,0.805562,5.83142,1.8685,0.597463
1,18ss,98.4532,133.714,-42.4911,0.853697,5.34767,2.0116,1.10717
1,18ss,109.258,126.18,-41.7037,0.937429,6.67491,1.80774,1.27375
1,18ss,119.266,125.181,-39.8539,0.992096,7.71778,1.93666,1.19201
1,18ss,107.343,142.072,-41.4807,0.865097,7.616,2.01811,1.03293
1,18ss,102.575,124.983,-40.3394,0.934469,8.01949,2.04042,1.00447
1,18ss,112.831,137.865,-39.6358,0.86348,7.8406,2.01999,1.47484
1,18ss,115.4,131.666,-38.8666,1.07662,6.50601,2.17487,0.9346
1,18ss,108.89,127.544,-35.7954,1.17414,7.71674,2.12372,1.07289
1,18ss,100.667,140.806,-38.1247,0.937494,8.88047,2.07038,0.962533
1,18ss,110.73,134.104,-35.8897,0.998384,8.44311,2.14586,1.47634
1,18ss,116.825,142.747,-36.698,1.16087,8.12469,2.41611,0.736301
1,18ss,139.446,142.415,-42.2337,1.7716,6.03992,2.01314,3.02628
1,18ss,128.563,129.052,-41.7506,1.0436,6.43715,2.29651,1.44819
1,18ss,142.37,128.068,-41.8115,2.01171,6.27081,2.22617,4.02437
1,18ss,126.958,139.061,-41.6171,1.21223,8.80514,2.13698,1.55651
1,18ss,127.449,124.845,-40.4257,1.099,6.36421,2.05387,1.56022
1,18ss,135.346,140.06,-42.1422,2.23982,6.01602,1.93875,1.21245
1,18ss,120.527,138.051,-39.9261,1.00392,7.60858,2.10372,1.93061
1,18ss,131.161,144.211,-38.123,1.33428,8.86825,2.14441,1.09681
1,18ss,132.696,132.811,-38.0898,0.946754,7.52721,2.08032,2.37282
1,18ss,120.33,120.563,-38.0596,2.37105,9.27109,2.2318,2.0345
1,18ss,122.514,130.466,-39.0768,1.03535,6.67714,2.18222,1.54632
1,18ss,151.827,130.94,-41.9598,5.68053,7.62927,2.62481,5.40119
1,18ss,157.848,126.093,-40.68,5.98589,11.2787,3.14869,4.74748
1,18ss,168.376,126.342,-39.8096,2.5,6.25,3.5,1
1,18ss,150.454,123.726,-39.5196,4.01815,6.0248,1.97479,5.82013
1,18ss,155.182,134.283,-36.9303,6.03729,5.11015,1.72593,4.04597
1,18ss,149.244,132.439,-37.6299,3.07521,6.95437,2.01887,1.91915
1,18ss,172.753,121.034,-36.778,2.19175,4.62792,2.5385,3.21262
1,18ss,111.845,148.406,-42.3077,1.56889,10.2584,2.22389,1.07322
1,18ss,115.295,151.953,-41.2786,1.80591,11.7144,2.3804,0.669259
1,18ss,97.3434,148.241,-40.4533,0.832996,7.55952,1.97889,0.611449
1,18ss,98.6341,160.191,-39.1178,0.82641,5.76872,2.14487,0.502051
1,18ss,112.128,154.687,-39.7503,1.45924,12.1566,2.41409,0.601866
1,18ss,117.744,147.878,-37.603,1.3519,10.5755,2.32158,0.68109
1,18ss,95.4465,151.117,-36.4635,1.00372,9.34053,2.09423,0.74761
1,18ss,107.148,153.345,-37.4891,2.22262,11.8888,2.58534,0.731832
1,18ss,106.034,148.941,-37.612,1.623,9.77913,2.09763,0.688562
1,18ss,122.117,157.693,-42.5402,0.842346,4.89184,5.28598,0.693859
1,18ss,127.329,145.345,-42.3769,1.35453,10.3797,1.78535,1.06559
1,18ss,121.699,150.293,-41.0479,1.49234,11.5633,2.2929,0.639544
1,18ss,127.458,150.788,-39.3511,1.75761,11.9948,2.37127,0.612676
1,18ss,142.41,144.915,-37.3555,2.20763,10.0685,1.75309,3.4321
1,18ss,136.397,147.517,-37.4395,1.79357,5.85233,3.21699,0.773548
1,18ss,136.235,19.0717,-29.8804,0.335151,2.46963,1.54543,0.268692
1,18ss,111.251,35.2547,-35.0466,3.2,3.6,1.2,1.4
1,18ss,102.514,39.2431,-34.7944,1.4373,2.91747,4.69578,4.262
1,18ss,107.63,43.3188,-34.4158,1.18352,2.3221,1.9176,2.16479
1,18ss,117.169,32.9971,-32.8561,2.46324,2.88235,4.375,2.42647
1,18ss,112.7,39.4935,-29.2275,1.65776,3.00891,2.45165,2.1056
1,18ss,132.844,37.373,-35.343,1.78006,2.63226,4.19941,3.04457
1,18ss,125.401,46.5046,-35.1185,1.08574,2.60818,1.97557,2.42423
1,18ss,140.936,44.7186,-34.1224,2.50751,2.47063,2.81079,2.35109
1,18ss,132.354,44.526,-34.2788,3.51556,2.20889,2.71111,2.39556
1,18ss,132.556,32.5013,-30.8748,4.13772,4.02994,4.01796,3.42515
1,18ss,142.041,37.7781,-29.8137,3.68294,3.06491,5.60461,2.23391
1,18ss,126.155,41.6703,-30.6146,1.60386,2.81643,2.94565,3.36111
1,18ss,121.083,34.1018,-28.7797,2.60119,3.4871,3.66667,1.6756
1,18ss,150.942,38.88,-35.4788,3.13201,2.46835,5.68897,4.12116
1,18ss,150.706,30.3584,-31.71,3.77311,3.21639,6.14286,2.64706
1,18ss,153.083,32.7916,-32.4019,2.70124,2.9751,6.12863,7.41494
1,18ss,163.815,43.3616,-31.2283,4.29825,2.98496,7.61028,2.6792
1,18ss,159.246,37.8178,-28.942,2.58801,2.87605,4.37475,2.62496
1,18ss,109.451,51.2676,-34.066,3.16176,3.55147,2.67647,4.04412
1,18ss,112.252,64.4755,-34.9095,6.97722,5.24357,3.28251,6.84423
1,18ss,100.679,54.9667,-32.844,2.1253,4.13631,5.3024,4.85158
1,18ss,117.912,47.6307,-32.4169,1.84487,2.89971,3.91352,2.9743
1,18ss,98.7402,47.4038,-32.5391,2.16418,2.68657,2.92537,4.68657
1,18ss,116.791,54.3182,-31.1059,3.84754,3.3462,3.7979,8.17836
1,18ss,110.594,55.9069,-31.2994,3.74701,4.15455,6.66605,6.9678
1,18ss,127.604,52.597,-34.6366,1.29391,2.88886,2.66072,4.68417
1,18ss,140.05,53.2872,-33.9911,2.8709,2.50328,2.72429,3.13567
1,18ss,142.126,70.9283,-33.8691,5.8852,4.05357,7.65816,2.3699
1,18ss,130.037,61.553,-32.4641,7.88767,4.37575,4.18986,7.4175
1,18ss,122.176,56.1907,-30.883,2.21137,3.40753,2.40913,4.16573
1,18ss,135.715,51.237,-30.0595,2.92541,3.19347,5.18939,2.47494
1,18ss,129.962,68.0693,-29.8517,7.10589,4.12617,12.9902,8.39382
1,18ss,125.584,49.8755,-29.556,1.44562,3.13676,2.20888,5.1869
1,18ss,102.626,120.15,-50.1514,0.99553,4.17849,1.54946,0.672527
1,18ss,111.45,127.7,-49.0052,0.963673,4.92133,1.66927,0.868732
1,18ss,96.9709,128.673,-48.9719,1.49449,4.77269,1.72625,0.772689
1,18ss,104.411,128.548,-48.6796,0.716921,4.7131,1.52545,0.996183
1,18ss,112.167,140.535,-49.244,0.783641,6.69551,1.75128,0.758487
1,18ss,116.754,139.823,-47.9613,1.06829,6.81853,1.65988,1.08218
1,18ss,102.65,141.28,-47.7295,0.781374,6.88256,1.84255,0.710501
1,18ss,104.868,121.201,-45.6428,0.947759,5.20866,1.66708,0.744359
1,18ss,99.5718,126.164,-44.9308,1.06633,5.80762,1.79946,0.786812
1,18ss,116.624,132.892,-44.8977,0.919612,6.60978,1.94813,1.40231
1,18ss,111.083,142.221,-44.7847,0.785706,7.15217,1.88141,0.647066
1,18ss,113.749,124.474,-43.6216,1.1167,5.15243,1.8532,1.01107
1,18ss,98.4718,120.186,-43.4753,1.03205,5.4762,1.98775,1.15881
1,18ss,125.016,143.957,-48.815,1.47199,7.66475,1.79844,0.625994
1,18ss,143.676,135.933,-48.1899,2.42643,5.39747,1.9312,3.91467
1,18ss,139.236,121.384,-48.0536,4.87652,4.6886,2.97951,5.23915
1,18ss,136.142,130.241,-48.1307,0.893142,4.68696,1.91738,1.73101
1,18ss,126.864,135.023,-46.0288,0.890483,7.26228,1.77063,1.39342
1,18ss,136.932,141.236,-47.6428,0.906627,4.91566,1.51807,0.716867
1,18ss,130.463,142.755,-46.4371,0.973823,7.3104,1.90102,2.78787
1,18ss,131.173,129.533,-46.2151,0.809452,5.54596,1.90332,2.04165
1,18ss,131.599,121.319,-45.1258,1.58872,4.94122,1.75852,2.20061
1,18ss,128.449,124.891,-45.6406,0.85896,5.58613,1.93141,1.57726
1,18ss,137.953,124.507,-44.5983,2.83657,5.23306,2.56674,3.67107
1,18ss,140.267,133.791,-44.2013,1.58989,6.13229,2.03561,3.57171
1,18ss,134.467,135.022,-45.4774,0.998013,6.05346,1.82182,1.24313
1,18ss,152.753,129.066,-49.3347,4.0696,5.39739,1.84672,3.15967
1,18ss,153.106,123.002,-48.3865,4.79445,5.51636,1.8926,3.43457
1,18ss,161.29,123.952,-44.745,4.82871,8.53997,2.83197,3.04894
1,18ss,145.293,120.226,-44.4351,2.34577,4.90899,2.13226,5.21666
1,18ss,146.245,131.848,-44.8162,2.16293,4.73264,1.73208,2.06033
1,18ss,100.037,155.864,-49.5753,0.547688,3.73266,1.35405,0.465318
1,18ss,101.649,146.534,-48.4228,1.21802,6.87474,1.75955,0.490211
1,18ss,96.9348,144.495,-44.9147,0.845037,7.6347,1.9952,0.653813
1,18ss,105.933,146.123,-47.7464,0.782758,8.23178,1.77488,0.729457
1,18ss,115.885,149.543,-47.4322,1.30182,8.12336,1.81506,0.645813
1,18ss,113.121,145.517,-47.1281,1.08902,9.41098,1.98112,0.857629
1,18ss,116.152,158.268,-45.0432,0.762834,5.43891,1.89476,0.488706
1,18ss,105.968,151.297,-43.4542,1.21154,8.75852,1.9823,0.56085
1,18ss,121.744,146.485,-45.7216,1.11105,7.96048,1.87023,0.633263
1,18ss,133.591,146.792,-45.4713,1.27543,8.05051,2.26724,0.915017
1,18ss,106.501,44.8942,-40.2746,1.12546,2.61993,1.86716,1.91513
1,18ss,117.663,36.0608,-39.1457,1.63333,2.9,10.4667,2.26667
1,18ss,114.773,46.0151,-36.5523,1.81818,2.375,1.53409,2.89773
1,18ss,119.695,41.9037,-36.0298,2.29412,2.76471,2.03529,3.03529
1,18ss,135.237,36.2973,-42.8406,3.625,4.5,7.75,1.875
1,18ss,126.936,38.1767,-36.9263,1.48424,2.52436,5.51576,6.3639
1,18ss,160.81,45.2869,-36.5964,2.77259,2.50565,4.38142,2.16786
1,18ss,149.068,45.3766,-36.923,15.6667,3,2.22222,1.88889
1,18ss,110.903,48.4952,-41.5052,1.50175,2.85439,2.05263,2.38246
1,18ss,97.0987,67.9653,-41.7909,7.12121,4,1,2.30303
1,18ss,100.143,59.6687,-40.9864,1.69412,3.02353,2.96471,2.64706
1,18ss,108.957,53.0871,-38.9914,1.98801,3.03118,2.29257,2.43885
1,18ss,104.82,63.2219,-38.7856,2.86974,3.64722,3.36499,4.75034
1,18ss,102.378,53.4482,-38.8933,1.23737,3.10606,5.9697,2.73232
1,18ss,142.813,57.9247,-42.4866,1.90541,2.34459,2.76351,3.56757
1,18ss,132.781,59.7987,-41.8728,5.23529,2.58824,2.26471,4.32353
1,18ss,124.195,56.9133,-41.4755,1.69245,2.81887,1.91321,4.33019
1,18ss,143.928,51.7087,-40.5972,3.30343,2.90865,3.55302,5.72594
1,18ss,136.56,67.4365,-37.9717,5.11541,3.49817,6.64646,3.85318
1,18ss,140.906,59.1781,-36.5155,1.65488,2.72938,2.49369,2.04461
1,18ss,157.496,58.6859,-42.227,2.17881,2.21854,3.47682,3.12583
1,18ss,152.855,53.1192,-40.0605,2.59718,2.32938,3.99407,2.19733
1,18ss,159.559,66.4636,-39.0581,1.35651,2.64441,3.44599,1.90913
1,18ss,146.337,68.6408,-36.397,2.22533,3.112,2.08533,5.072
1,18ss,147.094,57.7042,-35.9996,2.10684,3.04274,2.31197,1.91026
1,18ss,171.301,63.892,-39.6284,5.32558,4.62791,3.72093,1.95349
1,18ss,173.601,66.8517,-38.2941,5,1.5,2,1.66667
1,18ss,120.713,83.0777,-39.7047,24.4091,3.30303,3.38636,4.11364
1,18ss,116.289,91.4531,-38.7257,14.18,3.52739,1.65262,2.7357
1,18ss,113.705,86.4002,-37.2941,14.1151,3.75105,2.39121,2.71548
1,18ss,138.614,78.5047,-42.0367,3.68715,3.51583,3.53073,4.7933
1,18ss,140.997,76.1954,-42.2746,3.36008,3.10311,3.23049,6.95607
1,18ss,126.075,89.0893,-41.4571,12.3512,3.67355,3.6095,4.58264
1,18ss,142.989,86.2508,-38.8116,7.62141,3.71659,3.1347,4.65625
1,18ss,120.702,88.6929,-38.9524,12.2887,3.47182,2.30388,4.36139
1,18ss,125.435,73.4498,-36.621,8.74,3.652,5.132,9.228
1,18ss,135.812,82.8444,-38.2663,7.61669,4.07938,5.71156,5.54184
1,18ss,157.454,86.4621,-42.8714,3.20893,3.43087,2.54145,3.99281
1,18ss,167.191,91.3449,-42.4608,2.55389,3.2393,5.39299,2.20113
1,18ss,165.845,85.5207,-41.7599,3.19774,3.02672,2.80523,2.73219
1,18ss,159.232,72.3999,-40.9826,1.33192,2.72057,2.57423,2.75186
1,18ss,148.918,87.8917,-40.7999,7.70172,3.98222,4.46147,3.23401
1,18ss,153.18,77.1663,-39.7189,1.97427,3.27738,2.63539,2.36649
1,18ss,161.137,91.8276,-40.668,2.56717,3.53053,2.07262,3.24714
1,18ss,167.606,74.7449,-37.7209,1.64478,3.06269,4.48657,1.6597
1,18ss,160.911,78.3636,-39.39,2.23949,3.24,2.32957,4.15829
1,18ss,148.455,82.4441,-37.9122,5.97696,3.49052,5.24963,5.0574
1,18ss,155.01,89.4443,-37.9278,5.8327,4.52122,4.28987,5.30839
1,18ss,167.346,80.7457,-36.4694,3.09525,3.09853,3.26645,2.4766
1,18ss,187.276,91.9553,-41.8303,2.16667,2.33333,1.5,4
1,18ss,172.544,82.8515,-41.4303,2.85601,2.55015,2.3148,2.89076
1,18ss,171.971,79.6347,-39.5738,2.76786,3.625,2.22321,3.33929
1,18ss,179.553,77.7254,-38.7802,3.91156,3.14172,4.43878,3.29365
1,18ss,178.072,85.7962,-37.1627,3.38691,3.40852,2.16032,5.064
1,18ss,171.689,87.9255,-36.4361,3.12951,3.5558,2.55776,4.47133
1,18ss,183.534,88.1565,-36.209,3.60329,3.82837,3.16341,3.34327
1,18ss,128.125,128.699,-55.9035,1.13683,3.90259,1.62039,0.909867
1,18ss,141.113,120.153,-55.7029,1.75764,3.17399,2.0478,2.5353
1,18ss,136.388,122.881,-53.7724,1.34122,4.13807,1.87179,1.75148
1,18ss,127.313,140.514,-52.6211,0.577332,5.79103,1.64896,0.583628
1,18ss,129.426,136.973,-52.9176,0.646424,5.18812,1.70391,0.896626
1,18ss,130.58,122.903,-52.0593,1.30013,4.20177,1.42749,1.12736
1,18ss,143.817,124.879,-52.0296,1.7943,4.48259,2.15665,5.42722
1,18ss,139.868,128.082,-51.4196,5.04724,4.33066,2.0016,3.55965
1,18ss,128.906,132.857,-51.1551,1.04719,5.61648,1.61326,1.39825
1,18ss,136.36,135.953,-51.6968,0.847084,4.45822,1.69312,1.38255
1,18ss,121.045,141.423,-51.4446,0.856566,7.2941,1.53923,0.881747
1,18ss,120.6,124.593,-50.439,1.10998,4.27584,1.59645,1.27374
1,18ss,146.537,131.044,-52.4333,1.45646,3.93329,1.95435,9.49789
1,18ss,107.129,151.054,-53.6224,0.825,6.65,0.85,0.475
1,18ss,117.409,144.527,-49.5165,0.780477,7.52849,1.69722,0.805875
1,18ss,122.851,151.217,-52.1305,0.656982,5.5492,1.72259,0.424555
1,18ss,110.181,39.8273,-42.6588,0.98,2.26667,1.91333,1.4
1,18ss,117.691,43.1678,-43.2098,0.857924,2.12568,3.37158,1.5847
1,18ss,111.234,61.0846,-47.3546,1.2365,2.8024,3.07484,2.08105
1,18ss,107.263,53.2492,-43.6535,1.57456,3.17544,2.50877,1.67105
1,18ss,120.62,63.4626,-46.7377,2.10714,3.21429,1.89286,5.25
1,18ss,137.493,54.5532,-43.1357,2.03297,2.06593,3.9011,1.67033
1,18ss,148.191,50.8404,-42.8545,2.88791,2.69496,4.28823,3.0016
1,18ss,115.712,89.9242,-47.5586,5.97917,2.1875,2.45833,2.52083
1,18ss,139.833,95.2633,-51.5592,2.58373,3.4464,1.80811,3.71326
1,18ss,138.534,88.8719,-49.0983,5.18871,3.64325,3.19008,2.95179
1,18ss,129.157,88.0064,-48.4078,5.14286,2.66667,1.19048,3.57143
1,18ss,133.12,94.221,-43.9671,11.1087,8.64493,1.96377,2.08696
1,18ss,126.3,94.569,-42.5506,12.3878,3.54006,2.84295,2.19551
1,18ss,145.823,90.1794,-48.6178,3.41016,3.4406,2.81026,4.04664
1,18ss,155.769,82.3877,-47.6814,2.55431,2.93781,1.99212,3.38889
1,18ss,169.442,88.7663,-47.566,4.78318,2.75075,2.14775,1.77538
1,18ss,148.505,79.4746,-46.6972,2.60482,2.89236,2.59245,2.81532
1,18ss,148.99,85.4011,-46.1859,4.06561,2.87984,3.49565,2.55494
1,18ss,153.901,94.3763,-47.2198,3.87003,3.53383,2.74881,6.2851
1,18ss,147.588,72.5255,-44.964,2.10671,2.72844,2.52197,2.34721
1,18ss,155.53,73.4017,-45.3594,1.71897,2.53676,2.88261,3.0415
1,18ss,163.599,76.6611,-45.0191,1.58966,2.45172,3.65172,1.74828
1,18ss,161.972,83.4189,-43.361,2.61875,3.23643,2.78051,5.89277
1,18ss,147.047,94.0393,-44.0654,4.79113,3.42124,2.07935,3.93816
1,18ss,156.152,93.5213,-42.0077,6.36553,4.16438,2.44373,3.7973
1,18ss,176.697,85.2589,-48.4697,6,0,1,1
1,18ss,173.773,93.3074,-46.5489,2.48256,3.27326,1.5,2.67442
1,18ss,119.004,100.951,-48.5694,4.11662,3.50729,1.46064,1.77551
1,18ss,118.643,111.294,-48.0367,4.09091,5.72727,1.27273,0.818182
1,18ss,118.969,106.038,-47.9306,4.40816,3.16327,0.989796,1.35714
1,18ss,117.223,116.962,-48.132,1.57581,4.41717,1.55889,1.37057
1,18ss,97.2861,119.928,-47.1659,0.770909,4.48,1.25697,0.850909
1,18ss,112.417,115.757,-46.2447,2.21634,4.16471,2.73987,1.09608
1,18ss,107.771,115.699,-45.0199,1.38525,4.91803,1.87705,0.901639
1,18ss,123.674,100.556,-50.1439,4.66667,4.33333,0.666667,1.93333
1,18ss,133.853,103.968,-49.8956,5.2128,3.73512,1.63988,1.8006
1,18ss,134.971,99.0227,-49.2059,5.32808,4.60568,2.13985,2.84122
1,18ss,127.971,110.615,-49.5977,3.64738,4.02755,1.76492,2.64004
1,18ss,123.799,120.548,-48.8753,1.42903,4.38131,1.74036,1.4175
1,18ss,140.053,111.606,-46.9425,3.11226,4.84602,1.78527,7.05988
1,18ss,122.458,109.774,-48.1557,6.01118,3.57988,1.72847,1.23866
1,18ss,142.155,101.101,-45.8125,6.9163,3.89868,1.35683,4.94273
1,18ss,135.084,111.745,-43.8523,4.58765,5.14986,1.84995,3.01617
1,18ss,141.169,96.6988,-43.4244,6.69975,5.08227,2.82205,9.74504
1,18ss,141.655,110.224,-43.5435,6.54711,5.87628,1.61407,5.90692
1,18ss,169.535,97.0873,-49.572,6.05882,2.55229,1.97386,4.82353
1,18ss,153.408,114.57,-49.4095,5.28374,4.15457,2.02467,5.95573
1,18ss,147.914,109.817,-49.5047,9.69801,5.20407,2.34619,7.59922
1,18ss,164.49,97.0084,-47.4239,2.61508,2.88744,5.28643,3.61005
1,18ss,145.526,115.665,-46.7024,2.97533,4.75545,1.89667,3.86235
1,18ss,167.854,106.737,-45.4131,4.65634,3.53596,4.57443,3.27423
1,18ss,169.088,113.423,-45.7196,11.8936,9.92553,2.54787,5.69149
1,18ss,158.667,113.822,-46.2217,4.04052,5.22652,4.42173,5.68877
1,18ss,150.097,102.817,-45.0489,5.72955,4.12434,2.41411,8.88643
1,18ss,166.388,102.242,-44.9292,6.30498,3.36868,2.68677,4.14556
1,18ss,163.031,110.905,-44.4191,5.65982,4.14607,2.40217,5.52964
1,18ss,152.162,118.361,-44.2322,4.50273,5.09487,1.94002,4.22901
1,18ss,161.226,100.118,-43.5097,6.78081,3.69759,2.94699,8.5216
1,18ss,148.273,110.26,-43.0971,6.30066,5.69321,2.36055,11.8136
1,18ss,175.807,107.119,-49.5089,4.8,12.8,0.6,2.4
1,18ss,170.225,120,-48.7583,15.6667,3.33333,2.33333,7.77778
1,18ss,174.794,101.032,-46.2325,6.08333,2.91667,1.33333,2
1,18ss,120.059,134.541,-62.8546,0.69464,3.44947,1.28647,0.508787
1,18ss,109.014,120.598,-60.2038,0.988559,3.08771,1.69619,0.582627
1,18ss,108.723,133.033,-60.8683,0.597403,3.31385,1.45455,0.683983
1,18ss,97.325,125.014,-58.4828,0.802861,3.59724,1.46945,0.71775
1,18ss,116.155,128.904,-58.6761,0.847387,3.61857,1.51287,0.726643
1,18ss,116.392,136.361,-57.0263,1.06206,3.96622,1.29379,0.657502
1,18ss,110.348,137.051,-57.4575,0.606917,4.10225,1.53396,0.653118
1,18ss,107.188,127.678,-56.9939,0.975116,3.85532,1.35706,1.05787
1,18ss,100.804,132.28,-55.8349,0.894949,3.89925,1.67666,0.712184
1,18ss,95.989,134.723,-56.249,0.816068,3.97992,1.5148,0.548626
1,18ss,132.611,130.592,-63.0539,0.815789,3.29665,1.05742,0.744019
1,18ss,125.356,142.043,-58.7847,0.8,4.35556,1.28889,0.505556
1,18ss,136.032,122.022,-58.4121,0.781532,3.3536,1.55968,3.75676
1,18ss,136.193,129.666,-57.5179,5.27586,3.24138,2.31034,3.03448
1,18ss,122.574,132.446,-57.6738,0.693587,4.5962,1.58432,0.662708
1,18ss,112.567,144.677,-58.1584,0.645963,4.54814,2.43012,0.456522
1,18ss,134.959,55.8341,-49.2901,0.789474,2.36842,1.10526,2.68421
1,18ss,104.934,76.3695,-51.4335,1.40678,3.08214,1.77445,1.10952
1,18ss,135.917,75.1048,-55.4397,1.83544,2.01266,1.41772,2.07595
1,18ss,143.571,76.659,-52.448,1.39816,2.67806,2.19711,3.62418
1,18ss,130.68,84.7638,-53.2327,3,2.4,2.8,2.8
1,18ss,130.615,89.8711,-52.3484,3.27975,3.31046,1.88628,2.7999
1,18ss,125.583,79.859,-50.0923,5.02105,2.48421,3.58947,6.82105
1,18ss,152.824,90.2766,-56.4422,2.17062,3.49289,1.63981,7.33649
1,18ss,148.147,94.17,-54.5254,2.51161,3.22786,2.51591,3.63629
1,18ss,151.095,82.537,-53.2162,2.17647,2.78201,1.72318,1.98962
1,18ss,157.995,75.3619,-52.2293,1.83172,2.44101,1.83559,3.94004
1,18ss,158.893,94.2837,-51.7041,2.74104,2.85802,2.54481,2.0967
1,18ss,105.432,115.071,-56.3587,0.878049,3.58537,1.29268,0.829268
1,18ss,110.129,98.0782,-55.2585,1.39286,2.57143,1.35714,1.10714
1,18ss,113.909,111.578,-54.7444,1.34035,3.58947,1.47018,0.82807
1,18ss,119.506,116.953,-55.4766,1.59607,3.34103,1.47273,1.53808
1,18ss,99.2386,117.248,-52.6979,2.04311,3.53133,1.53935,0.705764
1,18ss,115.45,99.3499,-53.6657,1,4.5,0,0.5
1,18ss,112.41,117.207,-53.1864,1.24561,3.40351,1.6675,0.886383
1,18ss,100.983,111.394,-51.5687,1.00383,2.94253,1.61494,0.802682
1,18ss,133.514,106.592,-54.7703,2.00348,3.31266,1.58744,1.33179
1,18ss,128.954,111.211,-54.6964,1.66755,3.38564,2.05585,1.5
1,18ss,139.838,104.409,-53.5417,1.69847,3.32443,1.54389,5.33969
1,18ss,122.424,110.536,-53.2596,2.57938,3.23568,2.14403,1.90507
1,18ss,139.885,109.929,-51.7802,2.53375,3.70423,1.49199,2.40699
1,18ss,127.337,116.95,-51.3851,1.75591,3.72382,1.78125,1.97973
1,18ss,130.589,96.6377,-51.4422,3.59459,3.2973,1.94595,1.86486
1,18ss,143.632,105.686,-50.2424,2.93428,3.53931,1.89312,3.5301
1,18ss,134.679,113.274,-50.8938,2.27482,4.09616,1.68813,1.73835
1,18ss,145.412,118.137,-57.7546,1.59692,3.92615,1.97846,1.72923
1,18ss,150.828,119.647,-55.7024,2.42593,11.2778,1.08025,2.53086
1,18ss,148.7,110.611,-55.0456,3.18716,3.42649,2.07696,4.14242
1,18ss,161.62,116.471,-52.0442,2.73617,4.0383,3.2383,6.78723
1,18ss,146.586,119.359,-53.5643,2.7354,6.57959,1.88014,4.66697
1,18ss,147.994,101.631,-51.57,2.68322,3.56057,2.05614,5.25178
1,18ss,154.717,107.5,-52.291,4.908,3.52747,3.62169,3.3696
1,18ss,162.358,110.572,-51.7374,5.6491,4.21163,3.39272,5.18486
1,18ss,175.029,111.006,-54.4003,2.66292,3.80899,1.26966,5.31461
1,18ss,104.125,122.289,-56.1362,0.818056,3.57454,1.50778,0.735732
1,18ss,105.239,135.854,-53.9803,0.790841,4.37505,1.6574,0.836213
1,18ss,97.4798,121.669,-51.3027,0.985012,4.24452,1.67694,0.653622
1,18ss,119.047,132.013,-52.3455,0.922808,4.8557,1.80644,0.821567
1,18ss,109.199,123.966,-52.0499,0.76571,4.2886,1.59581,0.696664
1,18ss,115.846,122.627,-51.781,1.32371,4.1107,1.7,0.709536
1,18ss,125.413,120.351,-55.5686,2.48788,3.46072,1.59457,2.31426
1,18ss,114.004,119.12,-63.6096,0.574627,2.77363,1.49502,0.791045
1,18ss,142.597,106.612,-66.4968,0.810127,2.48101,1.40506,1.26582
1,18ss,144.717,100.614,-65.1043,0.9799,2.09045,1.52261,2.72362
1,18ss,125.273,103.133,-65.3168,2.52193,2.64035,1.44737,1.20614
1,18ss,129.028,108.98,-64.8891,2.06667,2.10667,2.14667,1.49333
1,18ss,137.961,111.992,-63.162,1.58517,2.58711,1.42719,1.12551
1,18ss,108.288,132.596,-65.3214,0.77551,2.63265,1.67347,0.306122
1,18ss,101.353,123.101,-63.9096,0.632124,3.05181,2.12953,0.559586
1,18ss,143.801,120.785,-63.8939,1.30631,2.45045,1.08108,2.45045
1,18ss,105.362,114.349,-61.5319,0.683333,3.71667,0.866667,0.916667
1,18ss,114.323,110.592,-60.6086,1.89929,2.84717,1.38074,0.727032
1,18ss,118.729,118.621,-60.2425,1.24289,2.96643,1.34005,0.925355
1,18ss,113.819,119.482,-59.5879,0.846673,3.26151,1.43917,0.931545
1,18ss,132.279,113.345,-62.4966,1.26974,3.34211,1.99013,0.980263
1,18ss,131.224,99.4055,-60.4589,1.54345,2.83658,1.5655,1.4358
