no,stage,x,y,z,TCF_mRNA_levels,sox2,tbxta
1,18ss,160.836,62.6393,228.239,17.4198,7.93967,30.5058
1,18ss,158.602,68.7749,226.847,31.0191,4.63169,14.0386
1,18ss,168.841,69.3424,230.224,15.2732,12.064,18.2698
1,18ss,151.172,49.7422,229.872,18.631,4.5086,15.3853
1,18ss,151.363,65.9846,230.426,18.8535,4.59663,13.5727
1,18ss,144.861,68.2436,232.309,34.3705,4.83281,20.1216
1,18ss,152.728,54.1255,231.29,15.3102,4.32684,13.7072
1,18ss,152.906,64.3208,232.959,16.015,3.7083,11.831
1,18ss,156.444,51.4054,232.67,16.2235,4.19154,12.4133
1,18ss,166.141,65.3559,233.169,13.822,7.02276,21.7037
1,18ss,172.884,64.0248,224.214,18.0688,7.06442,20.7166
1,18ss,180.494,52.2078,223.172,7.0915,7.7384,9.47165
1,18ss,193.16,68.959,223.226,5.46043,3.07914,2.43885
1,18ss,169.376,48.6196,225.519,14.0418,3.96229,9.90413
1,18ss,193.184,56.1929,225.486,17.2915,2.81633,2.26531
1,18ss,178.981,59.4008,225.489,8.56452,13.4494,24.5863
1,18ss,174.569,69.0922,225.713,16.6725,9.32296,19.32
1,18ss,172.242,52.1203,228.147,17.7607,5.08571,21.5521
1,18ss,191.74,53.8046,227.201,19.0654,2.71242,3.0915
1,18ss,175.222,61.3466,228.905,9.44315,6.61313,19.6375
1,18ss,169.47,56.9595,230.019,16.5012,6.28394,19.8324
1,18ss,193.645,70.3187,230.003,6.51579,2.88421,2.67368
1,18ss,177.362,62.5727,232.963,9.58651,10.2031,16.0087
1,18ss,176.008,70.3802,231.897,17.7844,7.61047,23.0012
1,18ss,112.576,77.4895,222.862,26.7269,7.61379,46.3597
1,18ss,109.972,88.5887,221.58,19.7649,6.83435,32.4763
1,18ss,115.365,92.3622,223.995,20.5233,7.16373,38.9395
1,18ss,120.11,78.6869,224.394,24.3479,6.45083,32.8935
1,18ss,105.58,78.4493,223.143,22.7806,7.53974,45.4647
1,18ss,120.205,93.4705,225.969,21.3064,6.87581,35.5775
1,18ss,113.989,73.8378,224.182,31.8358,7.13006,41.6487
1,18ss,109.95,83.8008,224.905,21.5553,7.07572,41.6153
1,18ss,110.18,88.3515,225.082,16.0147,6.16976,27.227
1,18ss,107.293,73.5921,224.986,28.4064,7.60484,41.8772
1,18ss,107.08,94.2656,224.771,17.1085,6.52116,36.8214
1,18ss,112.796,82.0306,226.255,29.9622,6.58843,35.4697
1,18ss,115.921,80.1403,227.375,23.7024,6.50975,38.3343
1,18ss,117.823,84.2495,227.28,19.8145,6.34727,34.3302
1,18ss,118.297,89.8936,227.165,20.2087,6.8813,39.6193
1,18ss,111.059,92.0327,227.162,19.0933,6.43441,34.0147
1,18ss,99.3576,79.7338,233.813,23.1785,6.19353,9.23816
1,18ss,102.707,79.8694,235.713,21.0156,4.43243,11.2391
1,18ss,141.917,73.2477,223.858,37.8347,7.67308,25.2267
1,18ss,123.738,87.2404,226.186,21.4146,7.64726,48.9483
1,18ss,138.474,93.2109,226.006,21.5996,16.6714,28.4538
1,18ss,131.436,76.9812,225.041,23.9933,5.64374,26.0745
1,18ss,131.295,82.855,225.906,29.6465,7.30255,36.6128
1,18ss,128.718,85.4652,225.52,26.63,6.92303,37.5869
1,18ss,142.811,95.4665,226.768,30.5312,11.2432,8.87741
1,18ss,145.434,82.1471,225.908,41.132,7.56724,17.9803
1,18ss,133.318,91.179,228.659,25.2336,10.1425,41.1168
1,18ss,136.175,84.0343,227.418,35.8981,10.2221,33.6056
1,18ss,136.683,79.433,227.899,29.9112,12.2495,26.207
1,18ss,143.284,87.5635,227.418,44.4168,9.18376,12.2845
1,18ss,126.074,91.6292,227.843,31.7131,6.78371,34.5851
1,18ss,129.938,93.1875,228.41,23.8274,7.81166,41.9888
1,18ss,130.1,73.5141,228.906,30.3713,6.00546,31.0765
1,18ss,122.781,80.7293,228.101,21.674,5.76046,26.077
1,18ss,126.285,75.9052,229.062,29.2194,6.97928,43.497
1,18ss,122.261,90.8503,228.309,21.2965,5.85165,30.4453
1,18ss,162.483,90.3619,223.577,19.9258,19.4604,30.4527
1,18ss,169.362,90.67,222.908,8.25508,19.6252,18.2954
1,18ss,153.956,79.2216,224.447,33.6632,10.2519,33.5778
1,18ss,167.554,95.1063,223.56,8.09784,20.1627,29.0056
1,18ss,163.93,83.1168,224.267,22.7987,7.57885,14.8017
1,18ss,153.617,85.1259,224.794,24.1817,14.0668,25.9159
1,18ss,146.118,74.3442,226.288,32.3085,7.00378,28.3866
1,18ss,168.519,86.8334,225.436,11.9494,14.8317,23.5298
1,18ss,148.83,93.8779,225.669,21.7199,14.0309,18.0039
1,18ss,149.913,75.188,227.941,35.7935,6.29568,19.8251
1,18ss,158.05,75.0602,228.241,23.4881,10.2358,23.4224
1,18ss,158.265,88.5493,227.981,23.2246,12.5366,30.838
1,18ss,167.294,73.5279,228.791,22.8141,8.47993,29.2975
1,18ss,155.052,81.0897,229.795,27.431,7.65428,23.9366
1,18ss,156.724,93.4683,228.931,16.0007,18.1199,22.1697
1,18ss,147.876,86.1357,229.276,54.4792,6.78359,16.1299
1,18ss,153.67,93.0084,230.7,16.2585,25.6881,21.743
1,18ss,162.896,74.8027,231.114,17.6392,6.61141,15.7408
1,18ss,168.765,84.278,232.341,10.8444,8.31434,12.1994
1,18ss,159.389,81.4328,233.295,27.3394,5.65061,11.6599
1,18ss,158.728,95.2744,233.771,17.1564,9.87417,10.7229
1,18ss,169.229,81.5121,225.363,13.2816,15.8321,22.8709
1,18ss,171.317,76.6805,225.906,11.0806,19.0113,23.6825
1,18ss,191.826,82.9225,224.774,9.79972,3.16784,2.79831
1,18ss,176.428,75.2681,226.776,12.9625,10.6281,22.5346
1,18ss,187.814,89.5067,227.247,8.42446,2.66906,2.58453
1,18ss,181.869,88.9299,229.017,5.54545,2.85561,2.83601
1,18ss,183.035,78.385,228.699,5.29271,3.61838,4.92807
1,18ss,193.535,72.7165,230.987,4.05263,2.41228,3.11404
1,18ss,104.223,110.7,223.875,27.2109,20.6308,5.86763
1,18ss,97.4212,130.48,210.974,18.4856,12.5375,4.63179
1,18ss,111.526,129.573,211.943,18.3024,15.9731,5.12413
1,18ss,119.627,126.916,213.295,22.5255,18.5055,6.08942
1,18ss,101.443,134.845,213.059,10.1696,10.6855,4.73275
1,18ss,119.757,139.32,213.021,19.3641,16.0509,5.97332
1,18ss,113.402,139.722,213.397,15.0036,14.321,7.31572
1,18ss,108.79,135.73,215.939,11.6224,20.0466,4.73344
1,18ss,115.087,144.685,215.898,13.0081,17.8058,5.39361
1,18ss,107.64,125.306,216.796,39.7214,18.434,5.23888
1,18ss,104.157,128.499,226.716,13.8617,11.0963,3.80038
1,18ss,99.0009,121.231,223.378,21.943,13.0961,4.66117
1,18ss,112.691,130.849,220.336,10.0923,13.7635,4.52259
1,18ss,102.437,124.276,222.636,22.743,20.8503,4.9019
1,18ss,104.174,137.133,222.697,10.9461,9.91889,3.82029
1,18ss,144.44,139.561,211.446,8.99148,4.10181,3.49685
1,18ss,143.203,142.9,211.272,8.93621,3.73157,3.87117
1,18ss,140.582,130.552,211.767,10.6799,32.7506,15.5415
1,18ss,136.795,139.887,214.914,5.65839,29.4051,11.7163
1,18ss,130.947,145.33,217.4,10.6108,29.1626,6.939
1,18ss,130.577,126.916,220.66,12.5357,17.1811,5.08547
1,18ss,135.023,124.689,224.321,11.2836,16.267,5.77244
1,18ss,138.261,134.549,219.781,7.09435,27.2522,11.1372
1,18ss,128.064,139.179,219.319,7.44561,19.4904,5.85989
1,18ss,127.119,134.714,222.215,8.54375,17.2815,5.49879
1,18ss,142.487,124.327,220.614,12.0027,32.9518,9.84703
1,18ss,123.979,134.33,221.32,8.93912,11.9842,4.76663
1,18ss,139.351,128.9,221.182,10.4256,29.3888,9.91537
1,18ss,133.211,137.014,221.851,6.25302,26.0736,7.33787
1,18ss,122.474,142.208,223.211,10.0905,14.6922,4.18453
1,18ss,164.104,126.539,211.685,11.5649,7.94693,7.38561
1,18ss,149.527,132.81,211.962,11.2566,4.11327,3.89184
1,18ss,147.022,143.29,213.82,17.3099,3.82287,3.815
1,18ss,157.316,125.546,214.429,6.67061,3.33885,3.49719
1,18ss,145.958,126.682,214.715,11.8955,29.8659,8.53691
1,18ss,157.59,133.128,216.779,26.6239,4.08015,4.09836
1,18ss,150.254,134.615,216.588,20.4058,3.90824,3.86489
1,18ss,162.024,126.681,218.094,11.4,3.40309,3.38531
1,18ss,163.129,133.699,218.909,11.185,3.58568,3.3774
1,18ss,150.365,140.219,218.089,17.3584,3.7736,3.61799
1,18ss,173.274,122.246,216.836,13.7517,3.63681,3.81881
1,18ss,111.072,147.628,211.752,12.2698,20.4782,5.63686
1,18ss,98.1512,154.564,213.145,7.56967,19.9062,9.18056
1,18ss,120.512,153.673,217.127,5.25846,28.9367,8.97866
1,18ss,102.929,157.832,217.689,5.77636,27.6226,6.85594
1,18ss,99.8967,154.35,219.133,6.54042,26.5574,6.1595
1,18ss,99.5399,148.985,220.705,8.3584,15.1947,5.0838
1,18ss,114.286,150.727,219.109,4.9435,14.5107,5.0983
1,18ss,118.818,168.495,218.449,19.0898,3.41022,3.37823
1,18ss,112.081,156.558,219.61,5.91961,14.9099,4.31416
1,18ss,107.047,159.024,219.463,5.79659,11.4215,4.18008
1,18ss,104.142,150.646,221.466,8.28883,19.7297,5.19135
1,18ss,103.93,168.675,221.739,8.85452,3.55648,3.31638
1,18ss,134.306,156.062,211.419,11.9596,3.68945,3.78385
1,18ss,129.251,162.867,211.67,25.5584,4.01801,4.30895
1,18ss,125.305,150.421,213.87,8.26055,38.1087,9.90332
1,18ss,137.877,157.35,216.1,27.1176,3.76643,3.88427
1,18ss,141.767,148.37,220.284,18.9094,3.61024,2.5315
1,18ss,123.86,146.219,221.715,8.19284,26.7872,6.5241
1,18ss,138.663,156.446,221.878,14.059,3.14512,2.95692
1,18ss,145.829,149.236,220.656,29.3032,4.05839,4.0073
1,18ss,120.579,171.474,214.118,7.65735,3.71293,3.99242
1,18ss,97.9448,172.402,215.443,13.8188,3.73748,3.57438
1,18ss,107.988,173.853,215.794,20.8412,3.58702,3.76937
1,18ss,117.709,22.8145,222.183,4.77124,2.47712,4.85621
1,18ss,104.721,22.795,221.995,5.51538,2.90577,3.03269
1,18ss,120.042,21.6801,224.832,5.56679,3.31408,6.13718
1,18ss,117.729,6.75792,224.377,4.21818,2.83636,2
1,18ss,103.807,15.3165,225.859,10.6124,2.54723,3.02932
1,18ss,109.021,10.1581,227.221,2.66434,2.74476,2.00874
1,18ss,130.675,13.7448,221.239,3.43478,2.81884,2.21739
1,18ss,140.716,13.1464,222.404,4.13043,1.21739,2.91304
1,18ss,130.858,19.7159,223.55,7.05965,4.05088,10.5596
1,18ss,140.451,19.4692,225.366,5.35135,8.59459,18.4324
1,18ss,122.582,23.1121,225.699,6.05063,4.51899,7.49367
1,18ss,139.05,20.6989,230.716,5.05242,5.95968,16.6532
1,18ss,131.771,20.2649,231.879,3.99793,7.30759,10.5648
1,18ss,151.556,23.6609,224.496,8.54271,5.92278,10.3313
1,18ss,145.525,24.5326,223.52,11.0323,4.16129,16.7419
1,18ss,158.949,15.8523,227.054,7.9,4.15,4.2
1,18ss,152.758,10.2332,227.435,10.1003,2.37543,2.89792
1,18ss,164.685,22.2747,226.968,3.89764,2.54331,3.72441
1,18ss,162.199,11.455,228.191,2.83733,3.8512,2.77427
1,18ss,149.887,3.61055,230.826,2.66778,2.6557,2.3826
1,18ss,146.975,2.54586,233.107,2.45013,2.2062,2.52724
1,18ss,105.364,35.2347,223.062,8.55089,4.78854,20.2708
1,18ss,119.325,47.5202,224.717,30.9435,6.46861,27.5195
1,18ss,116.489,39.1235,225.243,12.8937,4.22865,13.3871
1,18ss,113.635,46.3216,225.392,19.8545,4.1398,10.495
1,18ss,110.531,35.8384,226.338,12.7581,3.86151,9.17133
1,18ss,108.643,31.374,226.146,6.05575,3.90836,14.3698
1,18ss,103.317,40.478,227.775,8.32446,6.04237,27.5278
1,18ss,116.673,33.1989,228.242,8.64516,4.25806,13.7903
1,18ss,102.339,34.5057,227.502,11.412,4.80282,20.6937
1,18ss,101.759,42.6302,226.936,8.37696,6.9781,24.1503
1,18ss,115.8,26.3968,230.104,10.4022,3.17391,9.38587
1,18ss,113.481,47.1542,232.138,25.5898,4.25946,8.7543
1,18ss,117.266,40.4292,233.764,13.8319,3.08403,8.45378
1,18ss,100.095,45.346,233.558,12.2054,6.27597,20.393
1,18ss,144.434,33.5692,222.916,11.3083,3.79893,14.5067
1,18ss,129.308,25.1667,222.961,5.40731,7.07892,9.11547
1,18ss,134.435,41.3315,223.103,19.988,5.30539,18.3862
1,18ss,137.675,27.3422,224.895,8.27055,3.78618,9.58836
1,18ss,131.838,29.1472,224.738,8.88995,5.58134,12.323
1,18ss,137.825,35.6061,226.113,13.9634,3.5122,8.90244
1,18ss,129.729,48.2091,225.816,30.5377,6.23896,22.9117
1,18ss,123.143,35.2793,227.672,12.7453,2.78288,6.34029
1,18ss,139.722,46.9965,229.143,24.0817,4.29842,11.0356
1,18ss,131.725,47.7907,228.108,28.7132,6.39011,18.1868
1,18ss,128.28,38.1393,229.829,19.1762,3.69703,11.497
1,18ss,138.401,40.6906,230.418,17.4103,3.51282,8.16667
1,18ss,125.536,48.3231,230.551,28.4801,5.68592,20.2599
1,18ss,142.474,26.8157,231.156,8.68116,4.18841,13.5072
1,18ss,125.862,27.908,232.93,6.15288,4.44784,9.53957
1,18ss,158.034,40.3534,223.063,8.84516,5.5695,14.225
1,18ss,149.916,44.7883,223.44,11.7255,4.87641,15.7105
1,18ss,164.921,32.7097,222.65,13.1839,7.79264,15.7492
1,18ss,157.154,35.0671,222.98,9.52991,4.98926,15.885
1,18ss,166.26,38.0123,223.729,9.97222,8.81964,18.7928
1,18ss,153.696,36.455,224.195,9.42892,3.68514,10.6446
1,18ss,155.194,44.938,223.482,13.3343,4.39749,12.5152
1,18ss,158.999,27.0206,225.596,7.82584,3.74719,8.12921
1,18ss,146.044,29.9305,226.196,10.5749,4.26547,10.3493
1,18ss,157.665,35.5976,226.079,8.15495,4.94875,13.8462
1,18ss,162.529,44.8322,226.694,11.7394,6.26728,20.0838
1,18ss,151.653,33.6341,227.68,12.597,4.08507,9.00149
1,18ss,151.711,24.9789,230.118,7.24859,3.77474,8.84714
1,18ss,146.691,45.4012,228.063,14.3761,4.32683,16.7096
1,18ss,149.527,41.176,229.237,10.1364,4.10227,16.75
1,18ss,164.636,36.621,232.332,9.11487,9.25405,19.0851
1,18ss,166.982,36.3023,230.136,9.35271,9.83333,21.2539
1,18ss,167.313,41.9778,231.987,12.9949,6.37559,16.6346
1,18ss,155.925,28.4059,233.235,6.63068,3.42045,9.92045
1,18ss,176.096,41.1105,222.7,10.704,9.72148,30.6238
1,18ss,191.765,43.7595,223.3,8.11199,3.1099,2.59674
1,18ss,173.317,45.2327,224.128,15.4072,4.784,15.3779
1,18ss,184.753,35.1574,225.117,15.4424,2.69222,3.14651
1,18ss,174.386,44.0405,232.972,7.93385,5.82759,8.62843
1,18ss,189.241,41.0339,233.064,9.28037,2.05607,1.42991
1,18ss,144.031,54.9646,219.712,35.9795,4.48251,18.236
1,18ss,137.62,49.3999,219.573,29.7169,5.55887,24.1936
1,18ss,139.851,58.3568,221.622,29.4436,7.21745,25.8151
1,18ss,128.724,65.9023,222.476,37.3161,7.80594,34.2722
1,18ss,122.486,69.2715,222.363,27.5063,6.45644,36.5855
1,18ss,132.773,67.1226,220.985,33.9134,7.24776,28.2668
1,18ss,134.202,72.0579,221.379,36.0112,8.37465,34.0415
1,18ss,155.964,49.5299,210.036,16.4343,4.21014,10.9255
1,18ss,161.557,48.1656,212.567,16.3417,5.23334,18.1291
1,18ss,161.341,62.794,211.63,23.1092,5.57629,22.9181
1,18ss,156.832,58.1563,212.184,29.4574,4.43225,14.1292
1,18ss,152.047,68.5233,212.139,45.309,5.23956,21.0825
1,18ss,164.179,59.7074,212.169,17.393,7.10406,22.7728
1,18ss,161.601,72.3853,213.44,18.56,7.07735,20.7801
1,18ss,168.859,59.5965,213.667,17.4857,4.72339,12.9981
1,18ss,147.174,68.1201,213.294,44.464,5.46359,22.3553
1,18ss,155.515,65.6037,215.175,29.5703,5.36704,24.843
1,18ss,163.064,52.7519,216.238,20.8144,4.62744,13.6372
1,18ss,151.747,61.7701,217.407,31.8202,5.52658,22.6139
1,18ss,151.833,54.5589,217.534,20.5029,5.43192,18.2344
1,18ss,159.737,66.7925,217.162,36.8383,5.17975,14.5605
1,18ss,169.527,71.1411,217.301,22.1974,13.4598,24.0479
1,18ss,159.949,51.4062,217.943,17.5198,4.09951,12.678
1,18ss,160.293,57.7339,218.245,22.1144,6.84703,34.7068
1,18ss,156.72,61.4193,222.526,25.7985,4.52891,15.3761
1,18ss,149.98,69.9681,221.73,28.2782,7.52651,28.1993
1,18ss,179.184,57.2095,210.873,22.5347,6.66904,15.7506
1,18ss,187.539,70.1763,210.481,9.12002,3.19014,3.5306
1,18ss,176.681,47.6037,213.191,19.4902,6.01949,18.9307
1,18ss,171.159,50.2463,211.874,24.3129,4.50498,15.1974
1,18ss,174.196,62.3593,212.244,16.2812,13.6829,22.6304
1,18ss,187.031,60.119,213.319,5.51845,3.36716,3.75031
1,18ss,179.942,68.454,214.695,13.8279,12.2409,26.2327
1,18ss,186.587,52.2366,215.503,6.89533,3.05733,3.14333
1,18ss,179.04,58.055,215.107,14.1793,14.3306,25.8392
1,18ss,189.329,67.0456,215.681,4.59866,2.8922,3.05177
1,18ss,172.712,53.7564,216.591,20.2789,7.03118,20.8273
1,18ss,175.533,69.3842,219.053,17.3533,13.261,35.0083
1,18ss,190.897,58.7253,219.786,8.25074,2.6365,2.43769
1,18ss,189.794,51.0627,220.974,18.2954,3.07242,3.24178
1,18ss,181.271,62.6926,221.509,9.99192,12.5469,27.0259
1,18ss,114.207,84.594,210.658,24.4756,7.00074,35.2784
1,18ss,97.9468,73.6224,212.141,15.1298,19.364,19.2334
1,18ss,111.642,75.3622,211,24.791,8.03186,46.7199
1,18ss,120.335,83.2831,211.183,21.7452,7.00137,36.179
1,18ss,118.08,78.6719,212.109,27.9771,8.09299,46.5361
1,18ss,102.104,84.6985,213.508,21.1325,6.73849,31.0932
1,18ss,104.93,74.891,213.391,33.9688,9.06885,38.7775
1,18ss,120.262,81.8698,213.88,22.2012,5.69014,25.3179
1,18ss,113.055,87.2326,213.129,17.1435,6.37416,26.558
1,18ss,112,76.1011,215.851,25.0512,9.17114,64.2668
1,18ss,101.782,79.2157,215.625,23.4093,7.26317,32.6785
1,18ss,106.275,81.467,213.529,21.5626,7.74453,44.6112
1,18ss,99.654,96.0363,216.485,19.9888,6.32594,26.9474
1,18ss,106.679,81.0992,219.345,20.6947,8.11018,50.3627
1,18ss,105.288,88.1004,220.206,17.9988,5.67704,21.4077
1,18ss,101.033,75.8636,220.468,26.268,10.7277,37.5386
1,18ss,108.721,94.3013,221.96,18.051,6.2945,34.6699
1,18ss,99.4162,83.1387,221.484,16.8641,6.38709,30.3614
1,18ss,103.628,91.4368,220.777,18.9306,6.53853,31.2991
1,18ss,143.288,76.4705,215.9,44.9317,11.8642,24.0478
1,18ss,122.62,96.1463,211.039,30.4726,8.30024,35.8281
1,18ss,121.448,87.7494,210.88,23.2075,7.50842,38.2642
1,18ss,126.63,95.475,212.12,22.8975,10.1983,45.5603
1,18ss,139.229,74.8132,216.26,39.8028,8.97784,28.2215
1,18ss,126.943,76.0469,215.496,35.7732,7.24987,41.8092
1,18ss,134.231,80.7446,215.304,37.4546,8.62147,38.9805
1,18ss,138.777,88.1275,216.415,43.9116,14.8277,30.0919
1,18ss,132.079,96.2315,216.8,23.0892,14.4613,28.0799
1,18ss,122.965,73.7361,220.832,24.165,6.03431,31.3976
1,18ss,140.437,82.5248,220.9,51.7089,14.6441,25.7923
1,18ss,131.221,87.9041,222.256,28.5357,7.66052,43.4128
1,18ss,141.383,92.8535,221.783,38.6468,16.1583,16.9117
1,18ss,126.912,81.5929,223.085,33.422,6.86074,36.2692
1,18ss,133.456,91.9801,224.324,27.1128,11.2033,40.472
1,18ss,152.491,77.6381,211.13,35.4604,10.6934,29.7352
1,18ss,148.564,93.6774,210.36,28.8553,12.2024,21.5154
1,18ss,147.903,87.9691,211.652,36.4183,10.0984,22.8368
1,18ss,151.033,73.9155,212.704,28.9316,7.24741,23.2474
1,18ss,148.629,82.7416,213.278,59.4426,11.2283,28.0992
1,18ss,165.971,90.731,213.397,8.8727,32.884,21.9434
1,18ss,163.473,78.82,215.207,18.52,21.403,29.5707
1,18ss,158.646,80.891,214.998,23.6306,9.32838,33.0033
1,18ss,153.581,82.7616,213.786,30.4307,11.2473,25.1622
1,18ss,163.512,86.3574,215.603,26.9449,12.4436,26.0536
1,18ss,149.364,76.7594,215.502,39.4953,11.8134,37.5815
1,18ss,158.153,95.3186,217.417,16.4596,28.3655,28.1696
1,18ss,168.022,76.8631,217.989,11.593,16.496,31.4934
1,18ss,148.545,91.497,218.605,28.848,13.8694,24.4847
1,18ss,155.898,92.2128,219.068,18.2699,16.4872,27.6951
1,18ss,163.925,73.3643,218.363,19.6428,8.47495,24.3758
1,18ss,167.518,83.1673,218.313,15.9309,16.1689,33.1036
1,18ss,146.513,78.6636,220.668,39.8624,12.5498,18.4728
1,18ss,156.733,74.0443,221.912,29.1895,8.33672,23.5431
1,18ss,158.672,85.3635,221.338,25.9416,11.9707,25.4984
1,18ss,147.044,86.3478,222.027,59.2262,11.3915,22.4079
1,18ss,169.794,76.9437,211.308,13.3764,21.4387,32.4565
1,18ss,187.898,78.0143,211.367,7.84508,3.12776,3.36095
1,18ss,173.236,84.3333,211.899,10.3986,15.9354,20.4549
1,18ss,180.525,73.7586,212.195,13.2503,13.7924,26.7332
1,18ss,177.791,82.1935,213.636,13.0479,15.6533,27.9939
1,18ss,182.224,95.7072,213.03,12.9092,3.356,3.44659
1,18ss,187.52,94.9744,214.975,9.56464,4.22022,3.45263
1,18ss,191.272,74.9339,215.77,8.00551,2.94265,3.10367
1,18ss,171.519,88.2154,215.957,8.15048,26.4355,27.5532
1,18ss,190.77,84.0423,216.74,8.93816,3.56856,2.79773
1,18ss,180.438,74.9437,219.131,13.8522,15.4217,25.5719
1,18ss,175.42,77.2951,218.978,13.0643,23.008,25.8653
1,18ss,99.5363,99.9623,210.823,24.0148,8.19166,43.4593
1,18ss,106.651,120.325,211.968,22.7961,13.3961,5.13677
1,18ss,101.719,97.407,211.283,22.6315,7.92769,42.9762
1,18ss,113.196,107.167,211.374,40.5182,14.355,6.29559
1,18ss,101.505,112.554,210.818,30.4084,20.2053,5.87313
1,18ss,115.071,114.31,211.169,39.939,18.5121,6.13862
1,18ss,104.252,106.26,213.067,19.9506,26.2661,6.43621
1,18ss,113.131,98.3213,213.369,22.4962,8.9922,39.7588
1,18ss,109.912,116.869,213.101,41.4426,15.7044,5.99443
1,18ss,112.611,104.338,214.293,24.7913,21.0494,9.79721
1,18ss,100.05,106.642,217.342,10.5609,16.4152,6.5944
1,18ss,118.564,112.195,219.559,35.4837,13.8241,5.43945
1,18ss,117.51,100.424,219.034,14.9539,12.5806,33.9734
1,18ss,104.484,100.053,220.695,15.3702,6.4352,25.3441
1,18ss,103.984,105.863,220.479,16.1682,20.4141,7.67658
1,18ss,111.942,112.459,222.96,37.793,17.1827,5.55317
1,18ss,109.83,105.166,221.755,14.5363,18.1968,7.54646
1,18ss,99.7897,114.976,221.813,24.5685,14.0478,4.81955
1,18ss,102.911,117.009,224.911,20.1228,12.9524,4.38008
1,18ss,131.326,111.025,211.045,27.0276,13.2041,6.56078
1,18ss,143.706,108.414,211.338,17.1612,17.1618,7.81491
1,18ss,132.466,118.814,212.044,27.9601,17.0906,6.3704
1,18ss,122.364,105.679,213.828,38.6378,18.9102,7.97797
1,18ss,122.792,112.567,213.881,37.4852,12.7869,6.0456
1,18ss,137.375,99.3173,213.957,44.7575,11.7901,9.18801
1,18ss,142.996,114.618,219.267,14.4472,15.5187,8.80559
1,18ss,130.947,107.261,217.584,43.141,9.64764,6.16617
1,18ss,136.511,107.929,217.131,30.2526,13.673,6.46647
1,18ss,124.868,120.022,218.311,33.1896,15.4081,5.43048
1,18ss,133.655,115.831,220.169,28.1195,13.963,6.06162
1,18ss,123.4,99.7087,219.916,15.7669,14.5453,44.6564
1,18ss,128.377,101.279,220.583,26.0056,29.4368,18.01
1,18ss,122.283,106.33,220.884,24.8722,22.0684,7.08102
1,18ss,135.856,103.755,221.232,48.8228,11.9307,6.5198
1,18ss,155.028,110.596,211.247,15.0875,36.0698,16.6998
1,18ss,157.317,120.161,211.394,6.98519,4.10202,3.35253
1,18ss,157.584,102.603,210.952,19.2829,34.2003,19.6806
1,18ss,148.619,121.017,212.722,15.4432,24.9107,11.8638
1,18ss,148.677,100.7,213.47,23.0641,14.6678,13.1012
1,18ss,163.682,118.084,215.432,7.55882,3.86555,2.91597
1,18ss,165.236,97.9317,216.466,11.6856,26.1685,26.1882
1,18ss,152.431,112.614,215.924,14.5633,21.6067,17.7894
1,18ss,162.489,104.156,218.447,10.4122,17.5661,13.0387
1,18ss,154.64,107.815,218.728,13.7897,16.7751,10.8845
1,18ss,149.233,117.223,219.068,15.6113,16.4739,13.0839
1,18ss,167.96,121.15,218.368,25.8758,3.58592,4.07063
1,18ss,151.364,106.788,221.255,14.1755,9.59922,8.20693
1,18ss,149.795,112.316,220.987,12.1766,17.7094,9.36558
1,18ss,145.453,120.095,221.024,11.9006,24.4996,19.7339
1,18ss,175.438,105.147,212,7.00349,3.97505,3.21304
1,18ss,181.969,103.801,213.488,14.1673,3.28745,3.26338
1,18ss,170.543,112.05,215.809,10.8447,3.34664,3.05186
1,18ss,179.629,108.385,218.439,13.1043,3.28653,3.19661
1,18ss,185.192,107.029,219.875,10.4204,3.23048,3.36601
1,18ss,174.062,115.157,221.167,27.8458,3.80395,3.50034
1,18ss,101.834,159.037,198.811,5.36072,10.8391,6.2002
1,18ss,122.201,150.34,203.11,12.11,30.4371,8.83333
1,18ss,111.325,146.922,200.499,10.1686,20.1669,5.26501
1,18ss,116.012,148.692,201.625,21.9405,19.754,6.79844
1,18ss,105.137,158.482,204.588,10.1813,17.2454,6.55819
1,18ss,116.07,155.064,203.226,10.2292,24.696,7.28098
1,18ss,98.5318,156.909,201.934,8.88298,20.3319,6.85137
1,18ss,119.01,163.031,204.708,8.5943,4.49702,4.20754
1,18ss,108.735,154.855,204.337,7.66308,24.2555,11.0908
1,18ss,105.303,169.438,204.872,15.4102,4.09758,4.35048
1,18ss,112.252,167.163,207.152,14.8849,3.88704,4.34573
1,18ss,121.472,154.233,208.183,6.86832,32.025,15.008
1,18ss,113.789,158.96,209.746,6.41101,20.1217,11.8865
1,18ss,99.35,162.351,209.468,9.16105,24.9035,6.2406
1,18ss,117.5,168.921,209.277,24.2437,4.04144,4.36392
1,18ss,102.272,156.523,210.631,11.2415,20.982,7.78567
1,18ss,106.892,161.094,210.368,6.85402,28.6015,6.35865
1,18ss,126.896,146.055,202.874,9.68326,28.1469,7.49399
1,18ss,130.836,152.304,202.057,6.2836,6.4957,4.64053
1,18ss,126.883,164.956,206.223,19.977,4.49542,5.05268
1,18ss,121.767,146.205,205.183,12.2284,29.9255,6.87772
1,18ss,138.965,147.362,205.65,9.98311,4.68704,4.56102
1,18ss,126.523,158.776,206.519,8.53265,4.1284,4.05654
1,18ss,125.129,148.23,207.673,10.8836,48.773,9.8044
1,18ss,124.718,161.458,206.692,13.1365,4.06509,4.62257
1,18ss,143.497,152.31,209.161,13.3312,4.23444,4.56882
1,18ss,146.545,150.353,210.985,10.633,4.20346,4.3267
