no,stage,x,y,z,tbxta,sox2,tagln3b,cdh6
2,18ss,113.178,105.591,147.901,2.50758,9,2.67294,1.0395
2,18ss,130.022,104.15,139.261,2.81439,10,5.38974,1.01496
2,18ss,126.993,100.201,139.997,1.71739,5,4.45652,0.521739
2,18ss,123.008,105.283,143.562,3.57489,25,3.75853,1.14131
2,18ss,133.763,106.641,144.918,3.29502,12,3.88322,1.0616
2,18ss,129.593,98.7248,148.044,3.69745,9,4.94268,0.996815
2,18ss,123.292,104.866,149.178,2.66016,10,3.48958,0.929688
2,18ss,127.798,105.97,149.432,4.27736,8,3.63019,1.2
2,18ss,147.927,103.697,137.451,2.34013,10,4.40756,0.93644
2,18ss,146.154,100.234,143.988,1.59358,9,6.05131,0.721669
2,18ss,140.786,97.8054,145.327,1.22905,9,3.81192,0.579143
2,18ss,135.503,97.9809,146.234,1.10714,6,3.46429,0.642857
2,18ss,143.791,105.332,147.306,1.20447,14,2.4377,0.658147
2,18ss,137.203,106.113,149.102,2.48319,9,2.86134,0.906513
2,18ss,149.97,94.7318,138.244,1.99277,9,3.42412,0.732073
2,18ss,154.844,100.384,138.782,2.43943,8,5.22803,0.819477
2,18ss,159.354,100.518,141.396,3,4,4.5,0
2,18ss,61.9557,107.801,136.579,0.728019,71,2.62839,1.61216
2,18ss,63.0333,114.983,137.208,0.470269,32,2.38863,0.975204
2,18ss,59.5038,112.518,140.479,0.332635,28,2.32245,1.49559
2,18ss,57.1934,107.276,142.24,0.335269,23,2.52135,1.06901
2,18ss,58.8238,111.407,145.347,0.301054,30,2.39857,1.17737
2,18ss,63.5424,110.112,148.503,0.300047,25,2.13952,1.14971
2,18ss,66.6747,113.276,136.087,0.718779,35,2.43908,0.966659
2,18ss,77.7964,116.101,138.94,1.46012,25,2.4237,1.40647
2,18ss,72.7313,112.782,140.12,0.955983,21,2.41392,1.27857
2,18ss,78.1975,108.026,147.558,0.873681,30,2.05835,0.573867
2,18ss,76.7216,115.353,148.085,0.424049,19,2.14381,0.944208
2,18ss,72.8709,111.291,147.977,0.589043,32,1.852,0.735652
2,18ss,83.4058,110.646,136.412,9.1566,14,2.45677,2.08188
2,18ss,85.9032,114.75,136.771,10.3893,34,2.82722,2.46598
2,18ss,84.2531,115.707,142.152,2.47501,56,2.22406,1.54098
2,18ss,92.9061,116.121,145.009,1.44929,14,2.12139,0.976704
2,18ss,88.7563,116.788,146.234,1.09683,23,2.03593,1.01769
2,18ss,96.7991,115.916,136.232,6.12157,40,2.81905,2.66136
2,18ss,102.662,112.751,142.651,2.17601,12,2.47223,1.36394
2,18ss,99.2062,116.315,144.522,1.49479,12,2.30652,1.01072
2,18ss,95.2395,110.972,145.208,2.76556,13,2.29857,1.2443
2,18ss,117.579,107.914,136.391,3.58804,12,3.84191,1.23902
2,18ss,114.699,116.185,139.252,4.86872,14,3.79413,1.56264
2,18ss,107.115,111.101,142.485,4.37101,11,2.98138,1.49601
2,18ss,115.398,110.74,143.362,3.86539,16,4.52903,1.24045
2,18ss,116.881,109.587,150.122,1.91932,12,2.52229,0.683652
2,18ss,130.076,112.301,136.563,1.63643,13,3.53239,0.752916
2,18ss,124.278,107.717,137.418,5.06348,42,4.14242,1.67024
2,18ss,123.467,117.373,143.464,3.39097,11,5.56022,1.21078
2,18ss,130.276,116.579,143.63,1.96218,9,3.01455,0.895548
2,18ss,120.397,117.357,144.462,3.98907,18,4.32236,1.39992
2,18ss,127.638,112.569,149.771,1.88898,10,3.72327,0.803769
2,18ss,142.624,111.784,136.555,3.90303,15,3.25363,1.1568
2,18ss,137.278,110.395,138.66,1.73175,15,3.33732,0.839282
2,18ss,145.927,112.74,142.349,3.37112,31,3.52372,1.1139
2,18ss,137.702,114.614,144.883,2.51482,15,3.71331,1.04753
2,18ss,151.912,109.267,136.989,3.28737,13,4.79679,1.12554
2,18ss,156.515,106.554,141.621,1.61579,9,3.39922,0.720157
2,18ss,61.6406,121.271,136.194,0.364984,39,2.62479,1.61251
2,18ss,57.3806,122.236,139.22,0.380445,40,2.537,1.90024
2,18ss,62.864,127.899,139.508,0.317769,44,2.33202,1.2557
2,18ss,57.4131,129.391,142.444,0.390454,28,2.53374,2.07169
2,18ss,62.3545,118.836,147.196,0.293184,94,2.32625,1.77336
2,18ss,63.3557,128.352,146.696,0.335275,40,2.63825,2.52031
2,18ss,74.9728,126.613,138.216,0.374165,24,2.31543,1.06504
2,18ss,68.6923,121.213,139.928,0.355371,63,2.36172,1.0873
2,18ss,66.715,131.375,139.669,0.361236,62,2.58767,2.02141
2,18ss,65.5014,119.986,143.914,0.303397,33,2.25404,1.16322
2,18ss,72.211,119.157,147.316,0.316649,22,2.14184,1.2823
2,18ss,89.5663,126.947,137.247,1.32468,38,2.34527,1.4699
2,18ss,86.0699,119.437,138.423,2.96014,84,2.78063,3.01869
2,18ss,79.4615,122.232,138.321,0.838915,32,2.29587,1.15147
2,18ss,83.2907,129.904,144.456,0.383264,44,2.32059,1.84967
2,18ss,81.5189,122.99,144.719,0.574284,29,2.35051,1.68617
2,18ss,86.2317,122.765,145.545,0.664378,55,2.26444,1.38075
2,18ss,80.9962,126.473,148.863,0.557557,17,2.18073,1.37851
2,18ss,89.0124,128.449,148.732,0.365868,37,2.24142,2.31712
2,18ss,91.9676,124.774,149.081,0.690368,14,2.15027,1.35596
2,18ss,95.8738,122.546,138.553,3.28327,26,2.51655,1.34397
2,18ss,94.6806,128.009,141.484,1.01607,29,2.34432,1.30224
2,18ss,104.273,127.673,144.005,2.34404,54,2.37392,2.00047
2,18ss,97.6466,128.537,146.166,1.39572,21,2.20143,1.64383
2,18ss,107,123.903,146.576,2.47837,52,2.5232,2.49332
2,18ss,95.3221,121.825,146.651,0.998102,17,2.58333,1.19565
2,18ss,103.303,120.688,148.696,2.05389,13,2.53288,1.3712
2,18ss,113.765,125.989,135.832,2.48201,39,4.02732,1.40855
2,18ss,119.862,130.569,137.414,3.91522,29,3.67964,2.99522
2,18ss,109.222,123.935,140.64,2.45131,21,3.01972,1.77828
2,18ss,112.153,119.329,144.644,2.46368,17,3.2037,3.46759
2,18ss,113.915,129.739,145.141,3.00552,31,2.49077,1.67356
2,18ss,117.368,124.646,145.873,4.53994,17,2.86291,1.74685
2,18ss,130.375,124.147,137.745,6.74659,14,4.70123,2.0924
2,18ss,131.773,123.358,142.703,4.82298,14,5.13368,1.66447
2,18ss,122.702,130.522,144.445,3.42339,15,3.26302,3.25751
2,18ss,133.615,123.512,147.142,2.16153,12,3.81204,3.30103
2,18ss,125.448,129.825,147.285,3.8972,14,2.63208,2.81377
2,18ss,147.484,121.269,137.922,4.83302,16,3.38333,1.70093
2,18ss,137.926,118.605,138.584,4.90671,12,4.54467,1.35363
2,18ss,144.56,120.013,138.54,4.31732,22,3.49921,1.74724
2,18ss,140.503,122.554,143.125,3.6482,12,3.88919,1.27078
2,18ss,57.019,138.541,141.293,0.765188,34,3.13467,4.33677
2,18ss,56.5281,133.151,145.557,0.453602,69,2.74368,3.11237
2,18ss,61.4583,130.836,150.668,0.348262,45,2.56923,2.94042
2,18ss,70.3563,132.205,135.867,0.528441,52,2.60719,2.07066
2,18ss,74.5802,142.091,138.045,0.438207,46,2.70955,2.33008
2,18ss,69.3394,137.534,139.384,0.429817,66,2.6014,2.27714
2,18ss,74.0798,132.468,142.5,0.388449,35,2.5281,2.04042
2,18ss,70.9463,140.461,144.997,0.510159,36,2.66754,2.19753
2,18ss,68.5168,130.432,147.404,0.365013,50,2.87818,3.95358
2,18ss,77.9461,138.408,147.619,0.392255,52,2.50693,2.11819
2,18ss,72.0017,140.278,149.833,0.471868,46,2.97676,4.31254
2,18ss,82.1192,138.829,139.475,0.5677,59,2.53874,1.47961
2,18ss,89.4802,138.511,139.543,0.562704,35,2.60892,2.58207
2,18ss,87.1231,133.581,146.71,0.341091,26,2.10706,1.42045
2,18ss,80.2439,133.972,146.327,0.424263,42,2.2509,1.57474
2,18ss,87.4392,139.208,150.342,0.599927,34,2.37434,2.49481
2,18ss,103.871,133.519,138.888,1.53444,35,2.85194,3.3037
2,18ss,103.641,140.633,139.591,1.61118,40,2.6511,2.53726
2,18ss,98.4699,140.22,141.799,0.905538,28,2.67123,2.93074
2,18ss,97.8212,132.835,147.368,1.26031,13,2.17892,1.30492
2,18ss,107.841,137.297,138.325,1.78722,37,2.76989,3.60445
2,18ss,114.152,138.19,142.552,3.98454,39,2.77235,3.49268
2,18ss,107.987,133.077,142.96,1.92725,66,2.49835,2.7136
2,18ss,108.575,142.52,144.661,1.33055,25,2.80884,4.05471
2,18ss,119.287,137.047,145.26,3.36056,26,2.60756,2.8192
2,18ss,117.443,134.868,147.851,3.74019,22,2.71667,4.50917
2,18ss,127.263,141.068,135.924,0.622816,13,2.06817,0.918465
2,18ss,129.755,130.512,140.116,2.57232,28,4.4022,2.43882
2,18ss,124.876,138.196,143.581,0.907692,11,1.61538,0.861538
2,18ss,126.11,134.756,150.496,0.8,9,1.30667,1.44
2,18ss,139.836,136.007,141.405,0.311321,8,1.46462,0.639151
2,18ss,62.1152,151.535,134.212,1.29675,75,3.23004,3.66962
2,18ss,64.9613,146.114,141.203,0.91238,62,2.9067,3.23236
2,18ss,58.6031,143.37,143.245,0.904939,69,3.31565,4.52353
2,18ss,60.167,148.788,145.346,0.54382,21,2.57101,1.64073
2,18ss,59.544,146.604,150.25,0.263163,15,1.85377,0.862736
2,18ss,69.217,150.756,137.784,1.12143,66,3.61447,5.76617
2,18ss,78.8284,153.756,139.295,1.48505,59,3.07172,3.50853
2,18ss,69.4166,154.41,139.38,1.38235,119,5.14742,12.0806
2,18ss,78.8071,147.234,142.891,1.34123,53,2.89061,3.11446
2,18ss,73.4924,147.043,145.588,0.950683,53,4.40571,9.75521
2,18ss,72.7408,151.996,147.215,0.687505,36,3.27512,3.76764
2,18ss,90.6882,150.47,137.12,1.90631,59,3.29058,4.42212
2,18ss,90.5573,143.138,140.427,1.19008,31,3.05133,4.4749
2,18ss,83.7846,142.743,139.506,0.955315,30,2.83796,2.78819
2,18ss,84.2286,146.397,141.561,0.911138,40,2.8702,3.01493
2,18ss,89.8066,147.29,143.387,1.97577,99,2.98446,3.90806
2,18ss,96.0834,148.352,137.884,2.71872,95,3.19719,4.12996
2,18ss,100.831,149.384,137.532,3.80418,74,3.37874,5.34193
2,18ss,104.901,150.712,142.312,0.692035,17,2.29986,1.18595
2,18ss,102.696,145.005,144.137,1.42265,61,3.1299,5.74333
2,18ss,95.9131,151.796,145.331,0.536126,17,2.23883,1.04122
2,18ss,95.6804,144.102,144.493,1.03855,35,3.20491,5.36195
2,18ss,104.103,152.594,147.991,0.316147,12,1.78825,0.622321
2,18ss,109.231,143.448,138.201,2.30717,32,3.46338,6.35459
2,18ss,118.033,146.853,138.471,0.983698,15,2.35131,0.963096
2,18ss,116.885,143.195,146.525,0.642813,13,2.15392,0.975015
2,18ss,108.439,146.581,147.927,0.487692,15,2.12462,1.15938
2,18ss,59.9315,159.848,138.503,0.46491,19,2.55653,0.89982
2,18ss,65.9405,157.469,138.981,0.651194,29,2.96586,1.87523
2,18ss,69.6481,158.88,138.721,0.593584,17,2.79719,1.51572
2,18ss,82.1895,158.83,137.655,0.435036,15,2.40168,1.37007
2,18ss,84.6079,152.927,148.676,0.413473,23,2.03607,0.985494
2,18ss,65.2433,49.2585,136.033,0.531646,6,2.22785,0.746835
2,18ss,63.926,55.5424,135.925,4.48532,45,5.38921,4.14035
2,18ss,60.6608,52.3374,138.545,2.83701,59,5.56086,2.58961
2,18ss,65.1267,54.435,140.239,3.47763,26,6.40737,3.23282
2,18ss,63.2468,57.6888,139.971,2.54585,47,3.89896,3.26762
2,18ss,57.101,51.8627,147.47,1.61278,19,3.20991,1.80574
2,18ss,70.5045,52.393,136.169,1.60123,8,3.50307,1.29448
2,18ss,72.4191,57.275,136.919,5.42625,24,5.84686,3.06916
2,18ss,76.5874,50.1054,140.239,1.54163,10,2.12345,1.05933
2,18ss,68.7715,46.9972,144.2,0.608,6,1.764,0.972
2,18ss,92.1289,54.4253,140.496,1.71704,9,4.18673,0.711712
2,18ss,80.9716,55.3431,143.49,2.13158,7,3.92105,1.31579
2,18ss,88.0015,48.5137,145.998,0.4,6,1.96098,0.395122
2,18ss,97.7448,51.4977,146.486,0.285714,5,1.48571,0.542857
2,18ss,56.9583,68.1805,135.379,1.60649,24,3.52248,5.63698
2,18ss,61.7462,62.2295,141.424,3.63795,33,3.97289,3.66928
2,18ss,57.3755,69.4364,146.536,0.5,4,2,3.75
2,18ss,60.5888,65.4292,149.947,0.386139,5,1.54455,1.63366
2,18ss,75.6441,63.317,135.734,3.63062,66,4.55304,2.37659
2,18ss,71.5891,61.2029,144.756,3.72973,17,4.04459,2.61081
2,18ss,91.0847,66.1188,134.8,3.6749,12,4.65148,1.66538
2,18ss,92.8442,60.4556,137.55,4.45243,16,3.71542,1.30206
2,18ss,79.4685,63.2165,143.192,2.84241,11,5.35817,2.46418
2,18ss,57.7087,79.9378,137.424,2.89,7,3.29,0.82
2,18ss,61.0311,79.3292,137.723,5.38462,7,2.5989,1.0989
2,18ss,66.7851,71.6676,136.551,3.93353,10,2.37462,1.58308
2,18ss,74.4226,78.2242,138.222,7.5377,8,2.3918,1.5377
2,18ss,77.5354,76.1779,139.618,5.19375,11,2.50357,1.24643
2,18ss,91.1442,82.5358,137.624,12.0301,10,2.97417,2.59717
2,18ss,80.8204,79.5082,137.796,6.9231,9,2.66897,1.56894
2,18ss,87.0318,79.5613,139.598,4.54464,10,3.86443,1.1162
2,18ss,100.696,79.2714,136.275,6.36505,19,3.02654,1.63857
