
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
16.8138,66.0663,51.8843,um,Surface,Position Reference Frame,Reference Frame 1,1,159,
12.8803,69.2103,51.9924,um,Surface,Position Reference Frame,Reference Frame 1,1,160,
11.7374,51.1242,52.764,um,Surface,Position Reference Frame,Reference Frame 1,1,161,
17.878,60.1911,52.3983,um,Surface,Position Reference Frame,Reference Frame 1,1,162,
2.899,49.6128,53.2127,um,Surface,Position Reference Frame,Reference Frame 1,1,163,
6.70839,52.987,53.1847,um,Surface,Position Reference Frame,Reference Frame 1,1,164,
-1.72287,66.8244,52.9227,um,Surface,Position Reference Frame,Reference Frame 1,1,165,
8.28297,68.7579,52.7345,um,Surface,Position Reference Frame,Reference Frame 1,1,166,
20.2647,69.964,53.3785,um,Surface,Position Reference Frame,Reference Frame 1,1,167,
15.3096,48.1999,53.7206,um,Surface,Position Reference Frame,Reference Frame 1,1,168,
13.0995,63.8829,53.1705,um,Surface,Position Reference Frame,Reference Frame 1,1,169,
33.0856,54.3889,47.7327,um,Surface,Position Reference Frame,Reference Frame 1,1,170,
23.8412,60.2781,49.6628,um,Surface,Position Reference Frame,Reference Frame 1,1,171,
27.0701,52.9998,48.7171,um,Surface,Position Reference Frame,Reference Frame 1,1,172,
31.3704,49.3808,49.3928,um,Surface,Position Reference Frame,Reference Frame 1,1,173,
31.4641,65.291,49.8437,um,Surface,Position Reference Frame,Reference Frame 1,1,174,
36.8904,49.0562,50.7584,um,Surface,Position Reference Frame,Reference Frame 1,1,175,
38.1458,56.7827,51.0817,um,Surface,Position Reference Frame,Reference Frame 1,1,176,
-9.81666,71.7454,47.5665,um,Surface,Position Reference Frame,Reference Frame 1,1,177,
-11.8916,82.8222,46.8772,um,Surface,Position Reference Frame,Reference Frame 1,1,178,
-9.11782,89.1317,49.7289,um,Surface,Position Reference Frame,Reference Frame 1,1,179,
-15.0204,66.6466,51.0881,um,Surface,Position Reference Frame,Reference Frame 1,1,180,
-12.0368,75.3247,50.5826,um,Surface,Position Reference Frame,Reference Frame 1,1,181,
21.047,75.1489,47.9563,um,Surface,Position Reference Frame,Reference Frame 1,1,182,
17.9899,86.4781,47.7012,um,Surface,Position Reference Frame,Reference Frame 1,1,183,
0.712528,90.1957,47.9549,um,Surface,Position Reference Frame,Reference Frame 1,1,184,
5.21997,85.0401,50.0365,um,Surface,Position Reference Frame,Reference Frame 1,1,185,
3.4571,74.0129,50.1127,um,Surface,Position Reference Frame,Reference Frame 1,1,186,
10.9105,77.8544,52.3731,um,Surface,Position Reference Frame,Reference Frame 1,1,187,
8.41788,79.4231,52.7843,um,Surface,Position Reference Frame,Reference Frame 1,1,188,
-3.33932,77.939,52.2822,um,Surface,Position Reference Frame,Reference Frame 1,1,189,
-3.59473,85.3744,53.0333,um,Surface,Position Reference Frame,Reference Frame 1,1,190,
-7.81593,9.49083,47.7717,um,Surface,Position Reference Frame,Reference Frame 1,1,195,
1.24909,12.2244,47.7248,um,Surface,Position Reference Frame,Reference Frame 1,1,196,
-1.65514,21.4661,47.8968,um,Surface,Position Reference Frame,Reference Frame 1,1,197,
-4.68937,16.2251,51.1583,um,Surface,Position Reference Frame,Reference Frame 1,1,198,
26.7575,8.302,48.4592,um,Surface,Position Reference Frame,Reference Frame 1,1,199,
13.0647,13.2413,49.0448,um,Surface,Position Reference Frame,Reference Frame 1,1,200,
10.473,19.0142,49.4538,um,Surface,Position Reference Frame,Reference Frame 1,1,201,
23.3971,21.323,50.2608,um,Surface,Position Reference Frame,Reference Frame 1,1,202,
4.54422,9.19553,51.4761,um,Surface,Position Reference Frame,Reference Frame 1,1,203,
25.4407,15.3698,51.3266,um,Surface,Position Reference Frame,Reference Frame 1,1,204,
38.74,24.0071,48.0775,um,Surface,Position Reference Frame,Reference Frame 1,1,205,
43.3295,23.836,51.0246,um,Surface,Position Reference Frame,Reference Frame 1,1,206,
-9.04565,22.754,47.0578,um,Surface,Position Reference Frame,Reference Frame 1,1,208,
-5.09109,34.6534,48.9526,um,Surface,Position Reference Frame,Reference Frame 1,1,209,
-6.39475,38.9766,48.684,um,Surface,Position Reference Frame,Reference Frame 1,1,210,
-11.7178,33.7622,48.7947,um,Surface,Position Reference Frame,Reference Frame 1,1,211,
-9.68995,42.1896,49.9353,um,Surface,Position Reference Frame,Reference Frame 1,1,212,
-4.80378,25.0107,52.593,um,Surface,Position Reference Frame,Reference Frame 1,1,213,
-10.1484,28.9596,53.1541,um,Surface,Position Reference Frame,Reference Frame 1,1,214,
3.44062,28.4426,47.0524,um,Surface,Position Reference Frame,Reference Frame 1,1,215,
20.8265,27.3362,48.5591,um,Surface,Position Reference Frame,Reference Frame 1,1,216,
8.74579,29.4052,48.9268,um,Surface,Position Reference Frame,Reference Frame 1,1,217,
22.4984,34.3204,49.6525,um,Surface,Position Reference Frame,Reference Frame 1,1,218,
16.532,35.1353,49.3864,um,Surface,Position Reference Frame,Reference Frame 1,1,219,
18.7294,44.889,49.6885,um,Surface,Position Reference Frame,Reference Frame 1,1,220,
5.18895,37.1881,50.4522,um,Surface,Position Reference Frame,Reference Frame 1,1,221,
0.512559,40.9988,51.5716,um,Surface,Position Reference Frame,Reference Frame 1,1,222,
8.76666,46.5546,52.1198,um,Surface,Position Reference Frame,Reference Frame 1,1,223,
13.5422,31.0752,52.071,um,Surface,Position Reference Frame,Reference Frame 1,1,224,
7.78949,24.8345,52.6823,um,Surface,Position Reference Frame,Reference Frame 1,1,225,
2.06215,34.0822,52.228,um,Surface,Position Reference Frame,Reference Frame 1,1,226,
4.66639,29.6053,54.0663,um,Surface,Position Reference Frame,Reference Frame 1,1,227,
19.1612,35.1371,52.9357,um,Surface,Position Reference Frame,Reference Frame 1,1,228,
13.9761,42.0566,53.5282,um,Surface,Position Reference Frame,Reference Frame 1,1,229,
31.9079,35.3151,48.3102,um,Surface,Position Reference Frame,Reference Frame 1,1,230,
46.8196,46.2778,48.8924,um,Surface,Position Reference Frame,Reference Frame 1,1,231,
28.0903,27.4669,49.7979,um,Surface,Position Reference Frame,Reference Frame 1,1,232,
46.2762,33.9244,50.9039,um,Surface,Position Reference Frame,Reference Frame 1,1,233,
27.7924,35.3731,50.8315,um,Surface,Position Reference Frame,Reference Frame 1,1,234,
36.4178,30.5286,50.3713,um,Surface,Position Reference Frame,Reference Frame 1,1,235,
34.9424,34.0042,52.6651,um,Surface,Position Reference Frame,Reference Frame 1,1,236,
38.1894,40.8122,51.5822,um,Surface,Position Reference Frame,Reference Frame 1,1,237,
27.7132,24.31,52.1534,um,Surface,Position Reference Frame,Reference Frame 1,1,238,
2.24132,47.3064,42.1723,um,Surface,Position Reference Frame,Reference Frame 1,1,239,
21.3298,59.4942,45.1047,um,Surface,Position Reference Frame,Reference Frame 1,1,240,
1.96161,69.0928,47.5427,um,Surface,Position Reference Frame,Reference Frame 1,1,241,
0.664331,58.5702,46.2034,um,Surface,Position Reference Frame,Reference Frame 1,1,242,
5.03849,59.5489,46.5302,um,Surface,Position Reference Frame,Reference Frame 1,1,243,
14.6058,59.3284,47.2262,um,Surface,Position Reference Frame,Reference Frame 1,1,244,
42.8439,50.3589,42.5654,um,Surface,Position Reference Frame,Reference Frame 1,1,245,
38.2734,64.7164,41.132,um,Surface,Position Reference Frame,Reference Frame 1,1,246,
31.7838,59.0057,43.0122,um,Surface,Position Reference Frame,Reference Frame 1,1,247,
22.9417,52.0281,42.66,um,Surface,Position Reference Frame,Reference Frame 1,1,248,
22.7148,67.627,43.3728,um,Surface,Position Reference Frame,Reference Frame 1,1,249,
36.8027,53.9802,41.247,um,Surface,Position Reference Frame,Reference Frame 1,1,250,
25.5504,59.885,44.6801,um,Surface,Position Reference Frame,Reference Frame 1,1,251,
32.0467,68.9244,44.3215,um,Surface,Position Reference Frame,Reference Frame 1,1,252,
29.1931,62.8964,44.4726,um,Surface,Position Reference Frame,Reference Frame 1,1,253,
42.5852,57.9538,44.9292,um,Surface,Position Reference Frame,Reference Frame 1,1,254,
48.3594,51.5073,41.7989,um,Surface,Position Reference Frame,Reference Frame 1,1,255,
