
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
-121.941,27.9499,-40.4523,um,Surface,Position Reference Frame,Reference Frame 1,1,176,
-121.768,16.2351,-39.101,um,Surface,Position Reference Frame,Reference Frame 1,1,177,
-115.161,28.4437,-46.2616,um,Surface,Position Reference Frame,Reference Frame 1,1,178,
-117.824,33.8356,-46.2759,um,Surface,Position Reference Frame,Reference Frame 1,1,179,
-133.812,23.2418,-37.3957,um,Surface,Position Reference Frame,Reference Frame 1,1,180,
-126.397,38.2733,-43.5989,um,Surface,Position Reference Frame,Reference Frame 1,1,181,
-132.194,34.655,-40.5074,um,Surface,Position Reference Frame,Reference Frame 1,1,182,
-136.823,12.3614,-29.1836,um,Surface,Position Reference Frame,Reference Frame 1,1,183,
-143.185,16.4946,-29.3601,um,Surface,Position Reference Frame,Reference Frame 1,1,184,
-140.218,24.6534,-32.1584,um,Surface,Position Reference Frame,Reference Frame 1,1,185,
-133.13,6.45588,-31.7895,um,Surface,Position Reference Frame,Reference Frame 1,1,186,
-126.555,14.9417,-36.6994,um,Surface,Position Reference Frame,Reference Frame 1,1,187,
-131.45,17.0154,-35.5219,um,Surface,Position Reference Frame,Reference Frame 1,1,188,
-136.364,17.5489,-33.5958,um,Surface,Position Reference Frame,Reference Frame 1,1,189,
-113.172,75.3574,-61.9603,um,Surface,Position Reference Frame,Reference Frame 1,1,190,
-118.501,57.4498,-51.2883,um,Surface,Position Reference Frame,Reference Frame 1,1,191,
-116.085,62.7977,-53.1668,um,Surface,Position Reference Frame,Reference Frame 1,1,192,
-123.227,58.3852,-50.819,um,Surface,Position Reference Frame,Reference Frame 1,1,193,
-130.37,54.673,-45.053,um,Surface,Position Reference Frame,Reference Frame 1,1,194,
-122.926,64.0304,-53.8181,um,Surface,Position Reference Frame,Reference Frame 1,1,195,
-129.51,58.8453,-49.5169,um,Surface,Position Reference Frame,Reference Frame 1,1,196,
-128.557,73.0638,-53.9273,um,Surface,Position Reference Frame,Reference Frame 1,1,197,
-120.862,53.1952,-52.1144,um,Surface,Position Reference Frame,Reference Frame 1,1,198,
-116.828,64.1896,-55.9215,um,Surface,Position Reference Frame,Reference Frame 1,1,199,
-139.811,32.6553,-33.9561,um,Surface,Position Reference Frame,Reference Frame 1,1,200,
-137.171,53.8196,-42.7835,um,Surface,Position Reference Frame,Reference Frame 1,1,201,
-143.41,39.7891,-35.8788,um,Surface,Position Reference Frame,Reference Frame 1,1,202,
-144.463,50.8886,-40.9013,um,Surface,Position Reference Frame,Reference Frame 1,1,203,
-130.341,42.6703,-44.7375,um,Surface,Position Reference Frame,Reference Frame 1,1,204,
-148.454,36.962,-35.9027,um,Surface,Position Reference Frame,Reference Frame 1,1,205,
-139.342,56.8944,-46.2863,um,Surface,Position Reference Frame,Reference Frame 1,1,206,
-144.805,29.6765,-33.2145,um,Surface,Position Reference Frame,Reference Frame 1,1,207,
-151.672,38.2153,-32.2694,um,Surface,Position Reference Frame,Reference Frame 1,1,208,
-167.553,28.6152,-25.633,um,Surface,Position Reference Frame,Reference Frame 1,1,209,
-147.368,24.7286,-32.7431,um,Surface,Position Reference Frame,Reference Frame 1,1,210,
-154.966,31.8034,-32.2569,um,Surface,Position Reference Frame,Reference Frame 1,1,211,
-145.433,67.5085,-44.9995,um,Surface,Position Reference Frame,Reference Frame 1,1,212,
-25.8897,24.0317,-66.5438,um,Surface,Position Reference Frame,Reference Frame 1,1,213,
-27.0602,30.7063,-67.6498,um,Surface,Position Reference Frame,Reference Frame 1,1,214,
-30.624,37.8086,-68.0361,um,Surface,Position Reference Frame,Reference Frame 1,1,215,
-22.2048,27.5786,-70.8586,um,Surface,Position Reference Frame,Reference Frame 1,1,216,
-21.6075,32.1542,-73.525,um,Surface,Position Reference Frame,Reference Frame 1,1,217,
-27.1247,39.191,-73.5374,um,Surface,Position Reference Frame,Reference Frame 1,1,218,
-35.6658,26.0758,-66.9648,um,Surface,Position Reference Frame,Reference Frame 1,1,219,
-31.5827,36.6083,-73.7854,um,Surface,Position Reference Frame,Reference Frame 1,1,220,
