
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
-52.4225,84.335,122.331,um,Surface,Position Reference Frame,Reference Frame 1,1,243,
-47.5204,77.8695,120.329,um,Surface,Position Reference Frame,Reference Frame 1,1,244,
-57.3087,80.5245,124.275,um,Surface,Position Reference Frame,Reference Frame 1,1,245,
-49.898,80.3822,123.295,um,Surface,Position Reference Frame,Reference Frame 1,1,246,
-39.4314,77.6037,107.361,um,Surface,Position Reference Frame,Reference Frame 1,1,247,
-44.6431,82.5055,112.553,um,Surface,Position Reference Frame,Reference Frame 1,1,248,
-39.2335,79.4833,113.6,um,Surface,Position Reference Frame,Reference Frame 1,1,249,
-35.7352,75.8868,117.816,um,Surface,Position Reference Frame,Reference Frame 1,1,250,
-41.1629,74.25,119.64,um,Surface,Position Reference Frame,Reference Frame 1,1,251,
-61.4518,113.639,109.699,um,Surface,Position Reference Frame,Reference Frame 1,1,252,
-55.0545,113.524,110.108,um,Surface,Position Reference Frame,Reference Frame 1,1,253,
-61.2037,108.795,112.642,um,Surface,Position Reference Frame,Reference Frame 1,1,254,
-60.1139,116.321,113.077,um,Surface,Position Reference Frame,Reference Frame 1,1,255,
-62.5555,118.022,115.263,um,Surface,Position Reference Frame,Reference Frame 1,1,256,
-50.5334,117.781,109.781,um,Surface,Position Reference Frame,Reference Frame 1,1,257,
-53.9001,119.362,112.538,um,Surface,Position Reference Frame,Reference Frame 1,1,258,
-56.9309,115.671,115.32,um,Surface,Position Reference Frame,Reference Frame 1,1,259,
-52.7981,115.575,99.8449,um,Surface,Position Reference Frame,Reference Frame 1,1,260,
-55.4601,106.578,101.601,um,Surface,Position Reference Frame,Reference Frame 1,1,261,
-45.6784,108.866,98.5177,um,Surface,Position Reference Frame,Reference Frame 1,1,262,
-52.9962,106.871,103.722,um,Surface,Position Reference Frame,Reference Frame 1,1,263,
-42.9199,114.958,99.5969,um,Surface,Position Reference Frame,Reference Frame 1,1,264,
-50.6596,102.303,103.065,um,Surface,Position Reference Frame,Reference Frame 1,1,265,
-44.7825,104.329,103.773,um,Surface,Position Reference Frame,Reference Frame 1,1,266,
-46.6426,108.158,104.493,um,Surface,Position Reference Frame,Reference Frame 1,1,267,
-52.3517,111.429,108.43,um,Surface,Position Reference Frame,Reference Frame 1,1,268,
-49.9987,107.27,106.096,um,Surface,Position Reference Frame,Reference Frame 1,1,269,
-44.192,112.55,107.634,um,Surface,Position Reference Frame,Reference Frame 1,1,270,
-47.1326,114.681,109.145,um,Surface,Position Reference Frame,Reference Frame 1,1,271,
-50.1252,109.783,112.58,um,Surface,Position Reference Frame,Reference Frame 1,1,272,
-40.5201,111.052,110.829,um,Surface,Position Reference Frame,Reference Frame 1,1,273,
-33.3992,101.778,91.1054,um,Surface,Position Reference Frame,Reference Frame 1,1,274,
-40.1865,102.304,93.8701,um,Surface,Position Reference Frame,Reference Frame 1,1,275,
-37.1577,100.82,93.2507,um,Surface,Position Reference Frame,Reference Frame 1,1,276,
-38.9775,113.775,98.3841,um,Surface,Position Reference Frame,Reference Frame 1,1,277,
-32.0805,102.611,97.3038,um,Surface,Position Reference Frame,Reference Frame 1,1,278,
-39.7815,106.23,98.4086,um,Surface,Position Reference Frame,Reference Frame 1,1,279,
-33.1528,107.284,97.3853,um,Surface,Position Reference Frame,Reference Frame 1,1,280,
-37.5757,107.66,101.013,um,Surface,Position Reference Frame,Reference Frame 1,1,281,
-28.3834,109.989,101.841,um,Surface,Position Reference Frame,Reference Frame 1,1,282,
-31.6931,105.438,102.322,um,Surface,Position Reference Frame,Reference Frame 1,1,283,
-38.7786,109.129,106.084,um,Surface,Position Reference Frame,Reference Frame 1,1,284,
-31.5842,108.522,105.953,um,Surface,Position Reference Frame,Reference Frame 1,1,285,
-35.2069,99.793,107.864,um,Surface,Position Reference Frame,Reference Frame 1,1,286,
-19.1258,105.292,88.5596,um,Surface,Position Reference Frame,Reference Frame 1,1,287,
-21.892,95.0528,90.0476,um,Surface,Position Reference Frame,Reference Frame 1,1,288,
-23.4122,105.181,92.8908,um,Surface,Position Reference Frame,Reference Frame 1,1,289,
-28.2435,96.4544,97.3386,um,Surface,Position Reference Frame,Reference Frame 1,1,290,
-27.2404,101.83,95.2714,um,Surface,Position Reference Frame,Reference Frame 1,1,291,
-22.6251,98.9625,94.8155,um,Surface,Position Reference Frame,Reference Frame 1,1,292,
-18.4895,98.2459,93.9653,um,Surface,Position Reference Frame,Reference Frame 1,1,293,
-25.2342,95.4723,93.9452,um,Surface,Position Reference Frame,Reference Frame 1,1,294,
-20.5908,107.697,95.6496,um,Surface,Position Reference Frame,Reference Frame 1,1,295,
-19.9719,101.742,96.9254,um,Surface,Position Reference Frame,Reference Frame 1,1,296,
-24.566,104.366,101.279,um,Surface,Position Reference Frame,Reference Frame 1,1,297,
-22.6262,94.8842,101.496,um,Surface,Position Reference Frame,Reference Frame 1,1,298,
-19.5502,102.198,103.786,um,Surface,Position Reference Frame,Reference Frame 1,1,299,
-16.5666,94.5143,88.4614,um,Surface,Position Reference Frame,Reference Frame 1,1,300,
-10.1813,98.8695,88.6841,um,Surface,Position Reference Frame,Reference Frame 1,1,301,
-13.4841,95.4345,90.7822,um,Surface,Position Reference Frame,Reference Frame 1,1,302,
-5.27179,98.3405,89.9986,um,Surface,Position Reference Frame,Reference Frame 1,1,303,
