
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
76.8033,52.3693,52.0473,um,Surface,Position Reference Frame,Reference Frame 1,1,278,
71.4589,46.3906,52.8107,um,Surface,Position Reference Frame,Reference Frame 1,1,279,
86.2741,50.3661,51.4112,um,Surface,Position Reference Frame,Reference Frame 1,1,280,
70.6674,41.6563,52.868,um,Surface,Position Reference Frame,Reference Frame 1,1,281,
76.7757,34.9979,53.947,um,Surface,Position Reference Frame,Reference Frame 1,1,282,
92.3244,45.3473,54.5597,um,Surface,Position Reference Frame,Reference Frame 1,1,283,
69.4107,32.3762,54.8072,um,Surface,Position Reference Frame,Reference Frame 1,1,284,
82.5768,33.6477,55.0683,um,Surface,Position Reference Frame,Reference Frame 1,1,285,
74.4043,40.8253,56.9548,um,Surface,Position Reference Frame,Reference Frame 1,1,286,
92.1562,26.9357,55.4377,um,Surface,Position Reference Frame,Reference Frame 1,1,287,
41.5503,67.4034,47.0722,um,Surface,Position Reference Frame,Reference Frame 1,1,288,
31.5103,79.9715,48.7777,um,Surface,Position Reference Frame,Reference Frame 1,1,289,
46.1903,79.2787,49.4912,um,Surface,Position Reference Frame,Reference Frame 1,1,290,
36.1197,66.407,50.1777,um,Surface,Position Reference Frame,Reference Frame 1,1,291,
47.3076,65.6661,48.4396,um,Surface,Position Reference Frame,Reference Frame 1,1,292,
51.0489,82.2154,52.5082,um,Surface,Position Reference Frame,Reference Frame 1,1,293,
39.806,75.4602,52.3383,um,Surface,Position Reference Frame,Reference Frame 1,1,294,
74.3232,66.099,50.8985,um,Surface,Position Reference Frame,Reference Frame 1,1,295,
55.2968,64.5045,52.2914,um,Surface,Position Reference Frame,Reference Frame 1,1,296,
52.8931,74.9122,51.7156,um,Surface,Position Reference Frame,Reference Frame 1,1,297,
57.6376,60.9382,51.0323,um,Surface,Position Reference Frame,Reference Frame 1,1,298,
61.4145,80.6543,51.9136,um,Surface,Position Reference Frame,Reference Frame 1,1,299,
83.0953,71.6259,51.3409,um,Surface,Position Reference Frame,Reference Frame 1,1,300,
72.6416,60.2581,51.2196,um,Surface,Position Reference Frame,Reference Frame 1,1,301,
90.069,48.6157,52.8868,um,Surface,Position Reference Frame,Reference Frame 1,1,302,
80.0873,73.5158,51.8505,um,Surface,Position Reference Frame,Reference Frame 1,1,303,
85.6299,65.6949,53.1307,um,Surface,Position Reference Frame,Reference Frame 1,1,304,
76.5395,69.2436,53.4299,um,Surface,Position Reference Frame,Reference Frame 1,1,305,
63.6154,84.6622,54.2245,um,Surface,Position Reference Frame,Reference Frame 1,1,306,
27.262,3.76114,49.7179,um,Surface,Position Reference Frame,Reference Frame 1,1,307,
30.241,8.68994,51.4197,um,Surface,Position Reference Frame,Reference Frame 1,1,308,
26.488,9.3455,52.5221,um,Surface,Position Reference Frame,Reference Frame 1,1,309,
37.0722,10.8874,50.3694,um,Surface,Position Reference Frame,Reference Frame 1,1,310,
42.154,11.5385,48.6602,um,Surface,Position Reference Frame,Reference Frame 1,1,311,
51.2229,5.46438,52.9453,um,Surface,Position Reference Frame,Reference Frame 1,1,312,
48.26,10.0438,50.7575,um,Surface,Position Reference Frame,Reference Frame 1,1,313,
33.9083,21.2422,49.5192,um,Surface,Position Reference Frame,Reference Frame 1,1,316,
32.5397,39.3768,48.1716,um,Surface,Position Reference Frame,Reference Frame 1,1,317,
29.7614,18.6431,50.4472,um,Surface,Position Reference Frame,Reference Frame 1,1,318,
25.8879,25.4027,53.4568,um,Surface,Position Reference Frame,Reference Frame 1,1,319,
