Detailed,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
174.26,120.25,16.29,um,Spot,Position,3,4436
196.43,121.49,16.57,um,Spot,Position,3,4437
88.04,122.30,16.52,um,Spot,Position,3,4438
72.03,123.15,17.85,um,Spot,Position,3,4439
48.43,125.64,17.41,um,Spot,Position,3,4440
127.25,128.87,16.25,um,Spot,Position,3,4441
68.25,133.10,17.03,um,Spot,Position,3,4442
125.84,132.82,16.72,um,Spot,Position,3,4443
137.43,137.31,16.61,um,Spot,Position,3,4444
46.37,139.61,16.72,um,Spot,Position,3,4445
97.11,139.49,16.75,um,Spot,Position,3,4446
65.50,140.76,17.20,um,Spot,Position,3,4447
131.42,146.59,16.05,um,Spot,Position,3,4448
71.10,149.34,17.13,um,Spot,Position,3,4449
112.43,151.95,16.93,um,Spot,Position,3,4450
190.14,3.61,18.95,um,Spot,Position,3,4475
181.22,6.19,18.35,um,Spot,Position,3,4478
177.37,14.45,19.46,um,Spot,Position,3,4481
169.94,21.77,18.64,um,Spot,Position,3,4485
196.51,21.64,18.43,um,Spot,Position,3,4486
143.58,28.12,18.54,um,Spot,Position,3,4490
147.91,33.67,19.25,um,Spot,Position,3,4495
128.90,34.16,18.67,um,Spot,Position,3,4497
154.18,36.77,18.27,um,Spot,Position,3,4498
157.37,44.33,18.38,um,Spot,Position,3,4499
165.86,43.71,19.62,um,Spot,Position,3,4500
199.69,56.43,19.83,um,Spot,Position,3,4501
54.49,59.02,18.54,um,Spot,Position,3,4502
187.47,63.25,18.33,um,Spot,Position,3,4503
176.58,70.67,18.47,um,Spot,Position,3,4505
138.87,70.92,18.23,um,Spot,Position,3,4506
102.92,72.69,18.14,um,Spot,Position,3,4507
44.73,73.63,18.36,um,Spot,Position,3,4508
179.51,73.24,18.57,um,Spot,Position,3,4509
196.12,75.19,18.09,um,Spot,Position,3,4510
28.85,79.74,18.37,um,Spot,Position,3,4512
100.98,81.21,19.61,um,Spot,Position,3,4513
61.27,90.28,19.01,um,Spot,Position,3,4515
18.36,90.90,18.79,um,Spot,Position,3,4516
184.38,91.11,18.92,um,Spot,Position,3,4517
163.03,91.99,18.99,um,Spot,Position,3,4518
137.97,94.20,19.19,um,Spot,Position,3,4519
151.56,94.41,19.62,um,Spot,Position,3,4520
120.26,94.61,18.77,um,Spot,Position,3,4521
67.21,99.60,18.60,um,Spot,Position,3,4522
78.05,103.63,18.86,um,Spot,Position,3,4523
166.41,103.67,18.78,um,Spot,Position,3,4524
187.61,104.67,19.31,um,Spot,Position,3,4526
29.49,106.03,18.65,um,Spot,Position,3,4527
134.93,105.86,19.98,um,Spot,Position,3,4528
21.13,107.63,18.75,um,Spot,Position,3,4529
166.30,110.82,18.98,um,Spot,Position,3,4530
35.95,112.42,18.11,um,Spot,Position,3,4532
73.69,113.16,18.89,um,Spot,Position,3,4533
142.37,113.62,19.11,um,Spot,Position,3,4534
132.06,114.88,19.28,um,Spot,Position,3,4535
44.70,118.10,19.02,um,Spot,Position,3,4537
143.33,121.13,18.75,um,Spot,Position,3,4539
184.40,121.18,19.77,um,Spot,Position,3,4540
133.84,124.27,19.40,um,Spot,Position,3,4541
168.86,127.13,18.70,um,Spot,Position,3,4542
88.69,131.17,18.75,um,Spot,Position,3,4543
82.53,132.45,18.92,um,Spot,Position,3,4544
56.46,133.37,18.62,um,Spot,Position,3,4545
174.56,133.09,19.05,um,Spot,Position,3,4546
97.29,137.13,19.60,um,Spot,Position,3,4548
122.79,138.26,18.86,um,Spot,Position,3,4550
167.35,140.27,18.85,um,Spot,Position,3,4551
101.40,149.23,19.18,um,Spot,Position,3,4554
151.08,151.25,19.63,um,Spot,Position,3,4555
191.62,16.10,21.41,um,Spot,Position,3,4590
124.07,41.67,21.02,um,Spot,Position,3,4597
103.25,54.59,20.72,um,Spot,Position,3,4601
165.48,57.44,21.25,um,Spot,Position,3,4602
193.18,68.76,20.98,um,Spot,Position,3,4605
154.37,70.90,21.65,um,Spot,Position,3,4606
161.51,72.25,20.49,um,Spot,Position,3,4607
18.63,72.49,20.64,um,Spot,Position,3,4608
111.41,81.20,21.01,um,Spot,Position,3,4609
75.76,85.92,21.64,um,Spot,Position,3,4610
115.35,87.83,20.87,um,Spot,Position,3,4611
41.41,89.16,21.86,um,Spot,Position,3,4612
47.92,90.68,21.03,um,Spot,Position,3,4613
179.45,95.47,20.86,um,Spot,Position,3,4614
181.56,98.40,20.06,um,Spot,Position,3,4615
53.85,99.81,20.41,um,Spot,Position,3,4616
88.40,99.77,21.27,um,Spot,Position,3,4617
37.79,102.17,21.20,um,Spot,Position,3,4618
102.62,102.80,20.76,um,Spot,Position,3,4619
120.93,102.58,21.32,um,Spot,Position,3,4620
180.73,109.00,21.52,um,Spot,Position,3,4621
111.54,109.74,20.99,um,Spot,Position,3,4622
84.12,110.91,20.85,um,Spot,Position,3,4623
54.79,111.77,20.92,um,Spot,Position,3,4624
195.06,113.79,20.23,um,Spot,Position,3,4625
181.54,116.13,20.44,um,Spot,Position,3,4626
116.31,118.16,21.58,um,Spot,Position,3,4627
178.96,127.49,21.47,um,Spot,Position,3,4628
156.25,128.19,20.69,um,Spot,Position,3,4629
142.91,129.89,20.81,um,Spot,Position,3,4631
67.88,133.98,20.41,um,Spot,Position,3,4632
40.40,135.96,21.29,um,Spot,Position,3,4633
140.81,136.09,21.68,um,Spot,Position,3,4634
87.70,141.87,20.85,um,Spot,Position,3,4635
61.32,146.50,20.40,um,Spot,Position,3,4636
199.69,9.24,23.44,um,Spot,Position,3,4662
177.65,17.61,22.69,um,Spot,Position,3,4667
147.50,22.86,23.29,um,Spot,Position,3,4669
3.15,25.84,22.97,um,Spot,Position,3,4671
160.47,29.66,23.10,um,Spot,Position,3,4673
160.24,37.57,23.54,um,Spot,Position,3,4675
178.90,39.06,22.09,um,Spot,Position,3,4676
186.36,39.83,22.91,um,Spot,Position,3,4677
110.75,45.75,23.02,um,Spot,Position,3,4679
116.68,45.35,23.61,um,Spot,Position,3,4680
143.09,51.39,22.20,um,Spot,Position,3,4681
128.15,62.67,22.65,um,Spot,Position,3,4683
36.93,64.42,22.77,um,Spot,Position,3,4684
106.21,66.83,22.47,um,Spot,Position,3,4687
98.58,68.48,22.25,um,Spot,Position,3,4688
109.03,74.25,22.24,um,Spot,Position,3,4690
115.21,75.95,22.99,um,Spot,Position,3,4691
185.45,81.57,23.30,um,Spot,Position,3,4695
171.62,82.92,23.67,um,Spot,Position,3,4696
119.38,85.55,23.46,um,Spot,Position,3,4699
197.66,89.86,23.75,um,Spot,Position,3,4700
161.97,93.19,22.85,um,Spot,Position,3,4702
75.35,94.56,22.86,um,Spot,Position,3,4703
144.85,96.52,23.11,um,Spot,Position,3,4704
137.14,97.01,23.19,um,Spot,Position,3,4705
110.20,98.41,22.63,um,Spot,Position,3,4706
185.52,100.19,23.50,um,Spot,Position,3,4707
46.53,101.33,23.63,um,Spot,Position,3,4708
60.09,101.75,23.25,um,Spot,Position,3,4709
150.19,108.58,22.22,um,Spot,Position,3,4710
92.38,109.86,22.89,um,Spot,Position,3,4711
67.15,112.34,22.83,um,Spot,Position,3,4712
145.08,116.16,22.36,um,Spot,Position,3,4714
106.38,117.16,23.58,um,Spot,Position,3,4715
161.24,118.46,22.02,um,Spot,Position,3,4716
196.25,123.30,22.91,um,Spot,Position,3,4717
34.60,124.61,23.08,um,Spot,Position,3,4718
108.45,123.98,22.73,um,Spot,Position,3,4719
57.07,125.89,23.90,um,Spot,Position,3,4720
94.03,128.55,22.75,um,Spot,Position,3,4721
104.62,130.58,23.91,um,Spot,Position,3,4722
123.95,134.57,22.91,um,Spot,Position,3,4723
77.34,138.35,23.29,um,Spot,Position,3,4726
151.75,139.31,22.50,um,Spot,Position,3,4727
129.94,142.06,23.01,um,Spot,Position,3,4728
144.79,145.06,22.54,um,Spot,Position,3,4731
92.98,148.21,23.13,um,Spot,Position,3,4734
63.51,150.50,23.42,um,Spot,Position,3,4735
129.11,150.23,23.14,um,Spot,Position,3,4736
191.14,5.84,25.10,um,Spot,Position,3,4784
133.95,25.64,25.35,um,Spot,Position,3,4794
196.94,28.34,25.24,um,Spot,Position,3,4796
150.26,29.66,24.48,um,Spot,Position,3,4798
169.39,36.28,25.34,um,Spot,Position,3,4799
133.18,51.32,24.77,um,Spot,Position,3,4802
194.55,55.31,24.90,um,Spot,Position,3,4804
139.22,63.24,25.13,um,Spot,Position,3,4807
164.61,63.82,25.23,um,Spot,Position,3,4808
114.53,66.13,24.46,um,Spot,Position,3,4810
145.75,79.89,25.64,um,Spot,Position,3,4814
30.43,82.20,25.06,um,Spot,Position,3,4817
144.12,86.51,24.99,um,Spot,Position,3,4818
199.69,86.99,25.64,um,Spot,Position,3,4819
89.12,87.89,25.79,um,Spot,Position,3,4820
20.40,88.45,25.75,um,Spot,Position,3,4821
72.06,91.82,25.02,um,Spot,Position,3,4823
181.80,91.35,24.56,um,Spot,Position,3,4824
32.49,92.71,24.51,um,Spot,Position,3,4825
101.18,92.20,24.98,um,Spot,Position,3,4826
125.98,92.79,25.10,um,Spot,Position,3,4827
170.93,98.68,25.63,um,Spot,Position,3,4828
66.29,103.02,25.79,um,Spot,Position,3,4830
140.74,104.69,24.24,um,Spot,Position,3,4831
190.43,112.53,24.63,um,Spot,Position,3,4833
150.93,113.97,25.03,um,Spot,Position,3,4834
173.31,114.04,24.96,um,Spot,Position,3,4835
47.85,120.39,25.53,um,Spot,Position,3,4837
61.52,120.40,24.68,um,Spot,Position,3,4838
78.74,125.24,24.68,um,Spot,Position,3,4841
124.68,126.98,24.89,um,Spot,Position,3,4842
164.90,126.98,24.36,um,Spot,Position,3,4843
125.78,131.33,25.79,um,Spot,Position,3,4844
157.50,135.28,24.39,um,Spot,Position,3,4845
51.83,141.23,24.52,um,Spot,Position,3,4846
109.28,145.51,25.79,um,Spot,Position,3,4847
165.88,145.79,25.41,um,Spot,Position,3,4848
144.55,152.35,24.72,um,Spot,Position,3,4849
186.91,9.58,26.98,um,Spot,Position,3,4896
176.55,33.45,27.87,um,Spot,Position,3,4901
183.24,35.17,27.91,um,Spot,Position,3,4903
3.02,45.31,26.47,um,Spot,Position,3,4904
97.44,78.03,27.19,um,Spot,Position,3,4914
122.39,84.58,26.23,um,Spot,Position,3,4915
158.57,86.85,26.54,um,Spot,Position,3,4916
179.27,87.37,27.52,um,Spot,Position,3,4917
148.73,93.70,27.11,um,Spot,Position,3,4918
54.46,98.74,26.41,um,Spot,Position,3,4919
116.96,100.04,27.55,um,Spot,Position,3,4920
177.46,99.91,26.69,um,Spot,Position,3,4921
144.62,100.65,26.81,um,Spot,Position,3,4922
23.74,102.69,26.29,um,Spot,Position,3,4923
169.60,104.43,27.12,um,Spot,Position,3,4924
190.87,104.37,26.55,um,Spot,Position,3,4925
73.40,105.21,26.64,um,Spot,Position,3,4926
137.82,108.19,26.16,um,Spot,Position,3,4927
119.26,109.42,27.47,um,Spot,Position,3,4928
174.94,109.06,27.39,um,Spot,Position,3,4929
57.43,110.75,27.72,um,Spot,Position,3,4930
99.61,111.79,26.55,um,Spot,Position,3,4931
160.30,112.28,27.14,um,Spot,Position,3,4932
41.27,113.35,26.23,um,Spot,Position,3,4933
62.29,115.67,27.31,um,Spot,Position,3,4934
31.33,116.06,27.10,um,Spot,Position,3,4935
78.25,116.92,27.12,um,Spot,Position,3,4936
129.87,128.05,27.88,um,Spot,Position,3,4939
61.19,133.01,27.03,um,Spot,Position,3,4940
101.79,145.00,26.71,um,Spot,Position,3,4941
72.41,146.24,27.31,um,Spot,Position,3,4942
116.36,148.76,27.63,um,Spot,Position,3,4945
128.58,154.23,26.07,um,Spot,Position,3,4947
180.90,0.40,28.50,um,Spot,Position,3,4965
198.85,0.40,29.10,um,Spot,Position,3,4966
199.69,21.77,29.49,um,Spot,Position,3,4975
172.04,27.64,28.75,um,Spot,Position,3,4980
183.25,27.39,29.31,um,Spot,Position,3,4981
163.20,30.06,29.56,um,Spot,Position,3,4983
190.68,33.13,28.12,um,Spot,Position,3,4986
142.13,42.82,29.27,um,Spot,Position,3,4987
110.03,45.51,28.46,um,Spot,Position,3,4989
197.35,49.72,29.13,um,Spot,Position,3,4991
93.94,52.42,29.15,um,Spot,Position,3,4994
149.37,53.82,28.73,um,Spot,Position,3,4995
108.97,58.85,29.54,um,Spot,Position,3,4997
145.92,61.69,29.16,um,Spot,Position,3,4999
157.73,63.82,29.48,um,Spot,Position,3,5001
103.39,66.04,28.81,um,Spot,Position,3,5002
114.34,66.39,28.48,um,Spot,Position,3,5003
120.22,72.51,28.59,um,Spot,Position,3,5007
174.01,78.88,29.10,um,Spot,Position,3,5010
43.38,84.06,28.10,um,Spot,Position,3,5011
131.03,85.22,28.63,um,Spot,Position,3,5012
100.64,87.09,28.65,um,Spot,Position,3,5013
58.21,88.64,28.46,um,Spot,Position,3,5014
71.94,91.04,28.60,um,Spot,Position,3,5015
81.80,96.13,28.41,um,Spot,Position,3,5017
193.56,96.45,29.20,um,Spot,Position,3,5018
69.52,97.16,28.06,um,Spot,Position,3,5019
162.24,98.89,28.40,um,Spot,Position,3,5020
39.65,100.39,28.68,um,Spot,Position,3,5021
152.80,103.04,29.46,um,Spot,Position,3,5022
198.46,103.95,29.89,um,Spot,Position,3,5023
47.96,107.12,29.84,um,Spot,Position,3,5025
110.39,110.73,28.22,um,Spot,Position,3,5026
166.37,111.58,28.85,um,Spot,Position,3,5027
170.79,117.13,29.67,um,Spot,Position,3,5029
99.01,118.34,29.10,um,Spot,Position,3,5030
26.70,120.18,28.18,um,Spot,Position,3,5031
176.19,121.06,28.81,um,Spot,Position,3,5032
140.79,126.90,28.29,um,Spot,Position,3,5033
109.35,129.27,29.67,um,Spot,Position,3,5034
34.75,132.13,28.00,um,Spot,Position,3,5035
101.74,131.99,29.43,um,Spot,Position,3,5036
179.21,133.89,29.65,um,Spot,Position,3,5037
85.19,136.48,29.00,um,Spot,Position,3,5038
94.52,137.07,29.07,um,Spot,Position,3,5039
163.89,137.35,28.72,um,Spot,Position,3,5040
137.15,139.31,28.61,um,Spot,Position,3,5041
58.58,141.47,29.92,um,Spot,Position,3,5042
191.06,25.09,30.54,um,Spot,Position,3,5075
134.02,34.94,31.43,um,Spot,Position,3,5077
199.69,57.26,31.66,um,Spot,Position,3,5078
198.35,69.73,30.50,um,Spot,Position,3,5079
191.18,76.01,30.56,um,Spot,Position,3,5081
127.17,78.83,30.88,um,Spot,Position,3,5083
160.56,84.72,30.84,um,Spot,Position,3,5085
35.33,90.27,31.67,um,Spot,Position,3,5086
43.60,95.16,31.63,um,Spot,Position,3,5089
63.98,101.31,31.17,um,Spot,Position,3,5090
126.11,102.23,30.50,um,Spot,Position,3,5091
98.74,103.37,30.82,um,Spot,Position,3,5092
82.08,108.20,31.00,um,Spot,Position,3,5093
90.93,113.37,30.65,um,Spot,Position,3,5094
140.13,114.00,31.46,um,Spot,Position,3,5095
190.82,113.79,31.43,um,Spot,Position,3,5096
117.63,115.83,31.61,um,Spot,Position,3,5097
137.04,118.98,31.07,um,Spot,Position,3,5098
161.04,120.35,31.75,um,Spot,Position,3,5100
113.81,121.41,31.76,um,Spot,Position,3,5101
184.27,120.77,31.00,um,Spot,Position,3,5102
38.91,124.91,30.63,um,Spot,Position,3,5103
151.83,125.07,30.40,um,Spot,Position,3,5104
57.27,126.94,30.43,um,Spot,Position,3,5105
90.22,126.59,30.88,um,Spot,Position,3,5106
171.04,129.96,30.61,um,Spot,Position,3,5107
153.53,130.36,30.16,um,Spot,Position,3,5108
134.58,132.28,30.79,um,Spot,Position,3,5109
46.89,133.13,30.53,um,Spot,Position,3,5110
145.28,136.92,31.62,um,Spot,Position,3,5112
125.99,143.77,31.12,um,Spot,Position,3,5114
193.53,6.50,33.14,um,Spot,Position,3,5157
176.66,7.73,32.97,um,Spot,Position,3,5159
185.91,9.29,32.73,um,Spot,Position,3,5161
175.75,20.30,33.95,um,Spot,Position,3,5165
137.42,50.68,33.03,um,Spot,Position,3,5171
192.97,52.83,32.38,um,Spot,Position,3,5173
118.18,58.32,32.02,um,Spot,Position,3,5175
151.50,80.53,33.43,um,Spot,Position,3,5185
172.61,83.31,33.56,um,Spot,Position,3,5186
192.43,83.98,32.38,um,Spot,Position,3,5187
24.46,86.26,33.33,um,Spot,Position,3,5188
109.63,86.54,33.69,um,Spot,Position,3,5189
49.90,88.87,33.35,um,Spot,Position,3,5190
169.41,88.95,32.49,um,Spot,Position,3,5191
96.51,91.88,33.76,um,Spot,Position,3,5192
114.32,93.82,33.37,um,Spot,Position,3,5193
126.18,94.00,33.12,um,Spot,Position,3,5194
165.16,93.75,32.81,um,Spot,Position,3,5195
191.47,94.09,32.29,um,Spot,Position,3,5196
143.97,99.00,32.55,um,Spot,Position,3,5199
105.12,99.95,33.06,um,Spot,Position,3,5200
75.75,102.87,32.47,um,Spot,Position,3,5201
197.40,103.13,33.94,um,Spot,Position,3,5202
117.21,104.28,33.49,um,Spot,Position,3,5203
69.10,107.13,32.46,um,Spot,Position,3,5204
54.58,107.29,32.55,um,Spot,Position,3,5205
178.44,107.97,33.61,um,Spot,Position,3,5206
124.60,109.14,33.85,um,Spot,Position,3,5208
31.25,110.01,33.84,um,Spot,Position,3,5209
41.65,110.65,33.07,um,Spot,Position,3,5210
146.52,111.40,33.67,um,Spot,Position,3,5211
51.36,114.02,33.05,um,Spot,Position,3,5212
60.79,120.12,32.79,um,Spot,Position,3,5213
69.39,119.94,32.71,um,Spot,Position,3,5214
148.39,121.62,33.70,um,Spot,Position,3,5215
92.47,123.51,32.31,um,Spot,Position,3,5216
166.20,123.29,32.65,um,Spot,Position,3,5217
63.94,129.38,33.15,um,Spot,Position,3,5218
110.76,129.00,33.27,um,Spot,Position,3,5219
145.47,131.48,32.69,um,Spot,Position,3,5220
83.84,134.21,32.81,um,Spot,Position,3,5221
52.81,136.20,33.26,um,Spot,Position,3,5222
96.93,143.94,32.39,um,Spot,Position,3,5223
155.99,143.80,33.72,um,Spot,Position,3,5224
196.73,21.10,34.86,um,Spot,Position,3,5244
167.89,23.12,35.65,um,Spot,Position,3,5245
144.07,39.81,34.81,um,Spot,Position,3,5254
196.07,43.87,35.77,um,Spot,Position,3,5256
199.69,47.68,35.01,um,Spot,Position,3,5258
188.30,60.05,34.38,um,Spot,Position,3,5264
184.33,70.84,35.15,um,Spot,Position,3,5267
47.13,78.40,35.31,um,Spot,Position,3,5271
91.02,80.22,35.09,um,Spot,Position,3,5274
116.00,82.45,34.48,um,Spot,Position,3,5276
133.90,82.35,35.82,um,Spot,Position,3,5277
37.59,85.37,34.53,um,Spot,Position,3,5278
153.54,89.32,34.55,um,Spot,Position,3,5280
130.14,90.49,35.86,um,Spot,Position,3,5281
187.16,101.42,35.60,um,Spot,Position,3,5282
32.42,112.95,34.83,um,Spot,Position,3,5284
98.94,113.68,34.24,um,Spot,Position,3,5285
82.20,116.43,35.63,um,Spot,Position,3,5286
70.45,118.57,35.30,um,Spot,Position,3,5287
136.58,121.02,34.77,um,Spot,Position,3,5288
78.32,123.07,35.57,um,Spot,Position,3,5289
196.00,123.00,35.60,um,Spot,Position,3,5290
104.70,124.43,35.97,um,Spot,Position,3,5291
89.45,126.65,34.84,um,Spot,Position,3,5293
71.15,131.80,35.48,um,Spot,Position,3,5294
157.58,131.75,35.96,um,Spot,Position,3,5295
115.79,138.84,34.75,um,Spot,Position,3,5297
66.02,141.50,34.25,um,Spot,Position,3,5298
105.91,145.31,34.11,um,Spot,Position,3,5300
139.31,145.82,34.77,um,Spot,Position,3,5301
80.61,148.59,34.60,um,Spot,Position,3,5302
193.30,0.40,37.51,um,Spot,Position,3,5335
199.69,36.05,37.27,um,Spot,Position,3,5349
106.18,55.90,37.00,um,Spot,Position,3,5356
158.09,65.73,36.26,um,Spot,Position,3,5360
199.69,66.17,36.61,um,Spot,Position,3,5362
110.80,67.92,36.39,um,Spot,Position,3,5364
137.24,75.78,37.03,um,Spot,Position,3,5367
194.80,75.93,36.27,um,Spot,Position,3,5368
181.83,80.63,37.56,um,Spot,Position,3,5370
55.34,88.65,37.54,um,Spot,Position,3,5373
185.50,88.21,37.07,um,Spot,Position,3,5374
178.97,93.48,36.61,um,Spot,Position,3,5375
63.53,93.90,36.84,um,Spot,Position,3,5376
84.36,94.28,36.26,um,Spot,Position,3,5377
86.47,97.02,37.29,um,Spot,Position,3,5379
180.25,96.98,37.36,um,Spot,Position,3,5380
27.39,98.01,36.17,um,Spot,Position,3,5381
127.72,100.69,36.82,um,Spot,Position,3,5382
145.94,101.05,37.07,um,Spot,Position,3,5383
166.07,103.32,36.93,um,Spot,Position,3,5384
103.89,109.26,37.57,um,Spot,Position,3,5387
194.65,109.58,36.20,um,Spot,Position,3,5388
140.79,114.00,36.43,um,Spot,Position,3,5389
172.10,117.61,37.68,um,Spot,Position,3,5391
123.77,138.46,37.85,um,Spot,Position,3,5394
146.30,140.84,36.82,um,Spot,Position,3,5395
193.62,19.47,39.05,um,Spot,Position,3,5452
3.06,51.02,38.57,um,Spot,Position,3,5463
70.00,94.98,38.75,um,Spot,Position,3,5470
125.86,95.62,39.96,um,Spot,Position,3,5471
40.13,97.73,39.61,um,Spot,Position,3,5472
60.65,101.35,39.22,um,Spot,Position,3,5474
148.43,106.62,38.92,um,Spot,Position,3,5475
88.62,109.20,39.28,um,Spot,Position,3,5476
111.35,110.31,38.21,um,Spot,Position,3,5477
184.11,110.11,38.66,um,Spot,Position,3,5478
71.06,111.47,39.67,um,Spot,Position,3,5479
158.54,118.08,39.81,um,Spot,Position,3,5481
39.84,120.57,39.73,um,Spot,Position,3,5482
42.68,125.78,38.49,um,Spot,Position,3,5483
77.29,131.39,38.80,um,Spot,Position,3,5484
46.42,132.90,38.10,um,Spot,Position,3,5486
164.31,136.08,39.04,um,Spot,Position,3,5487
61.13,136.58,39.21,um,Spot,Position,3,5488
110.68,139.35,39.54,um,Spot,Position,3,5489
185.32,22.45,41.00,um,Spot,Position,3,5558
196.45,54.55,41.00,um,Spot,Position,3,5584
185.96,56.61,41.00,um,Spot,Position,3,5589
187.04,72.89,41.00,um,Spot,Position,3,5610
173.61,76.16,41.00,um,Spot,Position,3,5615
181.95,78.04,41.00,um,Spot,Position,3,5616
140.99,79.25,41.00,um,Spot,Position,3,5618
117.25,79.56,41.00,um,Spot,Position,3,5619
199.69,79.74,41.00,um,Spot,Position,3,5621
148.98,83.43,41.00,um,Spot,Position,3,5626
135.63,88.90,41.00,um,Spot,Position,3,5631
175.78,89.37,41.00,um,Spot,Position,3,5633
195.03,89.33,41.00,um,Spot,Position,3,5634
157.57,90.06,41.00,um,Spot,Position,3,5636
46.89,92.01,41.00,um,Spot,Position,3,5637
76.51,93.42,41.00,um,Spot,Position,3,5639
193.06,99.01,41.00,um,Spot,Position,3,5645
66.53,101.47,41.00,um,Spot,Position,3,5646
76.69,101.21,41.00,um,Spot,Position,3,5647
32.50,101.90,41.00,um,Spot,Position,3,5649
49.00,104.30,41.00,um,Spot,Position,3,5651
171.85,104.50,41.00,um,Spot,Position,3,5652
81.62,105.59,41.00,um,Spot,Position,3,5654
117.33,106.22,41.00,um,Spot,Position,3,5655
126.30,107.57,41.00,um,Spot,Position,3,5656
63.85,110.65,41.00,um,Spot,Position,3,5659
148.39,110.72,41.00,um,Spot,Position,3,5660
49.72,111.85,41.00,um,Spot,Position,3,5662
166.68,111.63,41.00,um,Spot,Position,3,5663
123.51,116.44,41.00,um,Spot,Position,3,5665
115.98,118.15,41.00,um,Spot,Position,3,5666
87.96,120.76,41.00,um,Spot,Position,3,5669
60.56,122.56,41.00,um,Spot,Position,3,5672
158.97,122.46,41.00,um,Spot,Position,3,5673
115.97,123.59,41.00,um,Spot,Position,3,5674
137.76,123.44,41.00,um,Spot,Position,3,5675
162.83,124.75,41.00,um,Spot,Position,3,5676
170.44,126.01,41.00,um,Spot,Position,3,5678
52.46,127.73,41.00,um,Spot,Position,3,5679
128.42,134.42,41.00,um,Spot,Position,3,5685
138.60,136.53,41.00,um,Spot,Position,3,5686
154.20,137.01,41.00,um,Spot,Position,3,5687
71.35,139.62,41.00,um,Spot,Position,3,5688
