Detailed,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
45.23,75.28,41.00,um,Spot,Position,3,6121
71.49,74.77,41.00,um,Spot,Position,3,6122
114.40,75.63,41.00,um,Spot,Position,3,6123
123.32,76.32,41.00,um,Spot,Position,3,6124
16.31,79.92,41.00,um,Spot,Position,3,6127
30.46,79.50,41.00,um,Spot,Position,3,6128
111.13,80.13,41.00,um,Spot,Position,3,6129
94.94,86.44,41.00,um,Spot,Position,3,6135
5.00,87.18,41.00,um,Spot,Position,3,6136
58.25,86.81,41.00,um,Spot,Position,3,6137
100.11,86.58,41.00,um,Spot,Position,3,6138
37.75,88.17,41.00,um,Spot,Position,3,6139
109.23,90.60,41.00,um,Spot,Position,3,6140
3.19,93.44,41.00,um,Spot,Position,3,6141
44.35,93.14,41.00,um,Spot,Position,3,6142
82.03,94.24,41.00,um,Spot,Position,3,6143
32.39,94.52,41.00,um,Spot,Position,3,6145
147.04,94.65,41.00,um,Spot,Position,3,6146
103.96,96.19,41.00,um,Spot,Position,3,6147
74.86,97.37,41.00,um,Spot,Position,3,6151
33.79,98.70,41.00,um,Spot,Position,3,6152
43.54,99.42,41.00,um,Spot,Position,3,6153
149.43,103.58,41.00,um,Spot,Position,3,6155
40.80,104.14,41.00,um,Spot,Position,3,6156
69.63,104.13,41.00,um,Spot,Position,3,6157
30.93,106.23,41.00,um,Spot,Position,3,6159
6.65,106.89,41.00,um,Spot,Position,3,6161
106.04,107.42,41.00,um,Spot,Position,3,6163
24.39,109.34,41.00,um,Spot,Position,3,6164
90.94,110.12,41.00,um,Spot,Position,3,6165
57.10,110.89,41.00,um,Spot,Position,3,6166
65.71,110.42,41.00,um,Spot,Position,3,6167
3.07,111.67,41.00,um,Spot,Position,3,6168
48.45,111.27,41.00,um,Spot,Position,3,6169
73.78,111.97,41.00,um,Spot,Position,3,6170
114.95,113.61,41.00,um,Spot,Position,3,6172
41.73,114.89,41.00,um,Spot,Position,3,6173
47.15,119.52,41.00,um,Spot,Position,3,6176
74.81,119.34,41.00,um,Spot,Position,3,6177
109.78,120.77,41.00,um,Spot,Position,3,6180
123.89,122.13,41.00,um,Spot,Position,3,6181
40.76,122.38,41.00,um,Spot,Position,3,6183
59.52,126.74,41.00,um,Spot,Position,3,6186
35.91,127.36,41.00,um,Spot,Position,3,6187
91.53,128.01,41.00,um,Spot,Position,3,6189
23.08,130.41,41.00,um,Spot,Position,3,6192
62.49,130.71,41.00,um,Spot,Position,3,6193
30.89,131.67,41.00,um,Spot,Position,3,6195
84.30,135.82,41.00,um,Spot,Position,3,6202
23.50,137.73,41.00,um,Spot,Position,3,6204
14.53,139.52,41.00,um,Spot,Position,3,6205
65.38,139.50,41.00,um,Spot,Position,3,6206
3.46,147.05,41.00,um,Spot,Position,3,6216
12.10,151.21,41.00,um,Spot,Position,3,6221
3.12,155.01,41.00,um,Spot,Position,3,6226
3.24,161.88,41.00,um,Spot,Position,3,6235
3.11,168.34,41.00,um,Spot,Position,3,6242
51.69,105.69,41.00,um,Spot,Position,3,26409
51.31,105.54,41.00,um,Spot,Position,3,26410
51.81,112.98,41.00,um,Spot,Position,3,26411
